Region;Brott;År;Period;Antal;/100 000 inv
Borås kommun;Skadegörelsebrott (inkl. mordbrand);2014;Jul;88;83;
Borås kommun;Vissa trafikbrott;2014;Jul;80;75;
Borås kommun;Alkohol- och narkotikabrott;2014;Jul;101;95;
Borås kommun;Vapenbrott;2014;Jul;17;16;
Botkyrka kommun;Totalt antal brott;2014;Jul;890;1009;
Botkyrka kommun;Våldsbrott ;2014;Jul;107;121;
Botkyrka kommun;Hot-, kränknings- och frihetsbrott;2014;Jul;127;144;
Botkyrka kommun;Vårdslöshet- och vållandebrott;2014;Jul;5;6;
Botkyrka kommun;Stöldbrott;2014;Jul;387;439;
Botkyrka kommun;Bilbrott;2014;Jul;68;77;
Botkyrka kommun;Skadegörelsebrott (inkl. mordbrand);2014;Jul;84;95;
Botkyrka kommun;Vissa trafikbrott;2014;Jul;64;73;
Botkyrka kommun;Alkohol- och narkotikabrott;2014;Jul;34;39;
Botkyrka kommun;Vapenbrott;2014;Jul;8;9;
Boxholm kommun;Totalt antal brott;2014;Jul;26;491;
Boxholm kommun;Våldsbrott ;2014;Jul;3;57;
Boxholm kommun;Hot-, kränknings- och frihetsbrott;2014;Jul;4;75;
Boxholm kommun;Vårdslöshet- och vållandebrott;2014;Jul;0;0;
Boxholm kommun;Stöldbrott;2014;Jul;13;245;
Boxholm kommun;Bilbrott;2014;Jul;2;38;
Boxholm kommun;Skadegörelsebrott (inkl. mordbrand);2014;Jul;1;19;
Boxholm kommun;Vissa trafikbrott;2014;Jul;1;19;
Boxholm kommun;Alkohol- och narkotikabrott;2014;Jul;0;0;
Boxholm kommun;Vapenbrott;2014;Jul;0;0;
Bromölla kommun;Totalt antal brott;2014;Jul;120;970;
Bromölla kommun;Våldsbrott ;2014;Jul;26;210;
Bromölla kommun;Hot-, kränknings- och frihetsbrott;2014;Jul;17;137;
Bromölla kommun;Vårdslöshet- och vållandebrott;2014;Jul;3;24;
Bromölla kommun;Stöldbrott;2014;Jul;46;372;
Bromölla kommun;Bilbrott;2014;Jul;10;81;
Bromölla kommun;Skadegörelsebrott (inkl. mordbrand);2014;Jul;10;81;
Bromölla kommun;Vissa trafikbrott;2014;Jul;5;40;
Bromölla kommun;Alkohol- och narkotikabrott;2014;Jul;0;0;
Bromölla kommun;Vapenbrott;2014;Jul;0;0;
Bräcke kommun;Totalt antal brott;2014;Jul;43;660;
Bräcke kommun;Våldsbrott ;2014;Jul;5;77;
Bräcke kommun;Hot-, kränknings- och frihetsbrott;2014;Jul;7;108;
Bräcke kommun;Vårdslöshet- och vållandebrott;2014;Jul;0;0;
Bräcke kommun;Stöldbrott;2014;Jul;14;215;
Bräcke kommun;Bilbrott;2014;Jul;1;15;
Bräcke kommun;Skadegörelsebrott (inkl. mordbrand);2014;Jul;4;61;
Bräcke kommun;Vissa trafikbrott;2014;Jul;5;77;
Bräcke kommun;Alkohol- och narkotikabrott;2014;Jul;4;61;
Bräcke kommun;Vapenbrott;2014;Jul;0;0;
Burlöv kommun;Totalt antal brott;2014;Jul;185;1078;
Burlöv kommun;Våldsbrott ;2014;Jul;13;76;
Burlöv kommun;Hot-, kränknings- och frihetsbrott;2014;Jul;15;87;
Burlöv kommun;Vårdslöshet- och vållandebrott;2014;Jul;1;6;
Burlöv kommun;Stöldbrott;2014;Jul;90;524;
Burlöv kommun;Bilbrott;2014;Jul;13;76;
Burlöv kommun;Skadegörelsebrott (inkl. mordbrand);2014;Jul;22;128;
Burlöv kommun;Vissa trafikbrott;2014;Jul;12;70;
Burlöv kommun;Alkohol- och narkotikabrott;2014;Jul;9;52;
Burlöv kommun;Vapenbrott;2014;Jul;1;6;
Båstad kommun;Totalt antal brott;2014;Jul;257;1791;
Båstad kommun;Våldsbrott ;2014;Jul;11;77;
Båstad kommun;Hot-, kränknings- och frihetsbrott;2014;Jul;31;216;
Båstad kommun;Vårdslöshet- och vållandebrott;2014;Jul;1;7;
Båstad kommun;Stöldbrott;2014;Jul;157;1094;
Båstad kommun;Bilbrott;2014;Jul;30;209;
Båstad kommun;Skadegörelsebrott (inkl. mordbrand);2014;Jul;20;139;
Båstad kommun;Vissa trafikbrott;2014;Jul;5;35;
Båstad kommun;Alkohol- och narkotikabrott;2014;Jul;5;35;
Båstad kommun;Vapenbrott;2014;Jul;0;0;
Dals-Ed kommun;Totalt antal brott;2014;Jul;21;442;
Dals-Ed kommun;Våldsbrott ;2014;Jul;0;0;
Dals-Ed kommun;Hot-, kränknings- och frihetsbrott;2014;Jul;7;147;
Dals-Ed kommun;Vårdslöshet- och vållandebrott;2014;Jul;0;0;
Dals-Ed kommun;Stöldbrott;2014;Jul;7;147;
Dals-Ed kommun;Bilbrott;2014;Jul;1;21;
Dals-Ed kommun;Skadegörelsebrott (inkl. mordbrand);2014;Jul;3;63;
Dals-Ed kommun;Vissa trafikbrott;2014;Jul;2;42;
Dals-Ed kommun;Alkohol- och narkotikabrott;2014;Jul;2;42;
Dals-Ed kommun;Vapenbrott;2014;Jul;0;0;
Danderyd kommun;Totalt antal brott;2014;Jul;265;821;
Danderyd kommun;Våldsbrott ;2014;Jul;9;28;
Danderyd kommun;Hot-, kränknings- och frihetsbrott;2014;Jul;15;46;
Danderyd kommun;Vårdslöshet- och vållandebrott;2014;Jul;1;3;
Danderyd kommun;Stöldbrott;2014;Jul;182;564;
Danderyd kommun;Bilbrott;2014;Jul;37;115;
Danderyd kommun;Skadegörelsebrott (inkl. mordbrand);2014;Jul;18;56;
Danderyd kommun;Vissa trafikbrott;2014;Jul;7;22;
Danderyd kommun;Alkohol- och narkotikabrott;2014;Jul;4;12;
Danderyd kommun;Vapenbrott;2014;Jul;0;0;
Degerfors kommun;Totalt antal brott;2014;Jul;68;715;
Degerfors kommun;Våldsbrott ;2014;Jul;6;63;
Degerfors kommun;Hot-, kränknings- och frihetsbrott;2014;Jul;10;105;
Degerfors kommun;Vårdslöshet- och vållandebrott;2014;Jul;1;11;
Degerfors kommun;Stöldbrott;2014;Jul;33;347;
Degerfors kommun;Bilbrott;2014;Jul;6;63;
Degerfors kommun;Skadegörelsebrott (inkl. mordbrand);2014;Jul;5;53;
Degerfors kommun;Vissa trafikbrott;2014;Jul;2;21;
Degerfors kommun;Alkohol- och narkotikabrott;2014;Jul;5;53;
Degerfors kommun;Vapenbrott;2014;Jul;1;11;
Dorotea kommun;Totalt antal brott;2014;Jul;19;689;
Dorotea kommun;Våldsbrott ;2014;Jul;2;73;
Dorotea kommun;Hot-, kränknings- och frihetsbrott;2014;Jul;2;73;
Dorotea kommun;Vårdslöshet- och vållandebrott;2014;Jul;0;0;
Dorotea kommun;Stöldbrott;2014;Jul;6;218;
Dorotea kommun;Bilbrott;2014;Jul;1;36;
Dorotea kommun;Skadegörelsebrott (inkl. mordbrand);2014;Jul;2;73;
Dorotea kommun;Vissa trafikbrott;2014;Jul;1;36;
Dorotea kommun;Alkohol- och narkotikabrott;2014;Jul;0;0;
Dorotea kommun;Vapenbrott;2014;Jul;1;36;
Eda kommun;Totalt antal brott;2014;Jul;94;1114;
Eda kommun;Våldsbrott ;2014;Jul;8;95;
Eda kommun;Hot-, kränknings- och frihetsbrott;2014;Jul;7;83;
Eda kommun;Vårdslöshet- och vållandebrott;2014;Jul;0;0;
Eda kommun;Stöldbrott;2014;Jul;39;462;
Eda kommun;Bilbrott;2014;Jul;7;83;
Eda kommun;Skadegörelsebrott (inkl. mordbrand);2014;Jul;10;118;
Eda kommun;Vissa trafikbrott;2014;Jul;9;107;
Eda kommun;Alkohol- och narkotikabrott;2014;Jul;12;142;
Eda kommun;Vapenbrott;2014;Jul;1;12;
Ekerö kommun;Totalt antal brott;2014;Jul;139;524;
Ekerö kommun;Våldsbrott ;2014;Jul;14;53;
Ekerö kommun;Hot-, kränknings- och frihetsbrott;2014;Jul;23;87;
Ekerö kommun;Vårdslöshet- och vållandebrott;2014;Jul;1;4;
Ekerö kommun;Stöldbrott;2014;Jul;50;188;
Ekerö kommun;Bilbrott;2014;Jul;10;38;
Ekerö kommun;Skadegörelsebrott (inkl. mordbrand);2014;Jul;17;64;
Ekerö kommun;Vissa trafikbrott;2014;Jul;11;41;
Ekerö kommun;Alkohol- och narkotikabrott;2014;Jul;7;26;
Ekerö kommun;Vapenbrott;2014;Jul;0;0;
Eksjö kommun;Totalt antal brott;2014;Jul;225;1361;
Eksjö kommun;Våldsbrott ;2014;Jul;20;121;
Eksjö kommun;Hot-, kränknings- och frihetsbrott;2014;Jul;29;175;
Eksjö kommun;Vårdslöshet- och vållandebrott;2014;Jul;0;0;
Eksjö kommun;Stöldbrott;2014;Jul;117;708;
Eksjö kommun;Bilbrott;2014;Jul;23;139;
Eksjö kommun;Skadegörelsebrott (inkl. mordbrand);2014;Jul;15;91;
Eksjö kommun;Vissa trafikbrott;2014;Jul;5;30;
Eksjö kommun;Alkohol- och narkotikabrott;2014;Jul;17;103;
Eksjö kommun;Vapenbrott;2014;Jul;0;0;
Emmaboda kommun;Totalt antal brott;2014;Jul;305;3394;
Emmaboda kommun;Våldsbrott ;2014;Jul;15;167;
Emmaboda kommun;Hot-, kränknings- och frihetsbrott;2014;Jul;15;167;
Emmaboda kommun;Vårdslöshet- och vållandebrott;2014;Jul;2;22;
Emmaboda kommun;Stöldbrott;2014;Jul;109;1213;
Emmaboda kommun;Bilbrott;2014;Jul;13;145;
Emmaboda kommun;Skadegörelsebrott (inkl. mordbrand);2014;Jul;17;189;
Emmaboda kommun;Vissa trafikbrott;2014;Jul;4;45;
Emmaboda kommun;Alkohol- och narkotikabrott;2014;Jul;123;1369;
Emmaboda kommun;Vapenbrott;2014;Jul;3;33;
Enköping kommun;Totalt antal brott;2014;Jul;394;963;
Enköping kommun;Våldsbrott ;2014;Jul;30;73;
Enköping kommun;Hot-, kränknings- och frihetsbrott;2014;Jul;41;100;
Enköping kommun;Vårdslöshet- och vållandebrott;2014;Jul;2;5;
Enköping kommun;Stöldbrott;2014;Jul;111;271;
Enköping kommun;Bilbrott;2014;Jul;34;83;
Enköping kommun;Skadegörelsebrott (inkl. mordbrand);2014;Jul;36;88;
Enköping kommun;Vissa trafikbrott;2014;Jul;60;147;
Enköping kommun;Alkohol- och narkotikabrott;2014;Jul;93;227;
Enköping kommun;Vapenbrott;2014;Jul;12;29;
Eskilstuna kommun;Totalt antal brott;2014;Jul;1313;1309;
Eskilstuna kommun;Våldsbrott ;2014;Jul;131;131;
Eskilstuna kommun;Hot-, kränknings- och frihetsbrott;2014;Jul;179;178;
Eskilstuna kommun;Vårdslöshet- och vållandebrott;2014;Jul;8;8;
Eskilstuna kommun;Stöldbrott;2014;Jul;531;529;
Eskilstuna kommun;Bilbrott;2014;Jul;90;90;
Eskilstuna kommun;Skadegörelsebrott (inkl. mordbrand);2014;Jul;136;136;
Eskilstuna kommun;Vissa trafikbrott;2014;Jul;69;69;
Eskilstuna kommun;Alkohol- och narkotikabrott;2014;Jul;121;121;
Eskilstuna kommun;Vapenbrott;2014;Jul;23;23;
Eslöv kommun;Totalt antal brott;2014;Jul;367;1145;
Eslöv kommun;Våldsbrott ;2014;Jul;23;72;
Eslöv kommun;Hot-, kränknings- och frihetsbrott;2014;Jul;77;240;
Eslöv kommun;Vårdslöshet- och vållandebrott;2014;Jul;1;3;
Eslöv kommun;Stöldbrott;2014;Jul;175;546;
Eslöv kommun;Bilbrott;2014;Jul;42;131;
Eslöv kommun;Skadegörelsebrott (inkl. mordbrand);2014;Jul;35;109;
Eslöv kommun;Vissa trafikbrott;2014;Jul;20;62;
Eslöv kommun;Alkohol- och narkotikabrott;2014;Jul;19;59;
Eslöv kommun;Vapenbrott;2014;Jul;3;9;
Essunga kommun;Totalt antal brott;2014;Jul;24;435;
Essunga kommun;Våldsbrott ;2014;Jul;1;18;
Essunga kommun;Hot-, kränknings- och frihetsbrott;2014;Jul;1;18;
Essunga kommun;Vårdslöshet- och vållandebrott;2014;Jul;0;0;
Essunga kommun;Stöldbrott;2014;Jul;13;236;
Essunga kommun;Bilbrott;2014;Jul;4;73;
Essunga kommun;Skadegörelsebrott (inkl. mordbrand);2014;Jul;2;36;
Essunga kommun;Vissa trafikbrott;2014;Jul;3;54;
Essunga kommun;Alkohol- och narkotikabrott;2014;Jul;1;18;
Essunga kommun;Vapenbrott;2014;Jul;0;0;
Fagersta kommun;Totalt antal brott;2014;Jul;226;1738;
Fagersta kommun;Våldsbrott ;2014;Jul;14;108;
Fagersta kommun;Hot-, kränknings- och frihetsbrott;2014;Jul;31;238;
Fagersta kommun;Vårdslöshet- och vållandebrott;2014;Jul;0;0;
Fagersta kommun;Stöldbrott;2014;Jul;52;400;
Fagersta kommun;Bilbrott;2014;Jul;15;115;
Fagersta kommun;Skadegörelsebrott (inkl. mordbrand);2014;Jul;18;138;
Fagersta kommun;Vissa trafikbrott;2014;Jul;11;85;
Fagersta kommun;Alkohol- och narkotikabrott;2014;Jul;14;108;
Fagersta kommun;Vapenbrott;2014;Jul;5;38;
Falkenberg kommun;Totalt antal brott;2014;Jul;450;1067;
Falkenberg kommun;Våldsbrott ;2014;Jul;43;102;
Falkenberg kommun;Hot-, kränknings- och frihetsbrott;2014;Jul;45;107;
Falkenberg kommun;Vårdslöshet- och vållandebrott;2014;Jul;7;17;
Falkenberg kommun;Stöldbrott;2014;Jul;209;496;
Falkenberg kommun;Bilbrott;2014;Jul;38;90;
Falkenberg kommun;Skadegörelsebrott (inkl. mordbrand);2014;Jul;46;109;
Falkenberg kommun;Vissa trafikbrott;2014;Jul;28;66;
Falkenberg kommun;Alkohol- och narkotikabrott;2014;Jul;19;45;
Falkenberg kommun;Vapenbrott;2014;Jul;4;9;
Falköping kommun;Totalt antal brott;2014;Jul;263;820;
Falköping kommun;Våldsbrott ;2014;Jul;30;93;
Falköping kommun;Hot-, kränknings- och frihetsbrott;2014;Jul;38;118;
Falköping kommun;Vårdslöshet- och vållandebrott;2014;Jul;1;3;
Falköping kommun;Stöldbrott;2014;Jul;105;327;
Falköping kommun;Bilbrott;2014;Jul;17;53;
Falköping kommun;Skadegörelsebrott (inkl. mordbrand);2014;Jul;32;100;
Falköping kommun;Vissa trafikbrott;2014;Jul;9;28;
Falköping kommun;Alkohol- och narkotikabrott;2014;Jul;23;72;
Falköping kommun;Vapenbrott;2014;Jul;2;6;
Falun kommun;Totalt antal brott;2014;Jul;386;679;
Falun kommun;Våldsbrott ;2014;Jul;43;76;
Falun kommun;Hot-, kränknings- och frihetsbrott;2014;Jul;73;128;
Falun kommun;Vårdslöshet- och vållandebrott;2014;Jul;2;4;
Falun kommun;Stöldbrott;2014;Jul;175;308;
Falun kommun;Bilbrott;2014;Jul;29;51;
Falun kommun;Skadegörelsebrott (inkl. mordbrand);2014;Jul;32;56;
Falun kommun;Vissa trafikbrott;2014;Jul;15;26;
