Region;Brott;År;Period;Antal;/100 000 inv
Askersund kommun;Totalt antal brott;2016 prel.;Nov;70;628;
Askersund kommun;Våldsbrott ;2016 prel.;Nov;11;99;
Askersund kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Nov;12;108;
Askersund kommun;Vårdslöshet- och vållandebrott;2016 prel.;Nov;0;0;
Askersund kommun;Stöldbrott;2016 prel.;Nov;29;260;
Askersund kommun;Bilbrott;2016 prel.;Nov;4;36;
Askersund kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Nov;3;27;
Askersund kommun;Vissa trafikbrott;2016 prel.;Nov;10;90;
Askersund kommun;Alkohol- och narkotikabrott;2016 prel.;Nov;4;36;
Askersund kommun;Vapenbrott;2016 prel.;Nov;0;0;
Avesta kommun;Totalt antal brott;2016 prel.;Nov;221;970;
Avesta kommun;Våldsbrott ;2016 prel.;Nov;26;114;
Avesta kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Nov;26;114;
Avesta kommun;Vårdslöshet- och vållandebrott;2016 prel.;Nov;1;4;
Avesta kommun;Stöldbrott;2016 prel.;Nov;84;369;
Avesta kommun;Bilbrott;2016 prel.;Nov;25;110;
Avesta kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Nov;13;57;
Avesta kommun;Vissa trafikbrott;2016 prel.;Nov;17;75;
Avesta kommun;Alkohol- och narkotikabrott;2016 prel.;Nov;9;40;
Avesta kommun;Vapenbrott;2016 prel.;Nov;3;13;
Bengtsfors kommun;Totalt antal brott;2016 prel.;Nov;58;603;
Bengtsfors kommun;Våldsbrott ;2016 prel.;Nov;7;73;
Bengtsfors kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Nov;10;104;
Bengtsfors kommun;Vårdslöshet- och vållandebrott;2016 prel.;Nov;0;0;
Bengtsfors kommun;Stöldbrott;2016 prel.;Nov;14;145;
Bengtsfors kommun;Bilbrott;2016 prel.;Nov;2;21;
Bengtsfors kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Nov;6;62;
Bengtsfors kommun;Vissa trafikbrott;2016 prel.;Nov;11;114;
Bengtsfors kommun;Alkohol- och narkotikabrott;2016 prel.;Nov;2;21;
Bengtsfors kommun;Vapenbrott;2016 prel.;Nov;0;0;
Berg kommun;Totalt antal brott;2016 prel.;Nov;43;611;
Berg kommun;Våldsbrott ;2016 prel.;Nov;3;43;
Berg kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Nov;8;114;
Berg kommun;Vårdslöshet- och vållandebrott;2016 prel.;Nov;0;0;
Berg kommun;Stöldbrott;2016 prel.;Nov;4;57;
Berg kommun;Bilbrott;2016 prel.;Nov;0;0;
Berg kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Nov;4;57;
Berg kommun;Vissa trafikbrott;2016 prel.;Nov;6;85;
Berg kommun;Alkohol- och narkotikabrott;2016 prel.;Nov;6;85;
Berg kommun;Vapenbrott;2016 prel.;Nov;0;0;
Bjurholm kommun;Totalt antal brott;2016 prel.;Nov;10;408;
Bjurholm kommun;Våldsbrott ;2016 prel.;Nov;0;0;
Bjurholm kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Nov;6;245;
Bjurholm kommun;Vårdslöshet- och vållandebrott;2016 prel.;Nov;0;0;
Bjurholm kommun;Stöldbrott;2016 prel.;Nov;0;0;
Bjurholm kommun;Bilbrott;2016 prel.;Nov;0;0;
Bjurholm kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Nov;2;82;
Bjurholm kommun;Vissa trafikbrott;2016 prel.;Nov;1;41;
Bjurholm kommun;Alkohol- och narkotikabrott;2016 prel.;Nov;0;0;
Bjurholm kommun;Vapenbrott;2016 prel.;Nov;0;0;
Bjuv kommun;Totalt antal brott;2016 prel.;Nov;169;1130;
Bjuv kommun;Våldsbrott ;2016 prel.;Nov;15;100;
Bjuv kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Nov;33;221;
Bjuv kommun;Vårdslöshet- och vållandebrott;2016 prel.;Nov;1;7;
Bjuv kommun;Stöldbrott;2016 prel.;Nov;60;401;
Bjuv kommun;Bilbrott;2016 prel.;Nov;26;174;
Bjuv kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Nov;16;107;
Bjuv kommun;Vissa trafikbrott;2016 prel.;Nov;17;114;
Bjuv kommun;Alkohol- och narkotikabrott;2016 prel.;Nov;20;134;
Bjuv kommun;Vapenbrott;2016 prel.;Nov;1;7;
Boden kommun;Totalt antal brott;2016 prel.;Nov;285;1021;
Boden kommun;Våldsbrott ;2016 prel.;Nov;36;129;
Boden kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Nov;43;154;
Boden kommun;Vårdslöshet- och vållandebrott;2016 prel.;Nov;1;4;
Boden kommun;Stöldbrott;2016 prel.;Nov;73;262;
Boden kommun;Bilbrott;2016 prel.;Nov;11;39;
Boden kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Nov;21;75;
Boden kommun;Vissa trafikbrott;2016 prel.;Nov;31;111;
Boden kommun;Alkohol- och narkotikabrott;2016 prel.;Nov;35;125;
Boden kommun;Vapenbrott;2016 prel.;Nov;13;47;
Bollebygd kommun;Totalt antal brott;2016 prel.;Nov;61;693;
Bollebygd kommun;Våldsbrott ;2016 prel.;Nov;1;11;
Bollebygd kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Nov;6;68;
Bollebygd kommun;Vårdslöshet- och vållandebrott;2016 prel.;Nov;0;0;
Bollebygd kommun;Stöldbrott;2016 prel.;Nov;20;227;
Bollebygd kommun;Bilbrott;2016 prel.;Nov;10;114;
Bollebygd kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Nov;5;57;
Bollebygd kommun;Vissa trafikbrott;2016 prel.;Nov;7;80;
Bollebygd kommun;Alkohol- och narkotikabrott;2016 prel.;Nov;16;182;
Bollebygd kommun;Vapenbrott;2016 prel.;Nov;1;11;
Bollnäs kommun;Totalt antal brott;2016 prel.;Nov;174;654;
Bollnäs kommun;Våldsbrott ;2016 prel.;Nov;17;64;
Bollnäs kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Nov;23;86;
Bollnäs kommun;Vårdslöshet- och vållandebrott;2016 prel.;Nov;2;8;
Bollnäs kommun;Stöldbrott;2016 prel.;Nov;64;241;
Bollnäs kommun;Bilbrott;2016 prel.;Nov;17;64;
Bollnäs kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Nov;12;45;
Bollnäs kommun;Vissa trafikbrott;2016 prel.;Nov;11;41;
Bollnäs kommun;Alkohol- och narkotikabrott;2016 prel.;Nov;16;60;
Bollnäs kommun;Vapenbrott;2016 prel.;Nov;5;19;
Borgholm kommun;Totalt antal brott;2016 prel.;Nov;59;552;
Borgholm kommun;Våldsbrott ;2016 prel.;Nov;2;19;
Borgholm kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Nov;7;66;
Borgholm kommun;Vårdslöshet- och vållandebrott;2016 prel.;Nov;1;9;
Borgholm kommun;Stöldbrott;2016 prel.;Nov;17;159;
Borgholm kommun;Bilbrott;2016 prel.;Nov;2;19;
Borgholm kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Nov;5;47;
Borgholm kommun;Vissa trafikbrott;2016 prel.;Nov;3;28;
Borgholm kommun;Alkohol- och narkotikabrott;2016 prel.;Nov;5;47;
Borgholm kommun;Vapenbrott;2016 prel.;Nov;1;9;
Borlänge kommun;Totalt antal brott;2016 prel.;Nov;469;920;
Borlänge kommun;Våldsbrott ;2016 prel.;Nov;43;84;
Borlänge kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Nov;49;96;
Borlänge kommun;Vårdslöshet- och vållandebrott;2016 prel.;Nov;4;8;
Borlänge kommun;Stöldbrott;2016 prel.;Nov;196;384;
Borlänge kommun;Bilbrott;2016 prel.;Nov;50;98;
Borlänge kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Nov;47;92;
Borlänge kommun;Vissa trafikbrott;2016 prel.;Nov;49;96;
Borlänge kommun;Alkohol- och narkotikabrott;2016 prel.;Nov;45;88;
Borlänge kommun;Vapenbrott;2016 prel.;Nov;4;8;
Borås kommun;Totalt antal brott;2016 prel.;Nov;996;918;
Borås kommun;Våldsbrott ;2016 prel.;Nov;76;70;
Borås kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Nov;116;107;
Borås kommun;Vårdslöshet- och vållandebrott;2016 prel.;Nov;8;7;
Borås kommun;Stöldbrott;2016 prel.;Nov;355;327;
Borås kommun;Bilbrott;2016 prel.;Nov;69;64;
Borås kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Nov;99;91;
Borås kommun;Vissa trafikbrott;2016 prel.;Nov;86;79;
Borås kommun;Alkohol- och narkotikabrott;2016 prel.;Nov;146;135;
Borås kommun;Vapenbrott;2016 prel.;Nov;18;17;
Botkyrka kommun;Totalt antal brott;2016 prel.;Nov;977;1093;
Botkyrka kommun;Våldsbrott ;2016 prel.;Nov;108;121;
Botkyrka kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Nov;137;153;
Botkyrka kommun;Vårdslöshet- och vållandebrott;2016 prel.;Nov;7;8;
Botkyrka kommun;Stöldbrott;2016 prel.;Nov;282;315;
Botkyrka kommun;Bilbrott;2016 prel.;Nov;49;55;
Botkyrka kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Nov;149;167;
Botkyrka kommun;Vissa trafikbrott;2016 prel.;Nov;80;89;
Botkyrka kommun;Alkohol- och narkotikabrott;2016 prel.;Nov;129;144;
Botkyrka kommun;Vapenbrott;2016 prel.;Nov;15;17;
Boxholm kommun;Totalt antal brott;2016 prel.;Nov;25;469;
Boxholm kommun;Våldsbrott ;2016 prel.;Nov;2;38;
Boxholm kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Nov;3;56;
Boxholm kommun;Vårdslöshet- och vållandebrott;2016 prel.;Nov;0;0;
Boxholm kommun;Stöldbrott;2016 prel.;Nov;8;150;
Boxholm kommun;Bilbrott;2016 prel.;Nov;2;38;
Boxholm kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Nov;2;38;
Boxholm kommun;Vissa trafikbrott;2016 prel.;Nov;2;38;
Boxholm kommun;Alkohol- och narkotikabrott;2016 prel.;Nov;0;0;
Boxholm kommun;Vapenbrott;2016 prel.;Nov;0;0;
Bromölla kommun;Totalt antal brott;2016 prel.;Nov;61;487;
Bromölla kommun;Våldsbrott ;2016 prel.;Nov;4;32;
Bromölla kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Nov;11;88;
Bromölla kommun;Vårdslöshet- och vållandebrott;2016 prel.;Nov;0;0;
Bromölla kommun;Stöldbrott;2016 prel.;Nov;14;112;
Bromölla kommun;Bilbrott;2016 prel.;Nov;5;40;
Bromölla kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Nov;16;128;
Bromölla kommun;Vissa trafikbrott;2016 prel.;Nov;6;48;
Bromölla kommun;Alkohol- och narkotikabrott;2016 prel.;Nov;1;8;
Bromölla kommun;Vapenbrott;2016 prel.;Nov;0;0;
Bräcke kommun;Totalt antal brott;2016 prel.;Nov;47;728;
Bräcke kommun;Våldsbrott ;2016 prel.;Nov;7;108;
Bräcke kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Nov;13;201;
Bräcke kommun;Vårdslöshet- och vållandebrott;2016 prel.;Nov;1;15;
Bräcke kommun;Stöldbrott;2016 prel.;Nov;4;62;
Bräcke kommun;Bilbrott;2016 prel.;Nov;4;62;
Bräcke kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Nov;9;139;
Bräcke kommun;Vissa trafikbrott;2016 prel.;Nov;4;62;
Bräcke kommun;Alkohol- och narkotikabrott;2016 prel.;Nov;3;46;
Bräcke kommun;Vapenbrott;2016 prel.;Nov;2;31;
Burlöv kommun;Totalt antal brott;2016 prel.;Nov;149;855;
Burlöv kommun;Våldsbrott ;2016 prel.;Nov;23;132;
Burlöv kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Nov;24;138;
Burlöv kommun;Vårdslöshet- och vållandebrott;2016 prel.;Nov;4;23;
Burlöv kommun;Stöldbrott;2016 prel.;Nov;60;344;
Burlöv kommun;Bilbrott;2016 prel.;Nov;10;57;
Burlöv kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Nov;10;57;
Burlöv kommun;Vissa trafikbrott;2016 prel.;Nov;8;46;
Burlöv kommun;Alkohol- och narkotikabrott;2016 prel.;Nov;8;46;
Burlöv kommun;Vapenbrott;2016 prel.;Nov;3;17;
Båstad kommun;Totalt antal brott;2016 prel.;Nov;84;584;
Båstad kommun;Våldsbrott ;2016 prel.;Nov;6;42;
Båstad kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Nov;9;63;
Båstad kommun;Vårdslöshet- och vållandebrott;2016 prel.;Nov;0;0;
Båstad kommun;Stöldbrott;2016 prel.;Nov;38;264;
Båstad kommun;Bilbrott;2016 prel.;Nov;8;56;
Båstad kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Nov;9;63;
Båstad kommun;Vissa trafikbrott;2016 prel.;Nov;12;83;
Båstad kommun;Alkohol- och narkotikabrott;2016 prel.;Nov;3;21;
Båstad kommun;Vapenbrott;2016 prel.;Nov;1;7;
Dals-Ed kommun;Totalt antal brott;2016 prel.;Nov;23;479;
Dals-Ed kommun;Våldsbrott ;2016 prel.;Nov;2;42;
Dals-Ed kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Nov;5;104;
Dals-Ed kommun;Vårdslöshet- och vållandebrott;2016 prel.;Nov;0;0;
Dals-Ed kommun;Stöldbrott;2016 prel.;Nov;9;188;
Dals-Ed kommun;Bilbrott;2016 prel.;Nov;0;0;
Dals-Ed kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Nov;1;21;
Dals-Ed kommun;Vissa trafikbrott;2016 prel.;Nov;1;21;
Dals-Ed kommun;Alkohol- och narkotikabrott;2016 prel.;Nov;1;21;
Dals-Ed kommun;Vapenbrott;2016 prel.;Nov;0;0;
Danderyd kommun;Totalt antal brott;2016 prel.;Nov;269;830;
Danderyd kommun;Våldsbrott ;2016 prel.;Nov;13;40;
Danderyd kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Nov;30;93;
Danderyd kommun;Vårdslöshet- och vållandebrott;2016 prel.;Nov;0;0;
Danderyd kommun;Stöldbrott;2016 prel.;Nov;121;373;
Danderyd kommun;Bilbrott;2016 prel.;Nov;30;93;
Danderyd kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Nov;53;163;
Danderyd kommun;Vissa trafikbrott;2016 prel.;Nov;10;31;
Danderyd kommun;Alkohol- och narkotikabrott;2016 prel.;Nov;7;22;
Danderyd kommun;Vapenbrott;2016 prel.;Nov;1;3;
Degerfors kommun;Totalt antal brott;2016 prel.;Nov;74;775;
Degerfors kommun;Våldsbrott ;2016 prel.;Nov;10;105;
Degerfors kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Nov;10;105;
Degerfors kommun;Vårdslöshet- och vållandebrott;2016 prel.;Nov;0;0;
Degerfors kommun;Stöldbrott;2016 prel.;Nov;21;220;
Degerfors kommun;Bilbrott;2016 prel.;Nov;5;52;
Degerfors kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Nov;6;63;
Degerfors kommun;Vissa trafikbrott;2016 prel.;Nov;12;126;
Degerfors kommun;Alkohol- och narkotikabrott;2016 prel.;Nov;9;94;
Degerfors kommun;Vapenbrott;2016 prel.;Nov;0;0;
Dorotea kommun;Totalt antal brott;2016 prel.;Nov;25;912;
Dorotea kommun;Våldsbrott ;2016 prel.;Nov;4;146;
Dorotea kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Nov;5;182;
Dorotea kommun;Vårdslöshet- och vållandebrott;2016 prel.;Nov;0;0;
Dorotea kommun;Stöldbrott;2016 prel.;Nov;5;182;
Dorotea kommun;Bilbrott;2016 prel.;Nov;0;0;
Dorotea kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Nov;0;0;
Dorotea kommun;Vissa trafikbrott;2016 prel.;Nov;3;109;
Dorotea kommun;Alkohol- och narkotikabrott;2016 prel.;Nov;0;0;
Dorotea kommun;Vapenbrott;2016 prel.;Nov;0;0;
Eda kommun;Totalt antal brott;2016 prel.;Nov;95;1117;
Eda kommun;Våldsbrott ;2016 prel.;Nov;1;12;
Eda kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Nov;9;106;
Eda kommun;Vårdslöshet- och vållandebrott;2016 prel.;Nov;0;0;
Eda kommun;Stöldbrott;2016 prel.;Nov;23;270;
Eda kommun;Bilbrott;2016 prel.;Nov;2;24;
Eda kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Nov;6;71;
Eda kommun;Vissa trafikbrott;2016 prel.;Nov;24;282;
Eda kommun;Alkohol- och narkotikabrott;2016 prel.;Nov;33;388;
Eda kommun;Vapenbrott;2016 prel.;Nov;3;35;
Ekerö kommun;Totalt antal brott;2016 prel.;Nov;110;408;
Ekerö kommun;Våldsbrott ;2016 prel.;Nov;13;48;
Ekerö kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Nov;21;78;
Ekerö kommun;Vårdslöshet- och vållandebrott;2016 prel.;Nov;3;11;
Ekerö kommun;Stöldbrott;2016 prel.;Nov;31;115;
Ekerö kommun;Bilbrott;2016 prel.;Nov;11;41;
Ekerö kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Nov;13;48;
Ekerö kommun;Vissa trafikbrott;2016 prel.;Nov;11;41;
Ekerö kommun;Alkohol- och narkotikabrott;2016 prel.;Nov;4;15;
Ekerö kommun;Vapenbrott;2016 prel.;Nov;0;0;
Eksjö kommun;Totalt antal brott;2016 prel.;Nov;122;727;
Eksjö kommun;Våldsbrott ;2016 prel.;Nov;21;125;
Eksjö kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Nov;23;137;
Eksjö kommun;Vårdslöshet- och vållandebrott;2016 prel.;Nov;1;6;
Eksjö kommun;Stöldbrott;2016 prel.;Nov;20;119;
Eksjö kommun;Bilbrott;2016 prel.;Nov;1;6;
Eksjö kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Nov;9;54;
Eksjö kommun;Vissa trafikbrott;2016 prel.;Nov;10;60;
Eksjö kommun;Alkohol- och narkotikabrott;2016 prel.;Nov;13;77;
Eksjö kommun;Vapenbrott;2016 prel.;Nov;3;18;
Emmaboda kommun;Totalt antal brott;2016 prel.;Nov;100;1100;
Emmaboda kommun;Våldsbrott ;2016 prel.;Nov;12;132;
Emmaboda kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Nov;7;77;
Emmaboda kommun;Vårdslöshet- och vållandebrott;2016 prel.;Nov;0;0;
Emmaboda kommun;Stöldbrott;2016 prel.;Nov;41;451;
Emmaboda kommun;Bilbrott;2016 prel.;Nov;5;55;
Emmaboda kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Nov;8;88;
Emmaboda kommun;Vissa trafikbrott;2016 prel.;Nov;6;66;
Emmaboda kommun;Alkohol- och narkotikabrott;2016 prel.;Nov;8;88;
Emmaboda kommun;Vapenbrott;2016 prel.;Nov;2;22;
Enköping kommun;Totalt antal brott;2016 prel.;Nov;373;890;
Enköping kommun;Våldsbrott ;2016 prel.;Nov;31;74;
Enköping kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Nov;43;103;
Enköping kommun;Vårdslöshet- och vållandebrott;2016 prel.;Nov;2;5;
Enköping kommun;Stöldbrott;2016 prel.;Nov;89;212;
Enköping kommun;Bilbrott;2016 prel.;Nov;14;33;
Enköping kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Nov;24;57;
Enköping kommun;Vissa trafikbrott;2016 prel.;Nov;46;110;
Enköping kommun;Alkohol- och narkotikabrott;2016 prel.;Nov;100;239;
Enköping kommun;Vapenbrott;2016 prel.;Nov;5;12;
Eskilstuna kommun;Totalt antal brott;2016 prel.;Nov;1269;1243;
Eskilstuna kommun;Våldsbrott ;2016 prel.;Nov;141;138;
Eskilstuna kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Nov;193;189;
Eskilstuna kommun;Vårdslöshet- och vållandebrott;2016 prel.;Nov;9;9;
Eskilstuna kommun;Stöldbrott;2016 prel.;Nov;375;367;
Eskilstuna kommun;Bilbrott;2016 prel.;Nov;60;59;
Eskilstuna kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Nov;155;152;
Eskilstuna kommun;Vissa trafikbrott;2016 prel.;Nov;78;76;
Eskilstuna kommun;Alkohol- och narkotikabrott;2016 prel.;Nov;162;159;
Eskilstuna kommun;Vapenbrott;2016 prel.;Nov;16;16;
Eslöv kommun;Totalt antal brott;2016 prel.;Nov;240;740;
Eslöv kommun;Våldsbrott ;2016 prel.;Nov;24;74;
Eslöv kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Nov;38;117;
Eslöv kommun;Vårdslöshet- och vållandebrott;2016 prel.;Nov;1;3;
Eslöv kommun;Stöldbrott;2016 prel.;Nov;89;274;
Eslöv kommun;Bilbrott;2016 prel.;Nov;17;52;
Eslöv kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Nov;20;62;
Eslöv kommun;Vissa trafikbrott;2016 prel.;Nov;31;96;
Eslöv kommun;Alkohol- och narkotikabrott;2016 prel.;Nov;15;46;
Eslöv kommun;Vapenbrott;2016 prel.;Nov;4;12;
Essunga kommun;Totalt antal brott;2016 prel.;Nov;30;537;
Essunga kommun;Våldsbrott ;2016 prel.;Nov;1;18;
Essunga kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Nov;3;54;
