Region;Brott;År;Period;Antal;/100 000 inv
Aneby kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Mar;4;61;
Aneby kommun;Vissa trafikbrott;2016 prel.;Mar;0;0;
Aneby kommun;Alkohol- och narkotikabrott;2016 prel.;Mar;0;0;
Aneby kommun;Vapenbrott;2016 prel.;Mar;0;0;
Arboga kommun;Totalt antal brott;2016 prel.;Mar;107;772;
Arboga kommun;Våldsbrott ;2016 prel.;Mar;10;72;
Arboga kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Mar;11;79;
Arboga kommun;Vårdslöshet- och vållandebrott;2016 prel.;Mar;1;7;
Arboga kommun;Stöldbrott;2016 prel.;Mar;36;260;
Arboga kommun;Bilbrott;2016 prel.;Mar;7;51;
Arboga kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Mar;7;51;
Arboga kommun;Vissa trafikbrott;2016 prel.;Mar;5;36;
Arboga kommun;Alkohol- och narkotikabrott;2016 prel.;Mar;17;123;
Arboga kommun;Vapenbrott;2016 prel.;Mar;7;51;
Arjeplog kommun;Totalt antal brott;2016 prel.;Mar;28;970;
Arjeplog kommun;Våldsbrott ;2016 prel.;Mar;3;104;
Arjeplog kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Mar;3;104;
Arjeplog kommun;Vårdslöshet- och vållandebrott;2016 prel.;Mar;0;0;
Arjeplog kommun;Stöldbrott;2016 prel.;Mar;9;312;
Arjeplog kommun;Bilbrott;2016 prel.;Mar;1;35;
Arjeplog kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Mar;3;104;
Arjeplog kommun;Vissa trafikbrott;2016 prel.;Mar;4;139;
Arjeplog kommun;Alkohol- och narkotikabrott;2016 prel.;Mar;2;69;
Arjeplog kommun;Vapenbrott;2016 prel.;Mar;0;0;
Arvidsjaur kommun;Totalt antal brott;2016 prel.;Mar;57;881;
Arvidsjaur kommun;Våldsbrott ;2016 prel.;Mar;8;124;
Arvidsjaur kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Mar;15;232;
Arvidsjaur kommun;Vårdslöshet- och vållandebrott;2016 prel.;Mar;0;0;
Arvidsjaur kommun;Stöldbrott;2016 prel.;Mar;6;93;
Arvidsjaur kommun;Bilbrott;2016 prel.;Mar;2;31;
Arvidsjaur kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Mar;10;155;
Arvidsjaur kommun;Vissa trafikbrott;2016 prel.;Mar;3;46;
Arvidsjaur kommun;Alkohol- och narkotikabrott;2016 prel.;Mar;5;77;
Arvidsjaur kommun;Vapenbrott;2016 prel.;Mar;0;0;
Arvika kommun;Totalt antal brott;2016 prel.;Mar;225;871;
Arvika kommun;Våldsbrott ;2016 prel.;Mar;20;77;
Arvika kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Mar;21;81;
Arvika kommun;Vårdslöshet- och vållandebrott;2016 prel.;Mar;1;4;
Arvika kommun;Stöldbrott;2016 prel.;Mar;80;310;
Arvika kommun;Bilbrott;2016 prel.;Mar;24;93;
Arvika kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Mar;18;70;
Arvika kommun;Vissa trafikbrott;2016 prel.;Mar;26;101;
Arvika kommun;Alkohol- och narkotikabrott;2016 prel.;Mar;39;151;
Arvika kommun;Vapenbrott;2016 prel.;Mar;5;19;
Askersund kommun;Totalt antal brott;2016 prel.;Mar;94;843;
Askersund kommun;Våldsbrott ;2016 prel.;Mar;12;108;
Askersund kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Mar;11;99;
Askersund kommun;Vårdslöshet- och vållandebrott;2016 prel.;Mar;2;18;
Askersund kommun;Stöldbrott;2016 prel.;Mar;36;323;
Askersund kommun;Bilbrott;2016 prel.;Mar;9;81;
Askersund kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Mar;11;99;
Askersund kommun;Vissa trafikbrott;2016 prel.;Mar;3;27;
Askersund kommun;Alkohol- och narkotikabrott;2016 prel.;Mar;10;90;
Askersund kommun;Vapenbrott;2016 prel.;Mar;3;27;
Avesta kommun;Totalt antal brott;2016 prel.;Mar;186;816;
Avesta kommun;Våldsbrott ;2016 prel.;Mar;17;75;
Avesta kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Mar;32;140;
Avesta kommun;Vårdslöshet- och vållandebrott;2016 prel.;Mar;2;9;
Avesta kommun;Stöldbrott;2016 prel.;Mar;70;307;
Avesta kommun;Bilbrott;2016 prel.;Mar;13;57;
Avesta kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Mar;14;61;
Avesta kommun;Vissa trafikbrott;2016 prel.;Mar;17;75;
Avesta kommun;Alkohol- och narkotikabrott;2016 prel.;Mar;21;92;
Avesta kommun;Vapenbrott;2016 prel.;Mar;3;13;
Bengtsfors kommun;Totalt antal brott;2016 prel.;Mar;68;706;
Bengtsfors kommun;Våldsbrott ;2016 prel.;Mar;6;62;
Bengtsfors kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Mar;8;83;
Bengtsfors kommun;Vårdslöshet- och vållandebrott;2016 prel.;Mar;0;0;
Bengtsfors kommun;Stöldbrott;2016 prel.;Mar;22;229;
Bengtsfors kommun;Bilbrott;2016 prel.;Mar;6;62;
Bengtsfors kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Mar;12;125;
Bengtsfors kommun;Vissa trafikbrott;2016 prel.;Mar;3;31;
Bengtsfors kommun;Alkohol- och narkotikabrott;2016 prel.;Mar;0;0;
Bengtsfors kommun;Vapenbrott;2016 prel.;Mar;0;0;
Berg kommun;Totalt antal brott;2016 prel.;Mar;37;526;
Berg kommun;Våldsbrott ;2016 prel.;Mar;3;43;
Berg kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Mar;5;71;
Berg kommun;Vårdslöshet- och vållandebrott;2016 prel.;Mar;0;0;
Berg kommun;Stöldbrott;2016 prel.;Mar;5;71;
Berg kommun;Bilbrott;2016 prel.;Mar;1;14;
Berg kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Mar;4;57;
Berg kommun;Vissa trafikbrott;2016 prel.;Mar;11;156;
Berg kommun;Alkohol- och narkotikabrott;2016 prel.;Mar;3;43;
Berg kommun;Vapenbrott;2016 prel.;Mar;1;14;
Bjurholm kommun;Totalt antal brott;2016 prel.;Mar;58;2364;
Bjurholm kommun;Våldsbrott ;2016 prel.;Mar;0;0;
Bjurholm kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Mar;7;285;
Bjurholm kommun;Vårdslöshet- och vållandebrott;2016 prel.;Mar;0;0;
Bjurholm kommun;Stöldbrott;2016 prel.;Mar;7;285;
Bjurholm kommun;Bilbrott;2016 prel.;Mar;0;0;
Bjurholm kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Mar;0;0;
Bjurholm kommun;Vissa trafikbrott;2016 prel.;Mar;4;163;
Bjurholm kommun;Alkohol- och narkotikabrott;2016 prel.;Mar;1;41;
Bjurholm kommun;Vapenbrott;2016 prel.;Mar;1;41;
Bjuv kommun;Totalt antal brott;2016 prel.;Mar;156;1043;
Bjuv kommun;Våldsbrott ;2016 prel.;Mar;12;80;
Bjuv kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Mar;29;194;
Bjuv kommun;Vårdslöshet- och vållandebrott;2016 prel.;Mar;1;7;
Bjuv kommun;Stöldbrott;2016 prel.;Mar;59;394;
Bjuv kommun;Bilbrott;2016 prel.;Mar;15;100;
Bjuv kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Mar;30;201;
Bjuv kommun;Vissa trafikbrott;2016 prel.;Mar;11;74;
Bjuv kommun;Alkohol- och narkotikabrott;2016 prel.;Mar;11;74;
Bjuv kommun;Vapenbrott;2016 prel.;Mar;0;0;
Boden kommun;Totalt antal brott;2016 prel.;Mar;184;659;
Boden kommun;Våldsbrott ;2016 prel.;Mar;31;111;
Boden kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Mar;37;133;
Boden kommun;Vårdslöshet- och vållandebrott;2016 prel.;Mar;0;0;
Boden kommun;Stöldbrott;2016 prel.;Mar;53;190;
Boden kommun;Bilbrott;2016 prel.;Mar;4;14;
Boden kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Mar;17;61;
Boden kommun;Vissa trafikbrott;2016 prel.;Mar;10;36;
Boden kommun;Alkohol- och narkotikabrott;2016 prel.;Mar;11;39;
Boden kommun;Vapenbrott;2016 prel.;Mar;0;0;
Bollebygd kommun;Totalt antal brott;2016 prel.;Mar;60;682;
Bollebygd kommun;Våldsbrott ;2016 prel.;Mar;0;0;
Bollebygd kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Mar;5;57;
Bollebygd kommun;Vårdslöshet- och vållandebrott;2016 prel.;Mar;0;0;
Bollebygd kommun;Stöldbrott;2016 prel.;Mar;16;182;
Bollebygd kommun;Bilbrott;2016 prel.;Mar;10;114;
Bollebygd kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Mar;9;102;
Bollebygd kommun;Vissa trafikbrott;2016 prel.;Mar;9;102;
Bollebygd kommun;Alkohol- och narkotikabrott;2016 prel.;Mar;10;114;
Bollebygd kommun;Vapenbrott;2016 prel.;Mar;2;23;
Bollnäs kommun;Totalt antal brott;2016 prel.;Mar;222;835;
Bollnäs kommun;Våldsbrott ;2016 prel.;Mar;40;150;
Bollnäs kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Mar;32;120;
Bollnäs kommun;Vårdslöshet- och vållandebrott;2016 prel.;Mar;3;11;
Bollnäs kommun;Stöldbrott;2016 prel.;Mar;66;248;
Bollnäs kommun;Bilbrott;2016 prel.;Mar;18;68;
Bollnäs kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Mar;16;60;
Bollnäs kommun;Vissa trafikbrott;2016 prel.;Mar;11;41;
Bollnäs kommun;Alkohol- och narkotikabrott;2016 prel.;Mar;17;64;
Bollnäs kommun;Vapenbrott;2016 prel.;Mar;4;15;
Borgholm kommun;Totalt antal brott;2016 prel.;Mar;80;749;
Borgholm kommun;Våldsbrott ;2016 prel.;Mar;26;243;
Borgholm kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Mar;14;131;
Borgholm kommun;Vårdslöshet- och vållandebrott;2016 prel.;Mar;0;0;
Borgholm kommun;Stöldbrott;2016 prel.;Mar;15;140;
Borgholm kommun;Bilbrott;2016 prel.;Mar;6;56;
Borgholm kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Mar;6;56;
Borgholm kommun;Vissa trafikbrott;2016 prel.;Mar;3;28;
Borgholm kommun;Alkohol- och narkotikabrott;2016 prel.;Mar;5;47;
Borgholm kommun;Vapenbrott;2016 prel.;Mar;3;28;
Borlänge kommun;Totalt antal brott;2016 prel.;Mar;607;1190;
Borlänge kommun;Våldsbrott ;2016 prel.;Mar;68;133;
Borlänge kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Mar;91;178;
Borlänge kommun;Vårdslöshet- och vållandebrott;2016 prel.;Mar;1;2;
Borlänge kommun;Stöldbrott;2016 prel.;Mar;217;426;
Borlänge kommun;Bilbrott;2016 prel.;Mar;48;94;
Borlänge kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Mar;80;157;
Borlänge kommun;Vissa trafikbrott;2016 prel.;Mar;35;69;
Borlänge kommun;Alkohol- och narkotikabrott;2016 prel.;Mar;53;104;
Borlänge kommun;Vapenbrott;2016 prel.;Mar;8;16;
Borås kommun;Totalt antal brott;2016 prel.;Mar;1133;1044;
Borås kommun;Våldsbrott ;2016 prel.;Mar;96;88;
Borås kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Mar;108;100;
Borås kommun;Vårdslöshet- och vållandebrott;2016 prel.;Mar;10;9;
Borås kommun;Stöldbrott;2016 prel.;Mar;346;319;
Borås kommun;Bilbrott;2016 prel.;Mar;79;73;
Borås kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Mar;109;100;
Borås kommun;Vissa trafikbrott;2016 prel.;Mar;116;107;
Borås kommun;Alkohol- och narkotikabrott;2016 prel.;Mar;207;191;
Borås kommun;Vapenbrott;2016 prel.;Mar;9;8;
Botkyrka kommun;Totalt antal brott;2016 prel.;Mar;1013;1133;
Botkyrka kommun;Våldsbrott ;2016 prel.;Mar;106;119;
Botkyrka kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Mar;144;161;
Botkyrka kommun;Vårdslöshet- och vållandebrott;2016 prel.;Mar;1;1;
Botkyrka kommun;Stöldbrott;2016 prel.;Mar;274;306;
Botkyrka kommun;Bilbrott;2016 prel.;Mar;64;72;
Botkyrka kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Mar;147;164;
Botkyrka kommun;Vissa trafikbrott;2016 prel.;Mar;79;88;
Botkyrka kommun;Alkohol- och narkotikabrott;2016 prel.;Mar;99;111;
Botkyrka kommun;Vapenbrott;2016 prel.;Mar;23;26;
Boxholm kommun;Totalt antal brott;2016 prel.;Mar;22;413;
Boxholm kommun;Våldsbrott ;2016 prel.;Mar;8;150;
Boxholm kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Mar;1;19;
Boxholm kommun;Vårdslöshet- och vållandebrott;2016 prel.;Mar;0;0;
Boxholm kommun;Stöldbrott;2016 prel.;Mar;3;56;
Boxholm kommun;Bilbrott;2016 prel.;Mar;0;0;
Boxholm kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Mar;0;0;
Boxholm kommun;Vissa trafikbrott;2016 prel.;Mar;0;0;
Boxholm kommun;Alkohol- och narkotikabrott;2016 prel.;Mar;0;0;
Boxholm kommun;Vapenbrott;2016 prel.;Mar;0;0;
Bromölla kommun;Totalt antal brott;2016 prel.;Mar;75;599;
Bromölla kommun;Våldsbrott ;2016 prel.;Mar;6;48;
Bromölla kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Mar;17;136;
Bromölla kommun;Vårdslöshet- och vållandebrott;2016 prel.;Mar;0;0;
Bromölla kommun;Stöldbrott;2016 prel.;Mar;16;128;
Bromölla kommun;Bilbrott;2016 prel.;Mar;4;32;
Bromölla kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Mar;11;88;
Bromölla kommun;Vissa trafikbrott;2016 prel.;Mar;4;32;
Bromölla kommun;Alkohol- och narkotikabrott;2016 prel.;Mar;6;48;
Bromölla kommun;Vapenbrott;2016 prel.;Mar;2;16;
Bräcke kommun;Totalt antal brott;2016 prel.;Mar;49;759;
Bräcke kommun;Våldsbrott ;2016 prel.;Mar;4;62;
Bräcke kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Mar;6;93;
Bräcke kommun;Vårdslöshet- och vållandebrott;2016 prel.;Mar;1;15;
Bräcke kommun;Stöldbrott;2016 prel.;Mar;15;232;
Bräcke kommun;Bilbrott;2016 prel.;Mar;5;77;
Bräcke kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Mar;2;31;
Bräcke kommun;Vissa trafikbrott;2016 prel.;Mar;5;77;
Bräcke kommun;Alkohol- och narkotikabrott;2016 prel.;Mar;5;77;
Bräcke kommun;Vapenbrott;2016 prel.;Mar;1;15;
Burlöv kommun;Totalt antal brott;2016 prel.;Mar;169;970;
Burlöv kommun;Våldsbrott ;2016 prel.;Mar;12;69;
Burlöv kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Mar;36;207;
Burlöv kommun;Vårdslöshet- och vållandebrott;2016 prel.;Mar;1;6;
Burlöv kommun;Stöldbrott;2016 prel.;Mar;69;396;
Burlöv kommun;Bilbrott;2016 prel.;Mar;16;92;
Burlöv kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Mar;14;80;
Burlöv kommun;Vissa trafikbrott;2016 prel.;Mar;15;86;
Burlöv kommun;Alkohol- och narkotikabrott;2016 prel.;Mar;8;46;
Burlöv kommun;Vapenbrott;2016 prel.;Mar;3;17;
Båstad kommun;Totalt antal brott;2016 prel.;Mar;132;918;
Båstad kommun;Våldsbrott ;2016 prel.;Mar;12;83;
Båstad kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Mar;14;97;
Båstad kommun;Vårdslöshet- och vållandebrott;2016 prel.;Mar;0;0;
Båstad kommun;Stöldbrott;2016 prel.;Mar;78;543;
Båstad kommun;Bilbrott;2016 prel.;Mar;16;111;
Båstad kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Mar;13;90;
Båstad kommun;Vissa trafikbrott;2016 prel.;Mar;7;49;
Båstad kommun;Alkohol- och narkotikabrott;2016 prel.;Mar;4;28;
Båstad kommun;Vapenbrott;2016 prel.;Mar;0;0;
Dals-Ed kommun;Totalt antal brott;2016 prel.;Mar;35;729;
Dals-Ed kommun;Våldsbrott ;2016 prel.;Mar;2;42;
Dals-Ed kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Mar;4;83;
Dals-Ed kommun;Vårdslöshet- och vållandebrott;2016 prel.;Mar;0;0;
Dals-Ed kommun;Stöldbrott;2016 prel.;Mar;13;271;
Dals-Ed kommun;Bilbrott;2016 prel.;Mar;5;104;
Dals-Ed kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Mar;7;146;
Dals-Ed kommun;Vissa trafikbrott;2016 prel.;Mar;1;21;
Dals-Ed kommun;Alkohol- och narkotikabrott;2016 prel.;Mar;4;83;
Dals-Ed kommun;Vapenbrott;2016 prel.;Mar;0;0;
Danderyd kommun;Totalt antal brott;2016 prel.;Mar;260;802;
Danderyd kommun;Våldsbrott ;2016 prel.;Mar;10;31;
Danderyd kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Mar;27;83;
Danderyd kommun;Vårdslöshet- och vållandebrott;2016 prel.;Mar;3;9;
Danderyd kommun;Stöldbrott;2016 prel.;Mar;100;308;
Danderyd kommun;Bilbrott;2016 prel.;Mar;29;89;
Danderyd kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Mar;60;185;
Danderyd kommun;Vissa trafikbrott;2016 prel.;Mar;9;28;
Danderyd kommun;Alkohol- och narkotikabrott;2016 prel.;Mar;10;31;
Danderyd kommun;Vapenbrott;2016 prel.;Mar;2;6;
Degerfors kommun;Totalt antal brott;2016 prel.;Mar;71;744;
Degerfors kommun;Våldsbrott ;2016 prel.;Mar;5;52;
Degerfors kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Mar;11;115;
Degerfors kommun;Vårdslöshet- och vållandebrott;2016 prel.;Mar;2;21;
Degerfors kommun;Stöldbrott;2016 prel.;Mar;20;210;
Degerfors kommun;Bilbrott;2016 prel.;Mar;5;52;
Degerfors kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Mar;14;147;
Degerfors kommun;Vissa trafikbrott;2016 prel.;Mar;13;136;
Degerfors kommun;Alkohol- och narkotikabrott;2016 prel.;Mar;8;84;
Degerfors kommun;Vapenbrott;2016 prel.;Mar;0;0;
Dorotea kommun;Totalt antal brott;2016 prel.;Mar;10;365;
Dorotea kommun;Våldsbrott ;2016 prel.;Mar;0;0;
Dorotea kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Mar;3;109;
Dorotea kommun;Vårdslöshet- och vållandebrott;2016 prel.;Mar;0;0;
Dorotea kommun;Stöldbrott;2016 prel.;Mar;3;109;
Dorotea kommun;Bilbrott;2016 prel.;Mar;1;36;
Dorotea kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Mar;1;36;
Dorotea kommun;Vissa trafikbrott;2016 prel.;Mar;2;73;
Dorotea kommun;Alkohol- och narkotikabrott;2016 prel.;Mar;1;36;
Dorotea kommun;Vapenbrott;2016 prel.;Mar;0;0;
Eda kommun;Totalt antal brott;2016 prel.;Mar;83;976;
Eda kommun;Våldsbrott ;2016 prel.;Mar;9;106;
Eda kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Mar;12;141;
Eda kommun;Vårdslöshet- och vållandebrott;2016 prel.;Mar;1;12;
Eda kommun;Stöldbrott;2016 prel.;Mar;26;306;
Eda kommun;Bilbrott;2016 prel.;Mar;2;24;
Eda kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Mar;10;118;
Eda kommun;Vissa trafikbrott;2016 prel.;Mar;11;129;
Eda kommun;Alkohol- och narkotikabrott;2016 prel.;Mar;13;153;
Eda kommun;Vapenbrott;2016 prel.;Mar;0;0;
Ekerö kommun;Totalt antal brott;2016 prel.;Mar;204;756;
Ekerö kommun;Våldsbrott ;2016 prel.;Mar;6;22;
Ekerö kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Mar;19;70;
Ekerö kommun;Vårdslöshet- och vållandebrott;2016 prel.;Mar;0;0;
Ekerö kommun;Stöldbrott;2016 prel.;Mar;44;163;
Ekerö kommun;Bilbrott;2016 prel.;Mar;23;85;
Ekerö kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Mar;95;352;
Ekerö kommun;Vissa trafikbrott;2016 prel.;Mar;9;33;
Ekerö kommun;Alkohol- och narkotikabrott;2016 prel.;Mar;8;30;
Ekerö kommun;Vapenbrott;2016 prel.;Mar;0;0;
Eksjö kommun;Totalt antal brott;2016 prel.;Mar;157;935;
Eksjö kommun;Våldsbrott ;2016 prel.;Mar;23;137;
Eksjö kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Mar;25;149;
Eksjö kommun;Vårdslöshet- och vållandebrott;2016 prel.;Mar;2;12;
Eksjö kommun;Stöldbrott;2016 prel.;Mar;43;256;
Eksjö kommun;Bilbrott;2016 prel.;Mar;8;48;
Eksjö kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Mar;12;71;
Eksjö kommun;Vissa trafikbrott;2016 prel.;Mar;8;48;
Eksjö kommun;Alkohol- och narkotikabrott;2016 prel.;Mar;24;143;
Eksjö kommun;Vapenbrott;2016 prel.;Mar;2;12;
Emmaboda kommun;Totalt antal brott;2016 prel.;Mar;79;869;
Emmaboda kommun;Våldsbrott ;2016 prel.;Mar;10;110;
Emmaboda kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Mar;17;187;
Emmaboda kommun;Vårdslöshet- och vållandebrott;2016 prel.;Mar;2;22;
Emmaboda kommun;Stöldbrott;2016 prel.;Mar;33;363;
Emmaboda kommun;Bilbrott;2016 prel.;Mar;9;99;
Emmaboda kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Mar;7;77;
Emmaboda kommun;Vissa trafikbrott;2016 prel.;Mar;4;44;
Emmaboda kommun;Alkohol- och narkotikabrott;2016 prel.;Mar;3;33;
Emmaboda kommun;Vapenbrott;2016 prel.;Mar;0;0;
Enköping kommun;Totalt antal brott;2016 prel.;Mar;408;974;
Enköping kommun;Våldsbrott ;2016 prel.;Mar;18;43;
Enköping kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Mar;35;84;
Enköping kommun;Vårdslöshet- och vållandebrott;2016 prel.;Mar;0;0;
Enköping kommun;Stöldbrott;2016 prel.;Mar;82;196;
Enköping kommun;Bilbrott;2016 prel.;Mar;20;48;
Enköping kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Mar;31;74;
Enköping kommun;Vissa trafikbrott;2016 prel.;Mar;86;205;
Enköping kommun;Alkohol- och narkotikabrott;2016 prel.;Mar;136;325;
Enköping kommun;Vapenbrott;2016 prel.;Mar;7;17;
Eskilstuna kommun;Totalt antal brott;2016 prel.;Mar;1417;1388;
Eskilstuna kommun;Våldsbrott ;2016 prel.;Mar;139;136;
Eskilstuna kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Mar;204;200;
Eskilstuna kommun;Vårdslöshet- och vållandebrott;2016 prel.;Mar;5;5;
Eskilstuna kommun;Stöldbrott;2016 prel.;Mar;361;354;
Eskilstuna kommun;Bilbrott;2016 prel.;Mar;62;61;
Eskilstuna kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Mar;159;156;
Eskilstuna kommun;Vissa trafikbrott;2016 prel.;Mar;86;84;
Eskilstuna kommun;Alkohol- och narkotikabrott;2016 prel.;Mar;278;272;
Eskilstuna kommun;Vapenbrott;2016 prel.;Mar;46;45;
Eslöv kommun;Totalt antal brott;2016 prel.;Mar;356;1097;
Eslöv kommun;Våldsbrott ;2016 prel.;Mar;39;120;
Eslöv kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Mar;34;105;
Eslöv kommun;Vårdslöshet- och vållandebrott;2016 prel.;Mar;3;9;
Eslöv kommun;Stöldbrott;2016 prel.;Mar;149;459;
Eslöv kommun;Bilbrott;2016 prel.;Mar;36;111;
Eslöv kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Mar;48;148;
Eslöv kommun;Vissa trafikbrott;2016 prel.;Mar;23;71;
Eslöv kommun;Alkohol- och narkotikabrott;2016 prel.;Mar;29;89;
Eslöv kommun;Vapenbrott;2016 prel.;Mar;4;12;
Essunga kommun;Totalt antal brott;2016 prel.;Mar;51;912;
Essunga kommun;Våldsbrott ;2016 prel.;Mar;4;72;
Essunga kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Mar;5;89;
