Region;Brott;År;Period;Antal;/100 000 inv
Bengtsfors kommun;Skadegörelsebrott (inkl. mordbrand);2013;Jul;10;105;
Bengtsfors kommun;Vissa trafikbrott;2013;Jul;2;21;
Bengtsfors kommun;Alkohol- och narkotikabrott;2013;Jul;1;10;
Bengtsfors kommun;Vapenbrott;2013;Jul;2;21;
Berg kommun;Totalt antal brott;2013;Jul;60;835;
Berg kommun;Våldsbrott ;2013;Jul;7;97;
Berg kommun;Hot-, kränknings- och frihetsbrott;2013;Jul;29;403;
Berg kommun;Vårdslöshet- och vållandebrott;2013;Jul;2;28;
Berg kommun;Stöldbrott;2013;Jul;10;139;
Berg kommun;Bilbrott;2013;Jul;5;70;
Berg kommun;Skadegörelsebrott (inkl. mordbrand);2013;Jul;6;83;
Berg kommun;Vissa trafikbrott;2013;Jul;4;56;
Berg kommun;Alkohol- och narkotikabrott;2013;Jul;1;14;
Berg kommun;Vapenbrott;2013;Jul;0;0;
Bjurholm kommun;Totalt antal brott;2013;Jul;11;453;
Bjurholm kommun;Våldsbrott ;2013;Jul;0;0;
Bjurholm kommun;Hot-, kränknings- och frihetsbrott;2013;Jul;2;82;
Bjurholm kommun;Vårdslöshet- och vållandebrott;2013;Jul;0;0;
Bjurholm kommun;Stöldbrott;2013;Jul;3;124;
Bjurholm kommun;Bilbrott;2013;Jul;1;41;
Bjurholm kommun;Skadegörelsebrott (inkl. mordbrand);2013;Jul;2;82;
Bjurholm kommun;Vissa trafikbrott;2013;Jul;1;41;
Bjurholm kommun;Alkohol- och narkotikabrott;2013;Jul;1;41;
Bjurholm kommun;Vapenbrott;2013;Jul;0;0;
Bjuv kommun;Totalt antal brott;2013;Jul;178;1200;
Bjuv kommun;Våldsbrott ;2013;Jul;12;81;
Bjuv kommun;Hot-, kränknings- och frihetsbrott;2013;Jul;22;148;
Bjuv kommun;Vårdslöshet- och vållandebrott;2013;Jul;2;13;
Bjuv kommun;Stöldbrott;2013;Jul;50;337;
Bjuv kommun;Bilbrott;2013;Jul;9;61;
Bjuv kommun;Skadegörelsebrott (inkl. mordbrand);2013;Jul;19;128;
Bjuv kommun;Vissa trafikbrott;2013;Jul;17;115;
Bjuv kommun;Alkohol- och narkotikabrott;2013;Jul;10;67;
Bjuv kommun;Vapenbrott;2013;Jul;1;7;
Boden kommun;Totalt antal brott;2013;Jul;253;913;
Boden kommun;Våldsbrott ;2013;Jul;25;90;
Boden kommun;Hot-, kränknings- och frihetsbrott;2013;Jul;39;141;
Boden kommun;Vårdslöshet- och vållandebrott;2013;Jul;0;0;
Boden kommun;Stöldbrott;2013;Jul;118;426;
Boden kommun;Bilbrott;2013;Jul;18;65;
Boden kommun;Skadegörelsebrott (inkl. mordbrand);2013;Jul;15;54;
Boden kommun;Vissa trafikbrott;2013;Jul;24;87;
Boden kommun;Alkohol- och narkotikabrott;2013;Jul;27;97;
Boden kommun;Vapenbrott;2013;Jul;2;7;
Bollebygd kommun;Totalt antal brott;2013;Jul;47;551;
Bollebygd kommun;Våldsbrott ;2013;Jul;2;23;
Bollebygd kommun;Hot-, kränknings- och frihetsbrott;2013;Jul;4;47;
Bollebygd kommun;Vårdslöshet- och vållandebrott;2013;Jul;0;0;
Bollebygd kommun;Stöldbrott;2013;Jul;23;269;
Bollebygd kommun;Bilbrott;2013;Jul;8;94;
Bollebygd kommun;Skadegörelsebrott (inkl. mordbrand);2013;Jul;3;35;
Bollebygd kommun;Vissa trafikbrott;2013;Jul;0;0;
Bollebygd kommun;Alkohol- och narkotikabrott;2013;Jul;5;59;
Bollebygd kommun;Vapenbrott;2013;Jul;3;35;
Bollnäs kommun;Totalt antal brott;2013;Jul;217;830;
Bollnäs kommun;Våldsbrott ;2013;Jul;23;88;
Bollnäs kommun;Hot-, kränknings- och frihetsbrott;2013;Jul;31;119;
Bollnäs kommun;Vårdslöshet- och vållandebrott;2013;Jul;0;0;
Bollnäs kommun;Stöldbrott;2013;Jul;98;375;
Bollnäs kommun;Bilbrott;2013;Jul;17;65;
Bollnäs kommun;Skadegörelsebrott (inkl. mordbrand);2013;Jul;37;141;
Bollnäs kommun;Vissa trafikbrott;2013;Jul;13;50;
Bollnäs kommun;Alkohol- och narkotikabrott;2013;Jul;12;46;
Bollnäs kommun;Vapenbrott;2013;Jul;2;8;
Borgholm kommun;Totalt antal brott;2013;Jul;218;2039;
Borgholm kommun;Våldsbrott ;2013;Jul;23;215;
Borgholm kommun;Hot-, kränknings- och frihetsbrott;2013;Jul;31;290;
Borgholm kommun;Vårdslöshet- och vållandebrott;2013;Jul;1;9;
Borgholm kommun;Stöldbrott;2013;Jul;97;907;
Borgholm kommun;Bilbrott;2013;Jul;22;206;
Borgholm kommun;Skadegörelsebrott (inkl. mordbrand);2013;Jul;21;196;
Borgholm kommun;Vissa trafikbrott;2013;Jul;14;131;
Borgholm kommun;Alkohol- och narkotikabrott;2013;Jul;18;168;
Borgholm kommun;Vapenbrott;2013;Jul;2;19;
Borlänge kommun;Totalt antal brott;2013;Jul;422;848;
Borlänge kommun;Våldsbrott ;2013;Jul;35;70;
Borlänge kommun;Hot-, kränknings- och frihetsbrott;2013;Jul;56;113;
Borlänge kommun;Vårdslöshet- och vållandebrott;2013;Jul;3;6;
Borlänge kommun;Stöldbrott;2013;Jul;186;374;
Borlänge kommun;Bilbrott;2013;Jul;45;90;
Borlänge kommun;Skadegörelsebrott (inkl. mordbrand);2013;Jul;56;113;
Borlänge kommun;Vissa trafikbrott;2013;Jul;27;54;
Borlänge kommun;Alkohol- och narkotikabrott;2013;Jul;35;70;
Borlänge kommun;Vapenbrott;2013;Jul;4;8;
Borås kommun;Totalt antal brott;2013;Jul;902;856;
Borås kommun;Våldsbrott ;2013;Jul;87;83;
Borås kommun;Hot-, kränknings- och frihetsbrott;2013;Jul;128;121;
Borås kommun;Vårdslöshet- och vållandebrott;2013;Jul;3;3;
Borås kommun;Stöldbrott;2013;Jul;345;327;
Borås kommun;Bilbrott;2013;Jul;97;92;
Borås kommun;Skadegörelsebrott (inkl. mordbrand);2013;Jul;80;76;
Borås kommun;Vissa trafikbrott;2013;Jul;49;46;
Borås kommun;Alkohol- och narkotikabrott;2013;Jul;100;95;
Borås kommun;Vapenbrott;2013;Jul;19;18;
Botkyrka kommun;Totalt antal brott;2013;Jul;854;982;
Botkyrka kommun;Våldsbrott ;2013;Jul;103;118;
Botkyrka kommun;Hot-, kränknings- och frihetsbrott;2013;Jul;131;151;
Botkyrka kommun;Vårdslöshet- och vållandebrott;2013;Jul;5;6;
Botkyrka kommun;Stöldbrott;2013;Jul;381;438;
Botkyrka kommun;Bilbrott;2013;Jul;106;122;
Botkyrka kommun;Skadegörelsebrott (inkl. mordbrand);2013;Jul;102;117;
Botkyrka kommun;Vissa trafikbrott;2013;Jul;33;38;
Botkyrka kommun;Alkohol- och narkotikabrott;2013;Jul;21;24;
Botkyrka kommun;Vapenbrott;2013;Jul;8;9;
Boxholm kommun;Totalt antal brott;2013;Jul;27;515;
Boxholm kommun;Våldsbrott ;2013;Jul;3;57;
Boxholm kommun;Hot-, kränknings- och frihetsbrott;2013;Jul;3;57;
Boxholm kommun;Vårdslöshet- och vållandebrott;2013;Jul;0;0;
Boxholm kommun;Stöldbrott;2013;Jul;10;191;
Boxholm kommun;Bilbrott;2013;Jul;3;57;
Boxholm kommun;Skadegörelsebrott (inkl. mordbrand);2013;Jul;3;57;
Boxholm kommun;Vissa trafikbrott;2013;Jul;3;57;
Boxholm kommun;Alkohol- och narkotikabrott;2013;Jul;6;114;
Boxholm kommun;Vapenbrott;2013;Jul;0;0;
Bromölla kommun;Totalt antal brott;2013;Jul;90;732;
Bromölla kommun;Våldsbrott ;2013;Jul;7;57;
Bromölla kommun;Hot-, kränknings- och frihetsbrott;2013;Jul;13;106;
Bromölla kommun;Vårdslöshet- och vållandebrott;2013;Jul;0;0;
Bromölla kommun;Stöldbrott;2013;Jul;46;374;
Bromölla kommun;Bilbrott;2013;Jul;15;122;
Bromölla kommun;Skadegörelsebrott (inkl. mordbrand);2013;Jul;13;106;
Bromölla kommun;Vissa trafikbrott;2013;Jul;6;49;
Bromölla kommun;Alkohol- och narkotikabrott;2013;Jul;2;16;
Bromölla kommun;Vapenbrott;2013;Jul;0;0;
Bräcke kommun;Totalt antal brott;2013;Jul;50;757;
Bräcke kommun;Våldsbrott ;2013;Jul;6;91;
Bräcke kommun;Hot-, kränknings- och frihetsbrott;2013;Jul;12;182;
Bräcke kommun;Vårdslöshet- och vållandebrott;2013;Jul;0;0;
Bräcke kommun;Stöldbrott;2013;Jul;17;257;
Bräcke kommun;Bilbrott;2013;Jul;0;0;
Bräcke kommun;Skadegörelsebrott (inkl. mordbrand);2013;Jul;1;15;
Bräcke kommun;Vissa trafikbrott;2013;Jul;2;30;
Bräcke kommun;Alkohol- och narkotikabrott;2013;Jul;2;30;
Bräcke kommun;Vapenbrott;2013;Jul;1;15;
Burlöv kommun;Totalt antal brott;2013;Jul;199;1166;
Burlöv kommun;Våldsbrott ;2013;Jul;15;88;
Burlöv kommun;Hot-, kränknings- och frihetsbrott;2013;Jul;24;141;
Burlöv kommun;Vårdslöshet- och vållandebrott;2013;Jul;2;12;
Burlöv kommun;Stöldbrott;2013;Jul;100;586;
Burlöv kommun;Bilbrott;2013;Jul;21;123;
Burlöv kommun;Skadegörelsebrott (inkl. mordbrand);2013;Jul;15;88;
Burlöv kommun;Vissa trafikbrott;2013;Jul;5;29;
Burlöv kommun;Alkohol- och narkotikabrott;2013;Jul;3;18;
Burlöv kommun;Vapenbrott;2013;Jul;2;12;
Båstad kommun;Totalt antal brott;2013;Jul;242;1696;
Båstad kommun;Våldsbrott ;2013;Jul;12;84;
Båstad kommun;Hot-, kränknings- och frihetsbrott;2013;Jul;16;112;
Båstad kommun;Vårdslöshet- och vållandebrott;2013;Jul;2;14;
Båstad kommun;Stöldbrott;2013;Jul;139;974;
Båstad kommun;Bilbrott;2013;Jul;26;182;
Båstad kommun;Skadegörelsebrott (inkl. mordbrand);2013;Jul;27;189;
Båstad kommun;Vissa trafikbrott;2013;Jul;16;112;
Båstad kommun;Alkohol- och narkotikabrott;2013;Jul;14;98;
Båstad kommun;Vapenbrott;2013;Jul;2;14;
Dals-Ed kommun;Totalt antal brott;2013;Jul;34;723;
Dals-Ed kommun;Våldsbrott ;2013;Jul;4;85;
Dals-Ed kommun;Hot-, kränknings- och frihetsbrott;2013;Jul;5;106;
Dals-Ed kommun;Vårdslöshet- och vållandebrott;2013;Jul;1;21;
Dals-Ed kommun;Stöldbrott;2013;Jul;15;319;
Dals-Ed kommun;Bilbrott;2013;Jul;3;64;
Dals-Ed kommun;Skadegörelsebrott (inkl. mordbrand);2013;Jul;4;85;
Dals-Ed kommun;Vissa trafikbrott;2013;Jul;3;64;
Dals-Ed kommun;Alkohol- och narkotikabrott;2013;Jul;0;0;
Dals-Ed kommun;Vapenbrott;2013;Jul;0;0;
Danderyd kommun;Totalt antal brott;2013;Jul;264;823;
Danderyd kommun;Våldsbrott ;2013;Jul;20;62;
Danderyd kommun;Hot-, kränknings- och frihetsbrott;2013;Jul;20;62;
Danderyd kommun;Vårdslöshet- och vållandebrott;2013;Jul;1;3;
Danderyd kommun;Stöldbrott;2013;Jul;161;502;
Danderyd kommun;Bilbrott;2013;Jul;27;84;
Danderyd kommun;Skadegörelsebrott (inkl. mordbrand);2013;Jul;15;47;
Danderyd kommun;Vissa trafikbrott;2013;Jul;12;37;
Danderyd kommun;Alkohol- och narkotikabrott;2013;Jul;16;50;
Danderyd kommun;Vapenbrott;2013;Jul;1;3;
Degerfors kommun;Totalt antal brott;2013;Jul;93;980;
Degerfors kommun;Våldsbrott ;2013;Jul;7;74;
Degerfors kommun;Hot-, kränknings- och frihetsbrott;2013;Jul;11;116;
Degerfors kommun;Vårdslöshet- och vållandebrott;2013;Jul;0;0;
Degerfors kommun;Stöldbrott;2013;Jul;31;327;
Degerfors kommun;Bilbrott;2013;Jul;9;95;
Degerfors kommun;Skadegörelsebrott (inkl. mordbrand);2013;Jul;9;95;
Degerfors kommun;Vissa trafikbrott;2013;Jul;9;95;
Degerfors kommun;Alkohol- och narkotikabrott;2013;Jul;13;137;
Degerfors kommun;Vapenbrott;2013;Jul;0;0;
Dorotea kommun;Totalt antal brott;2013;Jul;16;576;
Dorotea kommun;Våldsbrott ;2013;Jul;0;0;
Dorotea kommun;Hot-, kränknings- och frihetsbrott;2013;Jul;0;0;
Dorotea kommun;Vårdslöshet- och vållandebrott;2013;Jul;0;0;
Dorotea kommun;Stöldbrott;2013;Jul;8;288;
Dorotea kommun;Bilbrott;2013;Jul;3;108;
Dorotea kommun;Skadegörelsebrott (inkl. mordbrand);2013;Jul;3;108;
Dorotea kommun;Vissa trafikbrott;2013;Jul;2;72;
Dorotea kommun;Alkohol- och narkotikabrott;2013;Jul;1;36;
Dorotea kommun;Vapenbrott;2013;Jul;0;0;
Eda kommun;Totalt antal brott;2013;Jul;104;1229;
Eda kommun;Våldsbrott ;2013;Jul;12;142;
Eda kommun;Hot-, kränknings- och frihetsbrott;2013;Jul;20;236;
Eda kommun;Vårdslöshet- och vållandebrott;2013;Jul;0;0;
Eda kommun;Stöldbrott;2013;Jul;27;319;
Eda kommun;Bilbrott;2013;Jul;7;83;
Eda kommun;Skadegörelsebrott (inkl. mordbrand);2013;Jul;11;130;
Eda kommun;Vissa trafikbrott;2013;Jul;20;236;
Eda kommun;Alkohol- och narkotikabrott;2013;Jul;13;154;
Eda kommun;Vapenbrott;2013;Jul;4;47;
Ekerö kommun;Totalt antal brott;2013;Jul;171;651;
Ekerö kommun;Våldsbrott ;2013;Jul;6;23;
Ekerö kommun;Hot-, kränknings- och frihetsbrott;2013;Jul;14;53;
Ekerö kommun;Vårdslöshet- och vållandebrott;2013;Jul;3;11;
Ekerö kommun;Stöldbrott;2013;Jul;89;339;
Ekerö kommun;Bilbrott;2013;Jul;20;76;
Ekerö kommun;Skadegörelsebrott (inkl. mordbrand);2013;Jul;26;99;
Ekerö kommun;Vissa trafikbrott;2013;Jul;9;34;
Ekerö kommun;Alkohol- och narkotikabrott;2013;Jul;4;15;
Ekerö kommun;Vapenbrott;2013;Jul;1;4;
Eksjö kommun;Totalt antal brott;2013;Jul;148;902;
Eksjö kommun;Våldsbrott ;2013;Jul;13;79;
Eksjö kommun;Hot-, kränknings- och frihetsbrott;2013;Jul;20;122;
Eksjö kommun;Vårdslöshet- och vållandebrott;2013;Jul;3;18;
Eksjö kommun;Stöldbrott;2013;Jul;57;347;
Eksjö kommun;Bilbrott;2013;Jul;8;49;
Eksjö kommun;Skadegörelsebrott (inkl. mordbrand);2013;Jul;18;110;
Eksjö kommun;Vissa trafikbrott;2013;Jul;8;49;
Eksjö kommun;Alkohol- och narkotikabrott;2013;Jul;14;85;
Eksjö kommun;Vapenbrott;2013;Jul;0;0;
Emmaboda kommun;Totalt antal brott;2013;Jul;327;3642;
Emmaboda kommun;Våldsbrott ;2013;Jul;12;134;
Emmaboda kommun;Hot-, kränknings- och frihetsbrott;2013;Jul;13;145;
Emmaboda kommun;Vårdslöshet- och vållandebrott;2013;Jul;0;0;
Emmaboda kommun;Stöldbrott;2013;Jul;162;1805;
Emmaboda kommun;Bilbrott;2013;Jul;18;201;
Emmaboda kommun;Skadegörelsebrott (inkl. mordbrand);2013;Jul;15;167;
Emmaboda kommun;Vissa trafikbrott;2013;Jul;19;212;
Emmaboda kommun;Alkohol- och narkotikabrott;2013;Jul;101;1125;
Emmaboda kommun;Vapenbrott;2013;Jul;2;22;
Enköping kommun;Totalt antal brott;2013;Jul;374;923;
Enköping kommun;Våldsbrott ;2013;Jul;30;74;
Enköping kommun;Hot-, kränknings- och frihetsbrott;2013;Jul;38;94;
Enköping kommun;Vårdslöshet- och vållandebrott;2013;Jul;3;7;
Enköping kommun;Stöldbrott;2013;Jul;136;336;
Enköping kommun;Bilbrott;2013;Jul;24;59;
Enköping kommun;Skadegörelsebrott (inkl. mordbrand);2013;Jul;33;81;
Enköping kommun;Vissa trafikbrott;2013;Jul;52;128;
Enköping kommun;Alkohol- och narkotikabrott;2013;Jul;78;193;
Enköping kommun;Vapenbrott;2013;Jul;1;2;
Eskilstuna kommun;Totalt antal brott;2013;Jul;1101;1109;
Eskilstuna kommun;Våldsbrott ;2013;Jul;111;112;
Eskilstuna kommun;Hot-, kränknings- och frihetsbrott;2013;Jul;165;166;
Eskilstuna kommun;Vårdslöshet- och vållandebrott;2013;Jul;6;6;
Eskilstuna kommun;Stöldbrott;2013;Jul;402;405;
Eskilstuna kommun;Bilbrott;2013;Jul;82;83;
Eskilstuna kommun;Skadegörelsebrott (inkl. mordbrand);2013;Jul;159;160;
Eskilstuna kommun;Vissa trafikbrott;2013;Jul;71;72;
Eskilstuna kommun;Alkohol- och narkotikabrott;2013;Jul;103;104;
Eskilstuna kommun;Vapenbrott;2013;Jul;15;15;
Eslöv kommun;Totalt antal brott;2013;Jul;390;1225;
Eslöv kommun;Våldsbrott ;2013;Jul;20;63;
Eslöv kommun;Hot-, kränknings- och frihetsbrott;2013;Jul;42;132;
Eslöv kommun;Vårdslöshet- och vållandebrott;2013;Jul;0;0;
Eslöv kommun;Stöldbrott;2013;Jul;211;663;
Eslöv kommun;Bilbrott;2013;Jul;49;154;
Eslöv kommun;Skadegörelsebrott (inkl. mordbrand);2013;Jul;30;94;
Eslöv kommun;Vissa trafikbrott;2013;Jul;25;79;
Eslöv kommun;Alkohol- och narkotikabrott;2013;Jul;37;116;
Eslöv kommun;Vapenbrott;2013;Jul;7;22;
Essunga kommun;Totalt antal brott;2013;Jul;46;837;
Essunga kommun;Våldsbrott ;2013;Jul;1;18;
Essunga kommun;Hot-, kränknings- och frihetsbrott;2013;Jul;5;91;
Essunga kommun;Vårdslöshet- och vållandebrott;2013;Jul;0;0;
Essunga kommun;Stöldbrott;2013;Jul;20;364;
Essunga kommun;Bilbrott;2013;Jul;3;55;
Essunga kommun;Skadegörelsebrott (inkl. mordbrand);2013;Jul;3;55;
Essunga kommun;Vissa trafikbrott;2013;Jul;4;73;
Essunga kommun;Alkohol- och narkotikabrott;2013;Jul;7;127;
Essunga kommun;Vapenbrott;2013;Jul;2;36;
Fagersta kommun;Totalt antal brott;2013;Jul;121;949;
Fagersta kommun;Våldsbrott ;2013;Jul;11;86;
Fagersta kommun;Hot-, kränknings- och frihetsbrott;2013;Jul;32;251;
Fagersta kommun;Vårdslöshet- och vållandebrott;2013;Jul;0;0;
Fagersta kommun;Stöldbrott;2013;Jul;31;243;
Fagersta kommun;Bilbrott;2013;Jul;8;63;
Fagersta kommun;Skadegörelsebrott (inkl. mordbrand);2013;Jul;18;141;
Fagersta kommun;Vissa trafikbrott;2013;Jul;10;78;
Fagersta kommun;Alkohol- och narkotikabrott;2013;Jul;18;141;
Fagersta kommun;Vapenbrott;2013;Jul;0;0;
Falkenberg kommun;Totalt antal brott;2013;Jul;438;1051;
Falkenberg kommun;Våldsbrott ;2013;Jul;30;72;
Falkenberg kommun;Hot-, kränknings- och frihetsbrott;2013;Jul;36;86;
Falkenberg kommun;Vårdslöshet- och vållandebrott;2013;Jul;6;14;
Falkenberg kommun;Stöldbrott;2013;Jul;230;552;
Falkenberg kommun;Bilbrott;2013;Jul;58;139;
Falkenberg kommun;Skadegörelsebrott (inkl. mordbrand);2013;Jul;36;86;
Falkenberg kommun;Vissa trafikbrott;2013;Jul;32;77;
Falkenberg kommun;Alkohol- och narkotikabrott;2013;Jul;48;115;
Falkenberg kommun;Vapenbrott;2013;Jul;0;0;
Falköping kommun;Totalt antal brott;2013;Jul;264;829;
Falköping kommun;Våldsbrott ;2013;Jul;33;104;
Falköping kommun;Hot-, kränknings- och frihetsbrott;2013;Jul;33;104;
Falköping kommun;Vårdslöshet- och vållandebrott;2013;Jul;0;0;
Falköping kommun;Stöldbrott;2013;Jul;114;358;
Falköping kommun;Bilbrott;2013;Jul;29;91;
Falköping kommun;Skadegörelsebrott (inkl. mordbrand);2013;Jul;25;79;
Falköping kommun;Vissa trafikbrott;2013;Jul;14;44;
Falköping kommun;Alkohol- och narkotikabrott;2013;Jul;12;38;
Falköping kommun;Vapenbrott;2013;Jul;1;3;
Falun kommun;Totalt antal brott;2013;Jul;352;622;
Falun kommun;Våldsbrott ;2013;Jul;38;67;
Falun kommun;Hot-, kränknings- och frihetsbrott;2013;Jul;48;85;
Falun kommun;Vårdslöshet- och vållandebrott;2013;Jul;1;2;
Falun kommun;Stöldbrott;2013;Jul;168;297;
Falun kommun;Bilbrott;2013;Jul;29;51;
Falun kommun;Skadegörelsebrott (inkl. mordbrand);2013;Jul;37;65;
Falun kommun;Vissa trafikbrott;2013;Jul;14;25;
