Region;Brott;År;Period;Antal;/100 000 inv
Avesta kommun;Bilbrott;2015;Apr;21;94;
Avesta kommun;Skadegörelsebrott (inkl. mordbrand);2015;Apr;25;112;
Avesta kommun;Vissa trafikbrott;2015;Apr;10;45;
Avesta kommun;Alkohol- och narkotikabrott;2015;Apr;24;107;
Avesta kommun;Vapenbrott;2015;Apr;8;36;
Bengtsfors kommun;Totalt antal brott;2015;Apr;123;1282;
Bengtsfors kommun;Våldsbrott ;2015;Apr;5;52;
Bengtsfors kommun;Hot-, kränknings- och frihetsbrott;2015;Apr;11;115;
Bengtsfors kommun;Vårdslöshet- och vållandebrott;2015;Apr;0;0;
Bengtsfors kommun;Stöldbrott;2015;Apr;42;438;
Bengtsfors kommun;Bilbrott;2015;Apr;17;177;
Bengtsfors kommun;Skadegörelsebrott (inkl. mordbrand);2015;Apr;17;177;
Bengtsfors kommun;Vissa trafikbrott;2015;Apr;17;177;
Bengtsfors kommun;Alkohol- och narkotikabrott;2015;Apr;23;240;
Bengtsfors kommun;Vapenbrott;2015;Apr;1;10;
Berg kommun;Totalt antal brott;2015;Apr;37;525;
Berg kommun;Våldsbrott ;2015;Apr;11;156;
Berg kommun;Hot-, kränknings- och frihetsbrott;2015;Apr;5;71;
Berg kommun;Vårdslöshet- och vållandebrott;2015;Apr;1;14;
Berg kommun;Stöldbrott;2015;Apr;5;71;
Berg kommun;Bilbrott;2015;Apr;0;0;
Berg kommun;Skadegörelsebrott (inkl. mordbrand);2015;Apr;2;28;
Berg kommun;Vissa trafikbrott;2015;Apr;7;99;
Berg kommun;Alkohol- och narkotikabrott;2015;Apr;6;85;
Berg kommun;Vapenbrott;2015;Apr;0;0;
Bjurholm kommun;Totalt antal brott;2015;Apr;20;816;
Bjurholm kommun;Våldsbrott ;2015;Apr;2;82;
Bjurholm kommun;Hot-, kränknings- och frihetsbrott;2015;Apr;5;204;
Bjurholm kommun;Vårdslöshet- och vållandebrott;2015;Apr;0;0;
Bjurholm kommun;Stöldbrott;2015;Apr;7;285;
Bjurholm kommun;Bilbrott;2015;Apr;2;82;
Bjurholm kommun;Skadegörelsebrott (inkl. mordbrand);2015;Apr;0;0;
Bjurholm kommun;Vissa trafikbrott;2015;Apr;1;41;
Bjurholm kommun;Alkohol- och narkotikabrott;2015;Apr;1;41;
Bjurholm kommun;Vapenbrott;2015;Apr;0;0;
Bjuv kommun;Totalt antal brott;2015;Apr;148;991;
Bjuv kommun;Våldsbrott ;2015;Apr;18;121;
Bjuv kommun;Hot-, kränknings- och frihetsbrott;2015;Apr;26;174;
Bjuv kommun;Vårdslöshet- och vållandebrott;2015;Apr;0;0;
Bjuv kommun;Stöldbrott;2015;Apr;53;355;
Bjuv kommun;Bilbrott;2015;Apr;4;27;
Bjuv kommun;Skadegörelsebrott (inkl. mordbrand);2015;Apr;10;67;
Bjuv kommun;Vissa trafikbrott;2015;Apr;10;67;
Bjuv kommun;Alkohol- och narkotikabrott;2015;Apr;16;107;
Bjuv kommun;Vapenbrott;2015;Apr;3;20;
Boden kommun;Totalt antal brott;2015;Apr;158;566;
Boden kommun;Våldsbrott ;2015;Apr;17;61;
Boden kommun;Hot-, kränknings- och frihetsbrott;2015;Apr;34;122;
Boden kommun;Vårdslöshet- och vållandebrott;2015;Apr;0;0;
Boden kommun;Stöldbrott;2015;Apr;41;147;
Boden kommun;Bilbrott;2015;Apr;7;25;
Boden kommun;Skadegörelsebrott (inkl. mordbrand);2015;Apr;10;36;
Boden kommun;Vissa trafikbrott;2015;Apr;16;57;
Boden kommun;Alkohol- och narkotikabrott;2015;Apr;23;82;
Boden kommun;Vapenbrott;2015;Apr;3;11;
Bollebygd kommun;Totalt antal brott;2015;Apr;54;619;
Bollebygd kommun;Våldsbrott ;2015;Apr;0;0;
Bollebygd kommun;Hot-, kränknings- och frihetsbrott;2015;Apr;1;11;
Bollebygd kommun;Vårdslöshet- och vållandebrott;2015;Apr;0;0;
Bollebygd kommun;Stöldbrott;2015;Apr;27;309;
Bollebygd kommun;Bilbrott;2015;Apr;1;11;
Bollebygd kommun;Skadegörelsebrott (inkl. mordbrand);2015;Apr;2;23;
Bollebygd kommun;Vissa trafikbrott;2015;Apr;7;80;
Bollebygd kommun;Alkohol- och narkotikabrott;2015;Apr;5;57;
Bollebygd kommun;Vapenbrott;2015;Apr;3;34;
Bollnäs kommun;Totalt antal brott;2015;Apr;179;676;
Bollnäs kommun;Våldsbrott ;2015;Apr;26;98;
Bollnäs kommun;Hot-, kränknings- och frihetsbrott;2015;Apr;24;91;
Bollnäs kommun;Vårdslöshet- och vållandebrott;2015;Apr;0;0;
Bollnäs kommun;Stöldbrott;2015;Apr;64;242;
Bollnäs kommun;Bilbrott;2015;Apr;10;38;
Bollnäs kommun;Skadegörelsebrott (inkl. mordbrand);2015;Apr;13;49;
Bollnäs kommun;Vissa trafikbrott;2015;Apr;17;64;
Bollnäs kommun;Alkohol- och narkotikabrott;2015;Apr;15;57;
Bollnäs kommun;Vapenbrott;2015;Apr;3;11;
Borgholm kommun;Totalt antal brott;2015;Apr;42;393;
Borgholm kommun;Våldsbrott ;2015;Apr;4;37;
Borgholm kommun;Hot-, kränknings- och frihetsbrott;2015;Apr;10;94;
Borgholm kommun;Vårdslöshet- och vållandebrott;2015;Apr;0;0;
Borgholm kommun;Stöldbrott;2015;Apr;15;140;
Borgholm kommun;Bilbrott;2015;Apr;1;9;
