Region;Brott;År;Period;Antal;/100 000 inv
Arboga kommun;Bilbrott;2013;Okt;14;104;
Arboga kommun;Skadegörelsebrott (inkl. mordbrand);2013;Okt;13;97;
Arboga kommun;Vissa trafikbrott;2013;Okt;7;52;
Arboga kommun;Alkohol- och narkotikabrott;2013;Okt;26;194;
Arboga kommun;Vapenbrott;2013;Okt;1;7;
Arjeplog kommun;Totalt antal brott;2013;Okt;15;497;
Arjeplog kommun;Våldsbrott ;2013;Okt;7;232;
Arjeplog kommun;Hot-, kränknings- och frihetsbrott;2013;Okt;2;66;
Arjeplog kommun;Vårdslöshet- och vållandebrott;2013;Okt;0;0;
Arjeplog kommun;Stöldbrott;2013;Okt;2;66;
Arjeplog kommun;Bilbrott;2013;Okt;0;0;
Arjeplog kommun;Skadegörelsebrott (inkl. mordbrand);2013;Okt;0;0;
Arjeplog kommun;Vissa trafikbrott;2013;Okt;1;33;
Arjeplog kommun;Alkohol- och narkotikabrott;2013;Okt;0;0;
Arjeplog kommun;Vapenbrott;2013;Okt;0;0;
Arvidsjaur kommun;Totalt antal brott;2013;Okt;34;526;
Arvidsjaur kommun;Våldsbrott ;2013;Okt;1;15;
Arvidsjaur kommun;Hot-, kränknings- och frihetsbrott;2013;Okt;6;93;
Arvidsjaur kommun;Vårdslöshet- och vållandebrott;2013;Okt;0;0;
Arvidsjaur kommun;Stöldbrott;2013;Okt;9;139;
Arvidsjaur kommun;Bilbrott;2013;Okt;2;31;
Arvidsjaur kommun;Skadegörelsebrott (inkl. mordbrand);2013;Okt;2;31;
Arvidsjaur kommun;Vissa trafikbrott;2013;Okt;4;62;
Arvidsjaur kommun;Alkohol- och narkotikabrott;2013;Okt;7;108;
Arvidsjaur kommun;Vapenbrott;2013;Okt;0;0;
Arvika kommun;Totalt antal brott;2013;Okt;254;984;
Arvika kommun;Våldsbrott ;2013;Okt;18;70;
Arvika kommun;Hot-, kränknings- och frihetsbrott;2013;Okt;27;105;
Arvika kommun;Vårdslöshet- och vållandebrott;2013;Okt;3;12;
Arvika kommun;Stöldbrott;2013;Okt;82;318;
Arvika kommun;Bilbrott;2013;Okt;31;120;
Arvika kommun;Skadegörelsebrott (inkl. mordbrand);2013;Okt;34;132;
Arvika kommun;Vissa trafikbrott;2013;Okt;19;74;
Arvika kommun;Alkohol- och narkotikabrott;2013;Okt;55;213;
Arvika kommun;Vapenbrott;2013;Okt;2;8;
Askersund kommun;Totalt antal brott;2013;Okt;69;624;
Askersund kommun;Våldsbrott ;2013;Okt;6;54;
Askersund kommun;Hot-, kränknings- och frihetsbrott;2013;Okt;9;81;
Askersund kommun;Vårdslöshet- och vållandebrott;2013;Okt;3;27;
Askersund kommun;Stöldbrott;2013;Okt;31;280;
Askersund kommun;Bilbrott;2013;Okt;6;54;
Askersund kommun;Skadegörelsebrott (inkl. mordbrand);2013;Okt;6;54;
Askersund kommun;Vissa trafikbrott;2013;Okt;0;0;
Askersund kommun;Alkohol- och narkotikabrott;2013;Okt;9;81;
Askersund kommun;Vapenbrott;2013;Okt;1;9;
Avesta kommun;Totalt antal brott;2013;Okt;188;873;
Avesta kommun;Våldsbrott ;2013;Okt;8;37;
Avesta kommun;Hot-, kränknings- och frihetsbrott;2013;Okt;35;163;
Avesta kommun;Vårdslöshet- och vållandebrott;2013;Okt;1;5;
Avesta kommun;Stöldbrott;2013;Okt;100;465;
Avesta kommun;Bilbrott;2013;Okt;13;60;
Avesta kommun;Skadegörelsebrott (inkl. mordbrand);2013;Okt;16;74;
Avesta kommun;Vissa trafikbrott;2013;Okt;6;28;
Avesta kommun;Alkohol- och narkotikabrott;2013;Okt;6;28;
Avesta kommun;Vapenbrott;2013;Okt;3;14;
Bengtsfors kommun;Totalt antal brott;2013;Okt;68;711;
Bengtsfors kommun;Våldsbrott ;2013;Okt;4;42;
Bengtsfors kommun;Hot-, kränknings- och frihetsbrott;2013;Okt;3;31;
Bengtsfors kommun;Vårdslöshet- och vållandebrott;2013;Okt;2;21;
Bengtsfors kommun;Stöldbrott;2013;Okt;17;178;
Bengtsfors kommun;Bilbrott;2013;Okt;6;63;
Bengtsfors kommun;Skadegörelsebrott (inkl. mordbrand);2013;Okt;12;125;
Bengtsfors kommun;Vissa trafikbrott;2013;Okt;5;52;
Bengtsfors kommun;Alkohol- och narkotikabrott;2013;Okt;7;73;
Bengtsfors kommun;Vapenbrott;2013;Okt;0;0;
Berg kommun;Totalt antal brott;2013;Okt;21;292;
Berg kommun;Våldsbrott ;2013;Okt;1;14;
Berg kommun;Hot-, kränknings- och frihetsbrott;2013;Okt;1;14;
Berg kommun;Vårdslöshet- och vållandebrott;2013;Okt;0;0;
Berg kommun;Stöldbrott;2013;Okt;12;167;
Berg kommun;Bilbrott;2013;Okt;2;28;
Berg kommun;Skadegörelsebrott (inkl. mordbrand);2013;Okt;0;0;
Berg kommun;Vissa trafikbrott;2013;Okt;4;56;
Berg kommun;Alkohol- och narkotikabrott;2013;Okt;0;0;
Berg kommun;Vapenbrott;2013;Okt;0;0;
Bjurholm kommun;Totalt antal brott;2013;Okt;9;371;
Bjurholm kommun;Våldsbrott ;2013;Okt;1;41;
Bjurholm kommun;Hot-, kränknings- och frihetsbrott;2013;Okt;1;41;
Bjurholm kommun;Vårdslöshet- och vållandebrott;2013;Okt;0;0;
Bjurholm kommun;Stöldbrott;2013;Okt;3;124;
Bjurholm kommun;Bilbrott;2013;Okt;0;0;
Bjurholm kommun;Skadegörelsebrott (inkl. mordbrand);2013;Okt;1;41;
Bjurholm kommun;Vissa trafikbrott;2013;Okt;1;41;
Bjurholm kommun;Alkohol- och narkotikabrott;2013;Okt;1;41;
Bjurholm kommun;Vapenbrott;2013;Okt;0;0;
Bjuv kommun;Totalt antal brott;2013;Okt;204;1375;
Bjuv kommun;Våldsbrott ;2013;Okt;20;135;
Bjuv kommun;Hot-, kränknings- och frihetsbrott;2013;Okt;40;270;
Bjuv kommun;Vårdslöshet- och vållandebrott;2013;Okt;0;0;
Bjuv kommun;Stöldbrott;2013;Okt;61;411;
Bjuv kommun;Bilbrott;2013;Okt;23;155;
Bjuv kommun;Skadegörelsebrott (inkl. mordbrand);2013;Okt;23;155;
Bjuv kommun;Vissa trafikbrott;2013;Okt;11;74;
Bjuv kommun;Alkohol- och narkotikabrott;2013;Okt;16;108;
Bjuv kommun;Vapenbrott;2013;Okt;0;0;
Boden kommun;Totalt antal brott;2013;Okt;234;844;
Boden kommun;Våldsbrott ;2013;Okt;27;97;
Boden kommun;Hot-, kränknings- och frihetsbrott;2013;Okt;27;97;
Boden kommun;Vårdslöshet- och vållandebrott;2013;Okt;4;14;
Boden kommun;Stöldbrott;2013;Okt;75;271;
Boden kommun;Bilbrott;2013;Okt;16;58;
Boden kommun;Skadegörelsebrott (inkl. mordbrand);2013;Okt;15;54;
Boden kommun;Vissa trafikbrott;2013;Okt;18;65;
Boden kommun;Alkohol- och narkotikabrott;2013;Okt;27;97;
Boden kommun;Vapenbrott;2013;Okt;4;14;
Bollebygd kommun;Totalt antal brott;2013;Okt;53;621;
Bollebygd kommun;Våldsbrott ;2013;Okt;2;23;
Bollebygd kommun;Hot-, kränknings- och frihetsbrott;2013;Okt;1;12;
Bollebygd kommun;Vårdslöshet- och vållandebrott;2013;Okt;0;0;
Bollebygd kommun;Stöldbrott;2013;Okt;19;223;
Bollebygd kommun;Bilbrott;2013;Okt;9;105;
Bollebygd kommun;Skadegörelsebrott (inkl. mordbrand);2013;Okt;6;70;
Bollebygd kommun;Vissa trafikbrott;2013;Okt;12;141;
Bollebygd kommun;Alkohol- och narkotikabrott;2013;Okt;8;94;
Bollebygd kommun;Vapenbrott;2013;Okt;2;23;
Bollnäs kommun;Totalt antal brott;2013;Okt;213;815;
Bollnäs kommun;Våldsbrott ;2013;Okt;20;76;
Bollnäs kommun;Hot-, kränknings- och frihetsbrott;2013;Okt;37;141;
Bollnäs kommun;Vårdslöshet- och vållandebrott;2013;Okt;2;8;
Bollnäs kommun;Stöldbrott;2013;Okt;89;340;
Bollnäs kommun;Bilbrott;2013;Okt;12;46;
Bollnäs kommun;Skadegörelsebrott (inkl. mordbrand);2013;Okt;16;61;
Bollnäs kommun;Vissa trafikbrott;2013;Okt;20;76;
Bollnäs kommun;Alkohol- och narkotikabrott;2013;Okt;15;57;
Bollnäs kommun;Vapenbrott;2013;Okt;3;11;
Borgholm kommun;Totalt antal brott;2013;Okt;69;645;
Borgholm kommun;Våldsbrott ;2013;Okt;6;56;
Borgholm kommun;Hot-, kränknings- och frihetsbrott;2013;Okt;15;140;
Borgholm kommun;Vårdslöshet- och vållandebrott;2013;Okt;0;0;
Borgholm kommun;Stöldbrott;2013;Okt;18;168;
Borgholm kommun;Bilbrott;2013;Okt;6;56;
Borgholm kommun;Skadegörelsebrott (inkl. mordbrand);2013;Okt;6;56;
Borgholm kommun;Vissa trafikbrott;2013;Okt;12;112;
Borgholm kommun;Alkohol- och narkotikabrott;2013;Okt;13;122;
Borgholm kommun;Vapenbrott;2013;Okt;0;0;
Borlänge kommun;Totalt antal brott;2013;Okt;484;973;
Borlänge kommun;Våldsbrott ;2013;Okt;61;123;
Borlänge kommun;Hot-, kränknings- och frihetsbrott;2013;Okt;65;131;
Borlänge kommun;Vårdslöshet- och vållandebrott;2013;Okt;1;2;
Borlänge kommun;Stöldbrott;2013;Okt;178;358;
Borlänge kommun;Bilbrott;2013;Okt;28;56;
Borlänge kommun;Skadegörelsebrott (inkl. mordbrand);2013;Okt;52;105;
Borlänge kommun;Vissa trafikbrott;2013;Okt;40;80;
Borlänge kommun;Alkohol- och narkotikabrott;2013;Okt;47;94;
Borlänge kommun;Vapenbrott;2013;Okt;6;12;
Borås kommun;Totalt antal brott;2013;Okt;1088;1032;
Borås kommun;Våldsbrott ;2013;Okt;109;103;
Borås kommun;Hot-, kränknings- och frihetsbrott;2013;Okt;125;119;
Borås kommun;Vårdslöshet- och vållandebrott;2013;Okt;6;6;
Borås kommun;Stöldbrott;2013;Okt;328;311;
Borås kommun;Bilbrott;2013;Okt;67;64;
Borås kommun;Skadegörelsebrott (inkl. mordbrand);2013;Okt;90;85;
Borås kommun;Vissa trafikbrott;2013;Okt;146;138;
Borås kommun;Alkohol- och narkotikabrott;2013;Okt;166;157;
Borås kommun;Vapenbrott;2013;Okt;15;14;
Botkyrka kommun;Totalt antal brott;2013;Okt;1158;1332;
Botkyrka kommun;Våldsbrott ;2013;Okt;110;127;
Botkyrka kommun;Hot-, kränknings- och frihetsbrott;2013;Okt;135;155;
Botkyrka kommun;Vårdslöshet- och vållandebrott;2013;Okt;2;2;
Botkyrka kommun;Stöldbrott;2013;Okt;392;451;
Botkyrka kommun;Bilbrott;2013;Okt;104;120;
Botkyrka kommun;Skadegörelsebrott (inkl. mordbrand);2013;Okt;182;209;
Botkyrka kommun;Vissa trafikbrott;2013;Okt;72;83;
Botkyrka kommun;Alkohol- och narkotikabrott;2013;Okt;156;179;
Botkyrka kommun;Vapenbrott;2013;Okt;13;15;
Boxholm kommun;Totalt antal brott;2013;Okt;24;458;
Boxholm kommun;Våldsbrott ;2013;Okt;2;38;
Boxholm kommun;Hot-, kränknings- och frihetsbrott;2013;Okt;3;57;
Boxholm kommun;Vårdslöshet- och vållandebrott;2013;Okt;0;0;
Boxholm kommun;Stöldbrott;2013;Okt;9;172;
Boxholm kommun;Bilbrott;2013;Okt;3;57;
Boxholm kommun;Skadegörelsebrott (inkl. mordbrand);2013;Okt;5;95;
Boxholm kommun;Vissa trafikbrott;2013;Okt;2;38;
Boxholm kommun;Alkohol- och narkotikabrott;2013;Okt;1;19;
Boxholm kommun;Vapenbrott;2013;Okt;0;0;
Bromölla kommun;Totalt antal brott;2013;Okt;113;919;
Bromölla kommun;Våldsbrott ;2013;Okt;7;57;
Bromölla kommun;Hot-, kränknings- och frihetsbrott;2013;Okt;11;89;
Bromölla kommun;Vårdslöshet- och vållandebrott;2013;Okt;3;24;
Bromölla kommun;Stöldbrott;2013;Okt;40;325;
Bromölla kommun;Bilbrott;2013;Okt;14;114;
Bromölla kommun;Skadegörelsebrott (inkl. mordbrand);2013;Okt;16;130;
Bromölla kommun;Vissa trafikbrott;2013;Okt;10;81;
Bromölla kommun;Alkohol- och narkotikabrott;2013;Okt;12;98;
Bromölla kommun;Vapenbrott;2013;Okt;2;16;
Bräcke kommun;Totalt antal brott;2013;Okt;35;530;
Bräcke kommun;Våldsbrott ;2013;Okt;6;91;
Bräcke kommun;Hot-, kränknings- och frihetsbrott;2013;Okt;6;91;
Bräcke kommun;Vårdslöshet- och vållandebrott;2013;Okt;0;0;
Bräcke kommun;Stöldbrott;2013;Okt;9;136;
Bräcke kommun;Bilbrott;2013;Okt;2;30;
Bräcke kommun;Skadegörelsebrott (inkl. mordbrand);2013;Okt;3;45;
Bräcke kommun;Vissa trafikbrott;2013;Okt;7;106;
Bräcke kommun;Alkohol- och narkotikabrott;2013;Okt;2;30;
Bräcke kommun;Vapenbrott;2013;Okt;2;30;
Burlöv kommun;Totalt antal brott;2013;Okt;265;1553;
Burlöv kommun;Våldsbrott ;2013;Okt;15;88;
Burlöv kommun;Hot-, kränknings- och frihetsbrott;2013;Okt;30;176;
Burlöv kommun;Vårdslöshet- och vållandebrott;2013;Okt;0;0;
Burlöv kommun;Stöldbrott;2013;Okt;117;686;
Burlöv kommun;Bilbrott;2013;Okt;28;164;
Burlöv kommun;Skadegörelsebrott (inkl. mordbrand);2013;Okt;18;105;
Burlöv kommun;Vissa trafikbrott;2013;Okt;16;94;
Burlöv kommun;Alkohol- och narkotikabrott;2013;Okt;23;135;
Burlöv kommun;Vapenbrott;2013;Okt;3;18;
Båstad kommun;Totalt antal brott;2013;Okt;100;701;
Båstad kommun;Våldsbrott ;2013;Okt;7;49;
Båstad kommun;Hot-, kränknings- och frihetsbrott;2013;Okt;16;112;
Båstad kommun;Vårdslöshet- och vållandebrott;2013;Okt;0;0;
Båstad kommun;Stöldbrott;2013;Okt;55;385;
Båstad kommun;Bilbrott;2013;Okt;9;63;
Båstad kommun;Skadegörelsebrott (inkl. mordbrand);2013;Okt;4;28;
Båstad kommun;Vissa trafikbrott;2013;Okt;7;49;
Båstad kommun;Alkohol- och narkotikabrott;2013;Okt;6;42;
Båstad kommun;Vapenbrott;2013;Okt;1;7;
Dals-Ed kommun;Totalt antal brott;2013;Okt;15;319;
Dals-Ed kommun;Våldsbrott ;2013;Okt;1;21;
Dals-Ed kommun;Hot-, kränknings- och frihetsbrott;2013;Okt;1;21;
Dals-Ed kommun;Vårdslöshet- och vållandebrott;2013;Okt;0;0;
Dals-Ed kommun;Stöldbrott;2013;Okt;4;85;
Dals-Ed kommun;Bilbrott;2013;Okt;0;0;
Dals-Ed kommun;Skadegörelsebrott (inkl. mordbrand);2013;Okt;2;43;
Dals-Ed kommun;Vissa trafikbrott;2013;Okt;2;43;
Dals-Ed kommun;Alkohol- och narkotikabrott;2013;Okt;2;43;
Dals-Ed kommun;Vapenbrott;2013;Okt;0;0;
Danderyd kommun;Totalt antal brott;2013;Okt;267;832;
Danderyd kommun;Våldsbrott ;2013;Okt;8;25;
Danderyd kommun;Hot-, kränknings- och frihetsbrott;2013;Okt;16;50;
Danderyd kommun;Vårdslöshet- och vållandebrott;2013;Okt;3;9;
Danderyd kommun;Stöldbrott;2013;Okt;170;530;
Danderyd kommun;Bilbrott;2013;Okt;26;81;
Danderyd kommun;Skadegörelsebrott (inkl. mordbrand);2013;Okt;24;75;
Danderyd kommun;Vissa trafikbrott;2013;Okt;11;34;
Danderyd kommun;Alkohol- och narkotikabrott;2013;Okt;17;53;
Danderyd kommun;Vapenbrott;2013;Okt;1;3;
Degerfors kommun;Totalt antal brott;2013;Okt;93;980;
Degerfors kommun;Våldsbrott ;2013;Okt;4;42;
Degerfors kommun;Hot-, kränknings- och frihetsbrott;2013;Okt;7;74;
Degerfors kommun;Vårdslöshet- och vållandebrott;2013;Okt;1;11;
Degerfors kommun;Stöldbrott;2013;Okt;30;316;
Degerfors kommun;Bilbrott;2013;Okt;9;95;
Degerfors kommun;Skadegörelsebrott (inkl. mordbrand);2013;Okt;6;63;
Degerfors kommun;Vissa trafikbrott;2013;Okt;17;179;
Degerfors kommun;Alkohol- och narkotikabrott;2013;Okt;29;306;
Degerfors kommun;Vapenbrott;2013;Okt;2;21;
Dorotea kommun;Totalt antal brott;2013;Okt;9;324;
Dorotea kommun;Våldsbrott ;2013;Okt;1;36;
Dorotea kommun;Hot-, kränknings- och frihetsbrott;2013;Okt;0;0;
Dorotea kommun;Vårdslöshet- och vållandebrott;2013;Okt;0;0;
Dorotea kommun;Stöldbrott;2013;Okt;3;108;
Dorotea kommun;Bilbrott;2013;Okt;0;0;
Dorotea kommun;Skadegörelsebrott (inkl. mordbrand);2013;Okt;0;0;
Dorotea kommun;Vissa trafikbrott;2013;Okt;2;72;
Dorotea kommun;Alkohol- och narkotikabrott;2013;Okt;1;36;
Dorotea kommun;Vapenbrott;2013;Okt;0;0;
Eda kommun;Totalt antal brott;2013;Okt;84;993;
Eda kommun;Våldsbrott ;2013;Okt;9;106;
Eda kommun;Hot-, kränknings- och frihetsbrott;2013;Okt;11;130;
Eda kommun;Vårdslöshet- och vållandebrott;2013;Okt;1;12;
Eda kommun;Stöldbrott;2013;Okt;36;425;
Eda kommun;Bilbrott;2013;Okt;10;118;
Eda kommun;Skadegörelsebrott (inkl. mordbrand);2013;Okt;4;47;
Eda kommun;Vissa trafikbrott;2013;Okt;12;142;
Eda kommun;Alkohol- och narkotikabrott;2013;Okt;8;95;
Eda kommun;Vapenbrott;2013;Okt;0;0;
Ekerö kommun;Totalt antal brott;2013;Okt;252;960;
Ekerö kommun;Våldsbrott ;2013;Okt;10;38;
Ekerö kommun;Hot-, kränknings- och frihetsbrott;2013;Okt;12;46;
Ekerö kommun;Vårdslöshet- och vållandebrott;2013;Okt;0;0;
Ekerö kommun;Stöldbrott;2013;Okt;79;301;
Ekerö kommun;Bilbrott;2013;Okt;16;61;
Ekerö kommun;Skadegörelsebrott (inkl. mordbrand);2013;Okt;103;392;
Ekerö kommun;Vissa trafikbrott;2013;Okt;10;38;
Ekerö kommun;Alkohol- och narkotikabrott;2013;Okt;11;42;
Ekerö kommun;Vapenbrott;2013;Okt;2;8;
Eksjö kommun;Totalt antal brott;2013;Okt;138;841;
Eksjö kommun;Våldsbrott ;2013;Okt;14;85;
Eksjö kommun;Hot-, kränknings- och frihetsbrott;2013;Okt;23;140;
Eksjö kommun;Vårdslöshet- och vållandebrott;2013;Okt;2;12;
Eksjö kommun;Stöldbrott;2013;Okt;65;396;
Eksjö kommun;Bilbrott;2013;Okt;8;49;
Eksjö kommun;Skadegörelsebrott (inkl. mordbrand);2013;Okt;8;49;
Eksjö kommun;Vissa trafikbrott;2013;Okt;5;30;
Eksjö kommun;Alkohol- och narkotikabrott;2013;Okt;12;73;
Eksjö kommun;Vapenbrott;2013;Okt;0;0;
Emmaboda kommun;Totalt antal brott;2013;Okt;81;902;
Emmaboda kommun;Våldsbrott ;2013;Okt;7;78;
Emmaboda kommun;Hot-, kränknings- och frihetsbrott;2013;Okt;8;89;
Emmaboda kommun;Vårdslöshet- och vållandebrott;2013;Okt;0;0;
Emmaboda kommun;Stöldbrott;2013;Okt;41;457;
Emmaboda kommun;Bilbrott;2013;Okt;9;100;
Emmaboda kommun;Skadegörelsebrott (inkl. mordbrand);2013;Okt;4;45;
Emmaboda kommun;Vissa trafikbrott;2013;Okt;10;111;
Emmaboda kommun;Alkohol- och narkotikabrott;2013;Okt;13;145;
Emmaboda kommun;Vapenbrott;2013;Okt;0;0;
Enköping kommun;Totalt antal brott;2013;Okt;432;1067;
Enköping kommun;Våldsbrott ;2013;Okt;32;79;
Enköping kommun;Hot-, kränknings- och frihetsbrott;2013;Okt;46;114;
Enköping kommun;Vårdslöshet- och vållandebrott;2013;Okt;2;5;
Enköping kommun;Stöldbrott;2013;Okt;105;259;
Enköping kommun;Bilbrott;2013;Okt;22;54;
Enköping kommun;Skadegörelsebrott (inkl. mordbrand);2013;Okt;25;62;
Enköping kommun;Vissa trafikbrott;2013;Okt;77;190;
Enköping kommun;Alkohol- och narkotikabrott;2013;Okt;135;333;
Enköping kommun;Vapenbrott;2013;Okt;5;12;
Eskilstuna kommun;Totalt antal brott;2013;Okt;1273;1283;
Eskilstuna kommun;Våldsbrott ;2013;Okt;126;127;
Eskilstuna kommun;Hot-, kränknings- och frihetsbrott;2013;Okt;192;193;
Eskilstuna kommun;Vårdslöshet- och vållandebrott;2013;Okt;11;11;
Eskilstuna kommun;Stöldbrott;2013;Okt;456;459;
Eskilstuna kommun;Bilbrott;2013;Okt;107;108;
Eskilstuna kommun;Skadegörelsebrott (inkl. mordbrand);2013;Okt;148;149;
Eskilstuna kommun;Vissa trafikbrott;2013;Okt;82;83;
Eskilstuna kommun;Alkohol- och narkotikabrott;2013;Okt;194;195;
Eskilstuna kommun;Vapenbrott;2013;Okt;21;21;
Eslöv kommun;Totalt antal brott;2013;Okt;420;1319;
Eslöv kommun;Våldsbrott ;2013;Okt;47;148;
Eslöv kommun;Hot-, kränknings- och frihetsbrott;2013;Okt;54;170;
Eslöv kommun;Vårdslöshet- och vållandebrott;2013;Okt;5;16;
Eslöv kommun;Stöldbrott;2013;Okt;161;506;
Eslöv kommun;Bilbrott;2013;Okt;32;101;
Eslöv kommun;Skadegörelsebrott (inkl. mordbrand);2013;Okt;28;88;
Eslöv kommun;Vissa trafikbrott;2013;Okt;25;79;
Eslöv kommun;Alkohol- och narkotikabrott;2013;Okt;56;176;
Eslöv kommun;Vapenbrott;2013;Okt;1;3;
Essunga kommun;Totalt antal brott;2013;Okt;43;782;
Essunga kommun;Våldsbrott ;2013;Okt;4;73;
Essunga kommun;Hot-, kränknings- och frihetsbrott;2013;Okt;5;91;
Essunga kommun;Vårdslöshet- och vållandebrott;2013;Okt;0;0;
Essunga kommun;Stöldbrott;2013;Okt;16;291;
Essunga kommun;Bilbrott;2013;Okt;5;91;
Essunga kommun;Skadegörelsebrott (inkl. mordbrand);2013;Okt;10;182;
Essunga kommun;Vissa trafikbrott;2013;Okt;1;18;
Essunga kommun;Alkohol- och narkotikabrott;2013;Okt;4;73;
Essunga kommun;Vapenbrott;2013;Okt;0;0;
Fagersta kommun;Totalt antal brott;2013;Okt;123;964;
Fagersta kommun;Våldsbrott ;2013;Okt;9;71;
Fagersta kommun;Hot-, kränknings- och frihetsbrott;2013;Okt;15;118;
Fagersta kommun;Vårdslöshet- och vållandebrott;2013;Okt;2;16;
Fagersta kommun;Stöldbrott;2013;Okt;36;282;
Fagersta kommun;Bilbrott;2013;Okt;6;47;
Fagersta kommun;Skadegörelsebrott (inkl. mordbrand);2013;Okt;12;94;
Fagersta kommun;Vissa trafikbrott;2013;Okt;18;141;
Fagersta kommun;Alkohol- och narkotikabrott;2013;Okt;24;188;
Fagersta kommun;Vapenbrott;2013;Okt;3;24;
Falkenberg kommun;Totalt antal brott;2013;Okt;385;924;
Falkenberg kommun;Våldsbrott ;2013;Okt;22;53;
Falkenberg kommun;Hot-, kränknings- och frihetsbrott;2013;Okt;34;82;
Falkenberg kommun;Vårdslöshet- och vållandebrott;2013;Okt;5;12;
Falkenberg kommun;Stöldbrott;2013;Okt;181;434;
Falkenberg kommun;Bilbrott;2013;Okt;28;67;
Falkenberg kommun;Skadegörelsebrott (inkl. mordbrand);2013;Okt;31;74;
Falkenberg kommun;Vissa trafikbrott;2013;Okt;29;70;
Falkenberg kommun;Alkohol- och narkotikabrott;2013;Okt;43;103;
Falkenberg kommun;Vapenbrott;2013;Okt;10;24;
Falköping kommun;Totalt antal brott;2013;Okt;283;889;
Falköping kommun;Våldsbrott ;2013;Okt;20;63;
Falköping kommun;Hot-, kränknings- och frihetsbrott;2013;Okt;31;97;
Falköping kommun;Vårdslöshet- och vållandebrott;2013;Okt;4;13;
Falköping kommun;Stöldbrott;2013;Okt;134;421;
Falköping kommun;Bilbrott;2013;Okt;20;63;
Falköping kommun;Skadegörelsebrott (inkl. mordbrand);2013;Okt;40;126;
Falköping kommun;Vissa trafikbrott;2013;Okt;22;69;
Falköping kommun;Alkohol- och narkotikabrott;2013;Okt;15;47;
Falköping kommun;Vapenbrott;2013;Okt;2;6;
Falun kommun;Totalt antal brott;2013;Okt;367;648;
Falun kommun;Våldsbrott ;2013;Okt;45;80;
Falun kommun;Hot-, kränknings- och frihetsbrott;2013;Okt;66;117;
Falun kommun;Vårdslöshet- och vållandebrott;2013;Okt;1;2;
Falun kommun;Stöldbrott;2013;Okt;144;254;
Falun kommun;Bilbrott;2013;Okt;23;41;
Falun kommun;Skadegörelsebrott (inkl. mordbrand);2013;Okt;40;71;
Falun kommun;Vissa trafikbrott;2013;Okt;19;34;
