Region;Brott;År;Period;Antal;/100 000 inv
Arjeplog kommun;Våldsbrott ;2016 prel.;Apr;4;139;
Arjeplog kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Apr;6;208;
Arjeplog kommun;Vårdslöshet- och vållandebrott;2016 prel.;Apr;0;0;
Arjeplog kommun;Stöldbrott;2016 prel.;Apr;2;69;
Arjeplog kommun;Bilbrott;2016 prel.;Apr;3;104;
Arjeplog kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Apr;5;173;
Arjeplog kommun;Vissa trafikbrott;2016 prel.;Apr;1;35;
Arjeplog kommun;Alkohol- och narkotikabrott;2016 prel.;Apr;2;69;
Arjeplog kommun;Vapenbrott;2016 prel.;Apr;0;0;
Arvidsjaur kommun;Totalt antal brott;2016 prel.;Apr;35;541;
Arvidsjaur kommun;Våldsbrott ;2016 prel.;Apr;1;15;
Arvidsjaur kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Apr;1;15;
Arvidsjaur kommun;Vårdslöshet- och vållandebrott;2016 prel.;Apr;1;15;
Arvidsjaur kommun;Stöldbrott;2016 prel.;Apr;3;46;
Arvidsjaur kommun;Bilbrott;2016 prel.;Apr;2;31;
Arvidsjaur kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Apr;6;93;
Arvidsjaur kommun;Vissa trafikbrott;2016 prel.;Apr;6;93;
Arvidsjaur kommun;Alkohol- och narkotikabrott;2016 prel.;Apr;15;232;
Arvidsjaur kommun;Vapenbrott;2016 prel.;Apr;0;0;
Arvika kommun;Totalt antal brott;2016 prel.;Apr;190;735;
Arvika kommun;Våldsbrott ;2016 prel.;Apr;17;66;
Arvika kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Apr;23;89;
Arvika kommun;Vårdslöshet- och vållandebrott;2016 prel.;Apr;0;0;
Arvika kommun;Stöldbrott;2016 prel.;Apr;78;302;
Arvika kommun;Bilbrott;2016 prel.;Apr;15;58;
Arvika kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Apr;16;62;
Arvika kommun;Vissa trafikbrott;2016 prel.;Apr;14;54;
Arvika kommun;Alkohol- och narkotikabrott;2016 prel.;Apr;36;139;
Arvika kommun;Vapenbrott;2016 prel.;Apr;4;15;
Askersund kommun;Totalt antal brott;2016 prel.;Apr;117;1049;
Askersund kommun;Våldsbrott ;2016 prel.;Apr;10;90;
Askersund kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Apr;19;170;
Askersund kommun;Vårdslöshet- och vållandebrott;2016 prel.;Apr;0;0;
Askersund kommun;Stöldbrott;2016 prel.;Apr;34;305;
Askersund kommun;Bilbrott;2016 prel.;Apr;6;54;
Askersund kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Apr;13;117;
Askersund kommun;Vissa trafikbrott;2016 prel.;Apr;25;224;
Askersund kommun;Alkohol- och narkotikabrott;2016 prel.;Apr;7;63;
Askersund kommun;Vapenbrott;2016 prel.;Apr;2;18;
Avesta kommun;Totalt antal brott;2016 prel.;Apr;201;882;
Avesta kommun;Våldsbrott ;2016 prel.;Apr;12;53;
Avesta kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Apr;33;145;
Avesta kommun;Vårdslöshet- och vållandebrott;2016 prel.;Apr;5;22;
Avesta kommun;Stöldbrott;2016 prel.;Apr;81;356;
Avesta kommun;Bilbrott;2016 prel.;Apr;20;88;
Avesta kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Apr;25;110;
Avesta kommun;Vissa trafikbrott;2016 prel.;Apr;11;48;
Avesta kommun;Alkohol- och narkotikabrott;2016 prel.;Apr;7;31;
Avesta kommun;Vapenbrott;2016 prel.;Apr;5;22;
Bengtsfors kommun;Totalt antal brott;2016 prel.;Apr;64;665;
Bengtsfors kommun;Våldsbrott ;2016 prel.;Apr;6;62;
Bengtsfors kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Apr;10;104;
Bengtsfors kommun;Vårdslöshet- och vållandebrott;2016 prel.;Apr;3;31;
Bengtsfors kommun;Stöldbrott;2016 prel.;Apr;29;301;
Bengtsfors kommun;Bilbrott;2016 prel.;Apr;3;31;
Bengtsfors kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Apr;6;62;
Bengtsfors kommun;Vissa trafikbrott;2016 prel.;Apr;1;10;
Bengtsfors kommun;Alkohol- och narkotikabrott;2016 prel.;Apr;5;52;
Bengtsfors kommun;Vapenbrott;2016 prel.;Apr;0;0;
Berg kommun;Totalt antal brott;2016 prel.;Apr;40;569;
Berg kommun;Våldsbrott ;2016 prel.;Apr;13;185;
Berg kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Apr;11;156;
Berg kommun;Vårdslöshet- och vållandebrott;2016 prel.;Apr;0;0;
Berg kommun;Stöldbrott;2016 prel.;Apr;4;57;
Berg kommun;Bilbrott;2016 prel.;Apr;1;14;
Berg kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Apr;2;28;
Berg kommun;Vissa trafikbrott;2016 prel.;Apr;7;100;
Berg kommun;Alkohol- och narkotikabrott;2016 prel.;Apr;3;43;
Berg kommun;Vapenbrott;2016 prel.;Apr;1;14;
Bjurholm kommun;Totalt antal brott;2016 prel.;Apr;24;978;
Bjurholm kommun;Våldsbrott ;2016 prel.;Apr;6;245;
Bjurholm kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Apr;8;326;
Bjurholm kommun;Vårdslöshet- och vållandebrott;2016 prel.;Apr;0;0;
Bjurholm kommun;Stöldbrott;2016 prel.;Apr;2;82;
Bjurholm kommun;Bilbrott;2016 prel.;Apr;0;0;
Bjurholm kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Apr;0;0;
Bjurholm kommun;Vissa trafikbrott;2016 prel.;Apr;2;82;
Bjurholm kommun;Alkohol- och narkotikabrott;2016 prel.;Apr;0;0;
Bjurholm kommun;Vapenbrott;2016 prel.;Apr;0;0;
Bjuv kommun;Totalt antal brott;2016 prel.;Apr;135;902;
Bjuv kommun;Våldsbrott ;2016 prel.;Apr;6;40;
Bjuv kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Apr;23;154;
Bjuv kommun;Vårdslöshet- och vållandebrott;2016 prel.;Apr;1;7;
Bjuv kommun;Stöldbrott;2016 prel.;Apr;58;388;
Bjuv kommun;Bilbrott;2016 prel.;Apr;8;53;
Bjuv kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Apr;7;47;
Bjuv kommun;Vissa trafikbrott;2016 prel.;Apr;9;60;
Bjuv kommun;Alkohol- och narkotikabrott;2016 prel.;Apr;11;74;
Bjuv kommun;Vapenbrott;2016 prel.;Apr;2;13;
Boden kommun;Totalt antal brott;2016 prel.;Apr;265;949;
Boden kommun;Våldsbrott ;2016 prel.;Apr;43;154;
Boden kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Apr;47;168;
Boden kommun;Vårdslöshet- och vållandebrott;2016 prel.;Apr;1;4;
Boden kommun;Stöldbrott;2016 prel.;Apr;54;193;
Boden kommun;Bilbrott;2016 prel.;Apr;12;43;
Boden kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Apr;21;75;
Boden kommun;Vissa trafikbrott;2016 prel.;Apr;19;68;
Boden kommun;Alkohol- och narkotikabrott;2016 prel.;Apr;25;90;
Boden kommun;Vapenbrott;2016 prel.;Apr;4;14;
Bollebygd kommun;Totalt antal brott;2016 prel.;Apr;53;602;
Bollebygd kommun;Våldsbrott ;2016 prel.;Apr;1;11;
Bollebygd kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Apr;3;34;
Bollebygd kommun;Vårdslöshet- och vållandebrott;2016 prel.;Apr;0;0;
Bollebygd kommun;Stöldbrott;2016 prel.;Apr;27;307;
Bollebygd kommun;Bilbrott;2016 prel.;Apr;15;170;
Bollebygd kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Apr;4;45;
Bollebygd kommun;Vissa trafikbrott;2016 prel.;Apr;5;57;
Bollebygd kommun;Alkohol- och narkotikabrott;2016 prel.;Apr;5;57;
Bollebygd kommun;Vapenbrott;2016 prel.;Apr;1;11;
Bollnäs kommun;Totalt antal brott;2016 prel.;Apr;221;831;
Bollnäs kommun;Våldsbrott ;2016 prel.;Apr;28;105;
Bollnäs kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Apr;24;90;
Bollnäs kommun;Vårdslöshet- och vållandebrott;2016 prel.;Apr;1;4;
Bollnäs kommun;Stöldbrott;2016 prel.;Apr;67;252;
Bollnäs kommun;Bilbrott;2016 prel.;Apr;28;105;
Bollnäs kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Apr;32;120;
Bollnäs kommun;Vissa trafikbrott;2016 prel.;Apr;19;71;
Bollnäs kommun;Alkohol- och narkotikabrott;2016 prel.;Apr;29;109;
Bollnäs kommun;Vapenbrott;2016 prel.;Apr;5;19;
Borgholm kommun;Totalt antal brott;2016 prel.;Apr;73;683;
Borgholm kommun;Våldsbrott ;2016 prel.;Apr;11;103;
Borgholm kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Apr;22;206;
Borgholm kommun;Vårdslöshet- och vållandebrott;2016 prel.;Apr;1;9;
Borgholm kommun;Stöldbrott;2016 prel.;Apr;17;159;
Borgholm kommun;Bilbrott;2016 prel.;Apr;0;0;
Borgholm kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Apr;7;66;
Borgholm kommun;Vissa trafikbrott;2016 prel.;Apr;1;9;
Borgholm kommun;Alkohol- och narkotikabrott;2016 prel.;Apr;8;75;
Borgholm kommun;Vapenbrott;2016 prel.;Apr;2;19;
Borlänge kommun;Totalt antal brott;2016 prel.;Apr;649;1273;
Borlänge kommun;Våldsbrott ;2016 prel.;Apr;73;143;
Borlänge kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Apr;104;204;
Borlänge kommun;Vårdslöshet- och vållandebrott;2016 prel.;Apr;3;6;
Borlänge kommun;Stöldbrott;2016 prel.;Apr;252;494;
Borlänge kommun;Bilbrott;2016 prel.;Apr;72;141;
Borlänge kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Apr;73;143;
Borlänge kommun;Vissa trafikbrott;2016 prel.;Apr;39;76;
Borlänge kommun;Alkohol- och narkotikabrott;2016 prel.;Apr;40;78;
Borlänge kommun;Vapenbrott;2016 prel.;Apr;8;16;
Borås kommun;Totalt antal brott;2016 prel.;Apr;1146;1056;
Borås kommun;Våldsbrott ;2016 prel.;Apr;91;84;
Borås kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Apr;130;120;
Borås kommun;Vårdslöshet- och vållandebrott;2016 prel.;Apr;11;10;
Borås kommun;Stöldbrott;2016 prel.;Apr;377;348;
Borås kommun;Bilbrott;2016 prel.;Apr;63;58;
Borås kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Apr;103;95;
Borås kommun;Vissa trafikbrott;2016 prel.;Apr;85;78;
Borås kommun;Alkohol- och narkotikabrott;2016 prel.;Apr;131;121;
Borås kommun;Vapenbrott;2016 prel.;Apr;22;20;
Botkyrka kommun;Totalt antal brott;2016 prel.;Apr;1228;1373;
Botkyrka kommun;Våldsbrott ;2016 prel.;Apr;157;176;
Botkyrka kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Apr;163;182;
Botkyrka kommun;Vårdslöshet- och vållandebrott;2016 prel.;Apr;6;7;
Botkyrka kommun;Stöldbrott;2016 prel.;Apr;331;370;
Botkyrka kommun;Bilbrott;2016 prel.;Apr;112;125;
Botkyrka kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Apr;251;281;
Botkyrka kommun;Vissa trafikbrott;2016 prel.;Apr;61;68;
Botkyrka kommun;Alkohol- och narkotikabrott;2016 prel.;Apr;145;162;
Botkyrka kommun;Vapenbrott;2016 prel.;Apr;16;18;
Boxholm kommun;Totalt antal brott;2016 prel.;Apr;25;469;
Boxholm kommun;Våldsbrott ;2016 prel.;Apr;3;56;
Boxholm kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Apr;4;75;
Boxholm kommun;Vårdslöshet- och vållandebrott;2016 prel.;Apr;0;0;
Boxholm kommun;Stöldbrott;2016 prel.;Apr;4;75;
Boxholm kommun;Bilbrott;2016 prel.;Apr;4;75;
Boxholm kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Apr;4;75;
Boxholm kommun;Vissa trafikbrott;2016 prel.;Apr;7;131;
Boxholm kommun;Alkohol- och narkotikabrott;2016 prel.;Apr;0;0;
Boxholm kommun;Vapenbrott;2016 prel.;Apr;0;0;
Bromölla kommun;Totalt antal brott;2016 prel.;Apr;88;703;
Bromölla kommun;Våldsbrott ;2016 prel.;Apr;5;40;
Bromölla kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Apr;11;88;
Bromölla kommun;Vårdslöshet- och vållandebrott;2016 prel.;Apr;0;0;
Bromölla kommun;Stöldbrott;2016 prel.;Apr;34;272;
Bromölla kommun;Bilbrott;2016 prel.;Apr;18;144;
Bromölla kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Apr;23;184;
Bromölla kommun;Vissa trafikbrott;2016 prel.;Apr;3;24;
Bromölla kommun;Alkohol- och narkotikabrott;2016 prel.;Apr;1;8;
Bromölla kommun;Vapenbrott;2016 prel.;Apr;2;16;
Bräcke kommun;Totalt antal brott;2016 prel.;Apr;29;449;
Bräcke kommun;Våldsbrott ;2016 prel.;Apr;1;15;
Bräcke kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Apr;12;186;
Bräcke kommun;Vårdslöshet- och vållandebrott;2016 prel.;Apr;0;0;
Bräcke kommun;Stöldbrott;2016 prel.;Apr;8;124;
Bräcke kommun;Bilbrott;2016 prel.;Apr;5;77;
Bräcke kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Apr;3;46;
Bräcke kommun;Vissa trafikbrott;2016 prel.;Apr;2;31;
Bräcke kommun;Alkohol- och narkotikabrott;2016 prel.;Apr;1;15;
Bräcke kommun;Vapenbrott;2016 prel.;Apr;0;0;
Burlöv kommun;Totalt antal brott;2016 prel.;Apr;185;1061;
Burlöv kommun;Våldsbrott ;2016 prel.;Apr;13;75;
Burlöv kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Apr;28;161;
Burlöv kommun;Vårdslöshet- och vållandebrott;2016 prel.;Apr;1;6;
Burlöv kommun;Stöldbrott;2016 prel.;Apr;68;390;
Burlöv kommun;Bilbrott;2016 prel.;Apr;16;92;
Burlöv kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Apr;14;80;
Burlöv kommun;Vissa trafikbrott;2016 prel.;Apr;26;149;
Burlöv kommun;Alkohol- och narkotikabrott;2016 prel.;Apr;15;86;
Burlöv kommun;Vapenbrott;2016 prel.;Apr;2;11;
Båstad kommun;Totalt antal brott;2016 prel.;Apr;100;696;
Båstad kommun;Våldsbrott ;2016 prel.;Apr;11;77;
Båstad kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Apr;14;97;
Båstad kommun;Vårdslöshet- och vållandebrott;2016 prel.;Apr;2;14;
Båstad kommun;Stöldbrott;2016 prel.;Apr;53;369;
Båstad kommun;Bilbrott;2016 prel.;Apr;11;77;
Båstad kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Apr;4;28;
Båstad kommun;Vissa trafikbrott;2016 prel.;Apr;5;35;
Båstad kommun;Alkohol- och narkotikabrott;2016 prel.;Apr;2;14;
Båstad kommun;Vapenbrott;2016 prel.;Apr;2;14;
Dals-Ed kommun;Totalt antal brott;2016 prel.;Apr;32;667;
Dals-Ed kommun;Våldsbrott ;2016 prel.;Apr;1;21;
Dals-Ed kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Apr;12;250;
Dals-Ed kommun;Vårdslöshet- och vållandebrott;2016 prel.;Apr;0;0;
Dals-Ed kommun;Stöldbrott;2016 prel.;Apr;7;146;
Dals-Ed kommun;Bilbrott;2016 prel.;Apr;2;42;
Dals-Ed kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Apr;1;21;
Dals-Ed kommun;Vissa trafikbrott;2016 prel.;Apr;5;104;
Dals-Ed kommun;Alkohol- och narkotikabrott;2016 prel.;Apr;1;21;
Dals-Ed kommun;Vapenbrott;2016 prel.;Apr;0;0;
Danderyd kommun;Totalt antal brott;2016 prel.;Apr;320;987;
Danderyd kommun;Våldsbrott ;2016 prel.;Apr;15;46;
Danderyd kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Apr;25;77;
Danderyd kommun;Vårdslöshet- och vållandebrott;2016 prel.;Apr;2;6;
Danderyd kommun;Stöldbrott;2016 prel.;Apr;144;444;
Danderyd kommun;Bilbrott;2016 prel.;Apr;27;83;
Danderyd kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Apr;69;213;
Danderyd kommun;Vissa trafikbrott;2016 prel.;Apr;16;49;
Danderyd kommun;Alkohol- och narkotikabrott;2016 prel.;Apr;20;62;
Danderyd kommun;Vapenbrott;2016 prel.;Apr;0;0;
Degerfors kommun;Totalt antal brott;2016 prel.;Apr;49;513;
Degerfors kommun;Våldsbrott ;2016 prel.;Apr;2;21;
Degerfors kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Apr;9;94;
Degerfors kommun;Vårdslöshet- och vållandebrott;2016 prel.;Apr;1;10;
Degerfors kommun;Stöldbrott;2016 prel.;Apr;21;220;
Degerfors kommun;Bilbrott;2016 prel.;Apr;8;84;
Degerfors kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Apr;5;52;
Degerfors kommun;Vissa trafikbrott;2016 prel.;Apr;6;63;
Degerfors kommun;Alkohol- och narkotikabrott;2016 prel.;Apr;3;31;
Degerfors kommun;Vapenbrott;2016 prel.;Apr;0;0;
Dorotea kommun;Totalt antal brott;2016 prel.;Apr;9;328;
Dorotea kommun;Våldsbrott ;2016 prel.;Apr;0;0;
Dorotea kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Apr;0;0;
Dorotea kommun;Vårdslöshet- och vållandebrott;2016 prel.;Apr;0;0;
Dorotea kommun;Stöldbrott;2016 prel.;Apr;4;146;
Dorotea kommun;Bilbrott;2016 prel.;Apr;1;36;
Dorotea kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Apr;1;36;
Dorotea kommun;Vissa trafikbrott;2016 prel.;Apr;0;0;
Dorotea kommun;Alkohol- och narkotikabrott;2016 prel.;Apr;1;36;
Dorotea kommun;Vapenbrott;2016 prel.;Apr;0;0;
Eda kommun;Totalt antal brott;2016 prel.;Apr;59;694;
Eda kommun;Våldsbrott ;2016 prel.;Apr;8;94;
Eda kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Apr;16;188;
Eda kommun;Vårdslöshet- och vållandebrott;2016 prel.;Apr;1;12;
Eda kommun;Stöldbrott;2016 prel.;Apr;14;165;
Eda kommun;Bilbrott;2016 prel.;Apr;1;12;
Eda kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Apr;2;24;
Eda kommun;Vissa trafikbrott;2016 prel.;Apr;7;82;
Eda kommun;Alkohol- och narkotikabrott;2016 prel.;Apr;9;106;
Eda kommun;Vapenbrott;2016 prel.;Apr;0;0;
Ekerö kommun;Totalt antal brott;2016 prel.;Apr;145;537;
Ekerö kommun;Våldsbrott ;2016 prel.;Apr;10;37;
Ekerö kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Apr;20;74;
Ekerö kommun;Vårdslöshet- och vållandebrott;2016 prel.;Apr;0;0;
Ekerö kommun;Stöldbrott;2016 prel.;Apr;55;204;
Ekerö kommun;Bilbrott;2016 prel.;Apr;24;89;
Ekerö kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Apr;19;70;
Ekerö kommun;Vissa trafikbrott;2016 prel.;Apr;4;15;
Ekerö kommun;Alkohol- och narkotikabrott;2016 prel.;Apr;1;4;
Ekerö kommun;Vapenbrott;2016 prel.;Apr;0;0;
Eksjö kommun;Totalt antal brott;2016 prel.;Apr;151;899;
Eksjö kommun;Våldsbrott ;2016 prel.;Apr;21;125;
Eksjö kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Apr;15;89;
Eksjö kommun;Vårdslöshet- och vållandebrott;2016 prel.;Apr;1;6;
Eksjö kommun;Stöldbrott;2016 prel.;Apr;54;322;
Eksjö kommun;Bilbrott;2016 prel.;Apr;15;89;
Eksjö kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Apr;12;71;
Eksjö kommun;Vissa trafikbrott;2016 prel.;Apr;6;36;
Eksjö kommun;Alkohol- och narkotikabrott;2016 prel.;Apr;17;101;
Eksjö kommun;Vapenbrott;2016 prel.;Apr;1;6;
Emmaboda kommun;Totalt antal brott;2016 prel.;Apr;82;902;
Emmaboda kommun;Våldsbrott ;2016 prel.;Apr;11;121;
Emmaboda kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Apr;15;165;
Emmaboda kommun;Vårdslöshet- och vållandebrott;2016 prel.;Apr;1;11;
Emmaboda kommun;Stöldbrott;2016 prel.;Apr;27;297;
Emmaboda kommun;Bilbrott;2016 prel.;Apr;7;77;
Emmaboda kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Apr;13;143;
Emmaboda kommun;Vissa trafikbrott;2016 prel.;Apr;7;77;
Emmaboda kommun;Alkohol- och narkotikabrott;2016 prel.;Apr;4;44;
Emmaboda kommun;Vapenbrott;2016 prel.;Apr;0;0;
Enköping kommun;Totalt antal brott;2016 prel.;Apr;426;1017;
Enköping kommun;Våldsbrott ;2016 prel.;Apr;29;69;
Enköping kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Apr;35;84;
Enköping kommun;Vårdslöshet- och vållandebrott;2016 prel.;Apr;3;7;
Enköping kommun;Stöldbrott;2016 prel.;Apr;111;265;
Enköping kommun;Bilbrott;2016 prel.;Apr;21;50;
Enköping kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Apr;38;91;
Enköping kommun;Vissa trafikbrott;2016 prel.;Apr;68;162;
Enköping kommun;Alkohol- och narkotikabrott;2016 prel.;Apr;114;272;
Enköping kommun;Vapenbrott;2016 prel.;Apr;5;12;
Eskilstuna kommun;Totalt antal brott;2016 prel.;Apr;1368;1340;
Eskilstuna kommun;Våldsbrott ;2016 prel.;Apr;141;138;
Eskilstuna kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Apr;204;200;
Eskilstuna kommun;Vårdslöshet- och vållandebrott;2016 prel.;Apr;13;13;
Eskilstuna kommun;Stöldbrott;2016 prel.;Apr;379;371;
Eskilstuna kommun;Bilbrott;2016 prel.;Apr;86;84;
Eskilstuna kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Apr;209;205;
Eskilstuna kommun;Vissa trafikbrott;2016 prel.;Apr;72;71;
Eskilstuna kommun;Alkohol- och narkotikabrott;2016 prel.;Apr;229;224;
Eskilstuna kommun;Vapenbrott;2016 prel.;Apr;22;22;
Eslöv kommun;Totalt antal brott;2016 prel.;Apr;419;1292;
Eslöv kommun;Våldsbrott ;2016 prel.;Apr;33;102;
Eslöv kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Apr;44;136;
Eslöv kommun;Vårdslöshet- och vållandebrott;2016 prel.;Apr;2;6;
Eslöv kommun;Stöldbrott;2016 prel.;Apr;162;499;
Eslöv kommun;Bilbrott;2016 prel.;Apr;51;157;
Eslöv kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Apr;36;111;
Eslöv kommun;Vissa trafikbrott;2016 prel.;Apr;23;71;
Eslöv kommun;Alkohol- och narkotikabrott;2016 prel.;Apr;30;92;
Eslöv kommun;Vapenbrott;2016 prel.;Apr;4;12;
Essunga kommun;Totalt antal brott;2016 prel.;Apr;34;608;
Essunga kommun;Våldsbrott ;2016 prel.;Apr;6;107;
Essunga kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Apr;5;89;
