Region;Brott;År;Period;Antal;/100 000 inv
Ale kommun;Totalt antal brott;2014;Apr;219;775;
Ale kommun;Våldsbrott ;2014;Apr;17;60;
Ale kommun;Hot-, kränknings- och frihetsbrott;2014;Apr;29;103;
Ale kommun;Vårdslöshet- och vållandebrott;2014;Apr;1;4;
Ale kommun;Stöldbrott;2014;Apr;100;354;
Ale kommun;Bilbrott;2014;Apr;29;103;
Ale kommun;Skadegörelsebrott (inkl. mordbrand);2014;Apr;25;89;
Ale kommun;Vissa trafikbrott;2014;Apr;16;57;
Ale kommun;Alkohol- och narkotikabrott;2014;Apr;21;74;
Ale kommun;Vapenbrott;2014;Apr;2;7;
Alingsås kommun;Totalt antal brott;2014;Apr;368;946;
Alingsås kommun;Våldsbrott ;2014;Apr;25;64;
Alingsås kommun;Hot-, kränknings- och frihetsbrott;2014;Apr;47;121;
Alingsås kommun;Vårdslöshet- och vållandebrott;2014;Apr;2;5;
Alingsås kommun;Stöldbrott;2014;Apr;116;298;
Alingsås kommun;Bilbrott;2014;Apr;26;67;
Alingsås kommun;Skadegörelsebrott (inkl. mordbrand);2014;Apr;37;95;
Alingsås kommun;Vissa trafikbrott;2014;Apr;44;113;
Alingsås kommun;Alkohol- och narkotikabrott;2014;Apr;71;183;
Alingsås kommun;Vapenbrott;2014;Apr;6;15;
Alvesta kommun;Totalt antal brott;2014;Apr;111;572;
Alvesta kommun;Våldsbrott ;2014;Apr;9;46;
Alvesta kommun;Hot-, kränknings- och frihetsbrott;2014;Apr;16;83;
Alvesta kommun;Vårdslöshet- och vållandebrott;2014;Apr;1;5;
Alvesta kommun;Stöldbrott;2014;Apr;47;242;
Alvesta kommun;Bilbrott;2014;Apr;10;52;
Alvesta kommun;Skadegörelsebrott (inkl. mordbrand);2014;Apr;21;108;
Alvesta kommun;Vissa trafikbrott;2014;Apr;4;21;
Alvesta kommun;Alkohol- och narkotikabrott;2014;Apr;4;21;
Alvesta kommun;Vapenbrott;2014;Apr;0;0;
Aneby kommun;Totalt antal brott;2014;Apr;31;484;
Aneby kommun;Våldsbrott ;2014;Apr;3;47;
Aneby kommun;Hot-, kränknings- och frihetsbrott;2014;Apr;3;47;
Aneby kommun;Vårdslöshet- och vållandebrott;2014;Apr;0;0;
Aneby kommun;Stöldbrott;2014;Apr;13;203;
Aneby kommun;Bilbrott;2014;Apr;1;16;
Aneby kommun;Skadegörelsebrott (inkl. mordbrand);2014;Apr;2;31;
Aneby kommun;Vissa trafikbrott;2014;Apr;4;62;
Aneby kommun;Alkohol- och narkotikabrott;2014;Apr;5;78;
Aneby kommun;Vapenbrott;2014;Apr;0;0;
Arboga kommun;Totalt antal brott;2014;Apr;127;936;
Arboga kommun;Våldsbrott ;2014;Apr;14;103;
Arboga kommun;Hot-, kränknings- och frihetsbrott;2014;Apr;25;184;
Arboga kommun;Vårdslöshet- och vållandebrott;2014;Apr;0;0;
Arboga kommun;Stöldbrott;2014;Apr;52;383;
Arboga kommun;Bilbrott;2014;Apr;17;125;
Arboga kommun;Skadegörelsebrott (inkl. mordbrand);2014;Apr;12;88;
Arboga kommun;Vissa trafikbrott;2014;Apr;9;66;
Arboga kommun;Alkohol- och narkotikabrott;2014;Apr;12;88;
Arboga kommun;Vapenbrott;2014;Apr;3;22;
Arjeplog kommun;Totalt antal brott;2014;Apr;32;1087;
Arjeplog kommun;Våldsbrott ;2014;Apr;0;0;
Arjeplog kommun;Hot-, kränknings- och frihetsbrott;2014;Apr;1;34;
Arjeplog kommun;Vårdslöshet- och vållandebrott;2014;Apr;1;34;
Arjeplog kommun;Stöldbrott;2014;Apr;5;170;
Arjeplog kommun;Bilbrott;2014;Apr;3;102;
Arjeplog kommun;Skadegörelsebrott (inkl. mordbrand);2014;Apr;5;170;
Arjeplog kommun;Vissa trafikbrott;2014;Apr;15;510;
Arjeplog kommun;Alkohol- och narkotikabrott;2014;Apr;10;340;
Arjeplog kommun;Vapenbrott;2014;Apr;0;0;
Arvidsjaur kommun;Totalt antal brott;2014;Apr;37;571;
Arvidsjaur kommun;Våldsbrott ;2014;Apr;3;46;
Arvidsjaur kommun;Hot-, kränknings- och frihetsbrott;2014;Apr;4;62;
Arvidsjaur kommun;Vårdslöshet- och vållandebrott;2014;Apr;0;0;
Arvidsjaur kommun;Stöldbrott;2014;Apr;14;216;
Arvidsjaur kommun;Bilbrott;2014;Apr;6;93;
Arvidsjaur kommun;Skadegörelsebrott (inkl. mordbrand);2014;Apr;8;124;
Arvidsjaur kommun;Vissa trafikbrott;2014;Apr;2;31;
Arvidsjaur kommun;Alkohol- och narkotikabrott;2014;Apr;1;15;
Arvidsjaur kommun;Vapenbrott;2014;Apr;0;0;
Arvika kommun;Totalt antal brott;2014;Apr;246;954;
Arvika kommun;Våldsbrott ;2014;Apr;16;62;
Arvika kommun;Hot-, kränknings- och frihetsbrott;2014;Apr;32;124;
Arvika kommun;Vårdslöshet- och vållandebrott;2014;Apr;1;4;
Arvika kommun;Stöldbrott;2014;Apr;92;357;
Arvika kommun;Bilbrott;2014;Apr;29;112;
Arvika kommun;Skadegörelsebrott (inkl. mordbrand);2014;Apr;19;74;
Arvika kommun;Vissa trafikbrott;2014;Apr;30;116;
Arvika kommun;Alkohol- och narkotikabrott;2014;Apr;49;190;
Arvika kommun;Vapenbrott;2014;Apr;1;4;
Askersund kommun;Totalt antal brott;2014;Apr;64;576;
Askersund kommun;Våldsbrott ;2014;Apr;4;36;
Askersund kommun;Hot-, kränknings- och frihetsbrott;2014;Apr;12;108;
Askersund kommun;Vårdslöshet- och vållandebrott;2014;Apr;1;9;
Askersund kommun;Stöldbrott;2014;Apr;20;180;
Askersund kommun;Bilbrott;2014;Apr;8;72;
Askersund kommun;Skadegörelsebrott (inkl. mordbrand);2014;Apr;8;72;
Askersund kommun;Vissa trafikbrott;2014;Apr;1;9;
Askersund kommun;Alkohol- och narkotikabrott;2014;Apr;14;126;
Askersund kommun;Vapenbrott;2014;Apr;0;0;
Avesta kommun;Totalt antal brott;2014;Apr;173;794;
Avesta kommun;Våldsbrott ;2014;Apr;20;92;
Avesta kommun;Hot-, kränknings- och frihetsbrott;2014;Apr;21;96;
Avesta kommun;Vårdslöshet- och vållandebrott;2014;Apr;1;5;
Avesta kommun;Stöldbrott;2014;Apr;66;303;
Avesta kommun;Bilbrott;2014;Apr;10;46;
Avesta kommun;Skadegörelsebrott (inkl. mordbrand);2014;Apr;15;69;
Avesta kommun;Vissa trafikbrott;2014;Apr;22;101;
Avesta kommun;Alkohol- och narkotikabrott;2014;Apr;17;78;
Avesta kommun;Vapenbrott;2014;Apr;0;0;
Bengtsfors kommun;Totalt antal brott;2014;Apr;57;597;
Bengtsfors kommun;Våldsbrott ;2014;Apr;3;31;
Bengtsfors kommun;Hot-, kränknings- och frihetsbrott;2014;Apr;8;84;
Bengtsfors kommun;Vårdslöshet- och vållandebrott;2014;Apr;0;0;
Bengtsfors kommun;Stöldbrott;2014;Apr;20;209;
Bengtsfors kommun;Bilbrott;2014;Apr;1;10;
Bengtsfors kommun;Skadegörelsebrott (inkl. mordbrand);2014;Apr;7;73;
Bengtsfors kommun;Vissa trafikbrott;2014;Apr;9;94;
Bengtsfors kommun;Alkohol- och narkotikabrott;2014;Apr;8;84;
Bengtsfors kommun;Vapenbrott;2014;Apr;0;0;
Berg kommun;Totalt antal brott;2014;Apr;40;562;
Berg kommun;Våldsbrott ;2014;Apr;4;56;
Berg kommun;Hot-, kränknings- och frihetsbrott;2014;Apr;6;84;
Berg kommun;Vårdslöshet- och vållandebrott;2014;Apr;0;0;
Berg kommun;Stöldbrott;2014;Apr;11;155;
Berg kommun;Bilbrott;2014;Apr;3;42;
Berg kommun;Skadegörelsebrott (inkl. mordbrand);2014;Apr;5;70;
Berg kommun;Vissa trafikbrott;2014;Apr;9;127;
Berg kommun;Alkohol- och narkotikabrott;2014;Apr;3;42;
Berg kommun;Vapenbrott;2014;Apr;0;0;
Bjurholm kommun;Totalt antal brott;2014;Apr;8;327;
Bjurholm kommun;Våldsbrott ;2014;Apr;1;41;
Bjurholm kommun;Hot-, kränknings- och frihetsbrott;2014;Apr;3;123;
Bjurholm kommun;Vårdslöshet- och vållandebrott;2014;Apr;0;0;
Bjurholm kommun;Stöldbrott;2014;Apr;3;123;
Bjurholm kommun;Bilbrott;2014;Apr;0;0;
Bjurholm kommun;Skadegörelsebrott (inkl. mordbrand);2014;Apr;0;0;
Bjurholm kommun;Vissa trafikbrott;2014;Apr;1;41;
Bjurholm kommun;Alkohol- och narkotikabrott;2014;Apr;0;0;
Bjurholm kommun;Vapenbrott;2014;Apr;0;0;
Bjuv kommun;Totalt antal brott;2014;Apr;200;1347;
Bjuv kommun;Våldsbrott ;2014;Apr;10;67;
