Region;Brott;År;Period;Antal;/100 000 inv
Aneby kommun;Stöldbrott;2014;Okt;13;203;
Aneby kommun;Bilbrott;2014;Okt;4;62;
Aneby kommun;Skadegörelsebrott (inkl. mordbrand);2014;Okt;3;47;
Aneby kommun;Vissa trafikbrott;2014;Okt;5;78;
Aneby kommun;Alkohol- och narkotikabrott;2014;Okt;4;62;
Aneby kommun;Vapenbrott;2014;Okt;0;0;
Arboga kommun;Totalt antal brott;2014;Okt;145;1069;
Arboga kommun;Våldsbrott ;2014;Okt;7;52;
Arboga kommun;Hot-, kränknings- och frihetsbrott;2014;Okt;22;162;
Arboga kommun;Vårdslöshet- och vållandebrott;2014;Okt;0;0;
Arboga kommun;Stöldbrott;2014;Okt;63;465;
Arboga kommun;Bilbrott;2014;Okt;9;66;
Arboga kommun;Skadegörelsebrott (inkl. mordbrand);2014;Okt;16;118;
Arboga kommun;Vissa trafikbrott;2014;Okt;11;81;
Arboga kommun;Alkohol- och narkotikabrott;2014;Okt;12;88;
Arboga kommun;Vapenbrott;2014;Okt;1;7;
Arjeplog kommun;Totalt antal brott;2014;Okt;19;645;
Arjeplog kommun;Våldsbrott ;2014;Okt;2;68;
Arjeplog kommun;Hot-, kränknings- och frihetsbrott;2014;Okt;3;102;
Arjeplog kommun;Vårdslöshet- och vållandebrott;2014;Okt;0;0;
Arjeplog kommun;Stöldbrott;2014;Okt;6;204;
Arjeplog kommun;Bilbrott;2014;Okt;1;34;
Arjeplog kommun;Skadegörelsebrott (inkl. mordbrand);2014;Okt;1;34;
Arjeplog kommun;Vissa trafikbrott;2014;Okt;1;34;
Arjeplog kommun;Alkohol- och narkotikabrott;2014;Okt;0;0;
Arjeplog kommun;Vapenbrott;2014;Okt;0;0;
Arvidsjaur kommun;Totalt antal brott;2014;Okt;42;648;
Arvidsjaur kommun;Våldsbrott ;2014;Okt;1;15;
Arvidsjaur kommun;Hot-, kränknings- och frihetsbrott;2014;Okt;5;77;
Arvidsjaur kommun;Vårdslöshet- och vållandebrott;2014;Okt;0;0;
Arvidsjaur kommun;Stöldbrott;2014;Okt;24;371;
Arvidsjaur kommun;Bilbrott;2014;Okt;5;77;
Arvidsjaur kommun;Skadegörelsebrott (inkl. mordbrand);2014;Okt;2;31;
Arvidsjaur kommun;Vissa trafikbrott;2014;Okt;1;15;
Arvidsjaur kommun;Alkohol- och narkotikabrott;2014;Okt;0;0;
Arvidsjaur kommun;Vapenbrott;2014;Okt;0;0;
Arvika kommun;Totalt antal brott;2014;Okt;268;1039;
Arvika kommun;Våldsbrott ;2014;Okt;26;101;
Arvika kommun;Hot-, kränknings- och frihetsbrott;2014;Okt;31;120;
Arvika kommun;Vårdslöshet- och vållandebrott;2014;Okt;4;16;
Arvika kommun;Stöldbrott;2014;Okt;97;376;
Arvika kommun;Bilbrott;2014;Okt;14;54;
Arvika kommun;Skadegörelsebrott (inkl. mordbrand);2014;Okt;9;35;
Arvika kommun;Vissa trafikbrott;2014;Okt;30;116;
Arvika kommun;Alkohol- och narkotikabrott;2014;Okt;51;198;
Arvika kommun;Vapenbrott;2014;Okt;5;19;
Askersund kommun;Totalt antal brott;2014;Okt;128;1152;
Askersund kommun;Våldsbrott ;2014;Okt;17;153;
Askersund kommun;Hot-, kränknings- och frihetsbrott;2014;Okt;32;288;
Askersund kommun;Vårdslöshet- och vållandebrott;2014;Okt;3;27;
Askersund kommun;Stöldbrott;2014;Okt;45;405;
Askersund kommun;Bilbrott;2014;Okt;11;99;
Askersund kommun;Skadegörelsebrott (inkl. mordbrand);2014;Okt;14;126;
Askersund kommun;Vissa trafikbrott;2014;Okt;7;63;
Askersund kommun;Alkohol- och narkotikabrott;2014;Okt;3;27;
Askersund kommun;Vapenbrott;2014;Okt;0;0;
Avesta kommun;Totalt antal brott;2014;Okt;171;784;
Avesta kommun;Våldsbrott ;2014;Okt;19;87;
Avesta kommun;Hot-, kränknings- och frihetsbrott;2014;Okt;24;110;
Avesta kommun;Vårdslöshet- och vållandebrott;2014;Okt;0;0;
Avesta kommun;Stöldbrott;2014;Okt;79;362;
Avesta kommun;Bilbrott;2014;Okt;10;46;
Avesta kommun;Skadegörelsebrott (inkl. mordbrand);2014;Okt;16;73;
Avesta kommun;Vissa trafikbrott;2014;Okt;6;28;
Avesta kommun;Alkohol- och narkotikabrott;2014;Okt;6;28;
Avesta kommun;Vapenbrott;2014;Okt;3;14;
Bengtsfors kommun;Totalt antal brott;2014;Okt;64;670;
Bengtsfors kommun;Våldsbrott ;2014;Okt;6;63;
Bengtsfors kommun;Hot-, kränknings- och frihetsbrott;2014;Okt;5;52;
Bengtsfors kommun;Vårdslöshet- och vållandebrott;2014;Okt;1;10;
Bengtsfors kommun;Stöldbrott;2014;Okt;24;251;
Bengtsfors kommun;Bilbrott;2014;Okt;7;73;
Bengtsfors kommun;Skadegörelsebrott (inkl. mordbrand);2014;Okt;8;84;
Bengtsfors kommun;Vissa trafikbrott;2014;Okt;11;115;
Bengtsfors kommun;Alkohol- och narkotikabrott;2014;Okt;3;31;
Bengtsfors kommun;Vapenbrott;2014;Okt;0;0;
Berg kommun;Totalt antal brott;2014;Okt;30;422;
Berg kommun;Våldsbrott ;2014;Okt;0;0;
Berg kommun;Hot-, kränknings- och frihetsbrott;2014;Okt;6;84;
Berg kommun;Vårdslöshet- och vållandebrott;2014;Okt;0;0;
Berg kommun;Stöldbrott;2014;Okt;8;112;
Berg kommun;Bilbrott;2014;Okt;2;28;
Berg kommun;Skadegörelsebrott (inkl. mordbrand);2014;Okt;1;14;
Berg kommun;Vissa trafikbrott;2014;Okt;9;127;
Berg kommun;Alkohol- och narkotikabrott;2014;Okt;3;42;
Berg kommun;Vapenbrott;2014;Okt;0;0;
Bjurholm kommun;Totalt antal brott;2014;Okt;14;573;
Bjurholm kommun;Våldsbrott ;2014;Okt;5;205;
Bjurholm kommun;Hot-, kränknings- och frihetsbrott;2014;Okt;2;82;
Bjurholm kommun;Vårdslöshet- och vållandebrott;2014;Okt;0;0;
Bjurholm kommun;Stöldbrott;2014;Okt;2;82;
Bjurholm kommun;Bilbrott;2014;Okt;0;0;
Bjurholm kommun;Skadegörelsebrott (inkl. mordbrand);2014;Okt;0;0;
Bjurholm kommun;Vissa trafikbrott;2014;Okt;2;82;
Bjurholm kommun;Alkohol- och narkotikabrott;2014;Okt;2;82;
Bjurholm kommun;Vapenbrott;2014;Okt;1;41;
Bjuv kommun;Totalt antal brott;2014;Okt;244;1643;
Bjuv kommun;Våldsbrott ;2014;Okt;56;377;
Bjuv kommun;Hot-, kränknings- och frihetsbrott;2014;Okt;44;296;
Bjuv kommun;Vårdslöshet- och vållandebrott;2014;Okt;0;0;
Bjuv kommun;Stöldbrott;2014;Okt;69;465;
Bjuv kommun;Bilbrott;2014;Okt;24;162;
Bjuv kommun;Skadegörelsebrott (inkl. mordbrand);2014;Okt;16;108;
Bjuv kommun;Vissa trafikbrott;2014;Okt;18;121;
Bjuv kommun;Alkohol- och narkotikabrott;2014;Okt;27;182;
Bjuv kommun;Vapenbrott;2014;Okt;4;27;
Boden kommun;Totalt antal brott;2014;Okt;173;621;
Boden kommun;Våldsbrott ;2014;Okt;19;68;
Boden kommun;Hot-, kränknings- och frihetsbrott;2014;Okt;22;79;
Boden kommun;Vårdslöshet- och vållandebrott;2014;Okt;2;7;
Boden kommun;Stöldbrott;2014;Okt;76;273;
Boden kommun;Bilbrott;2014;Okt;16;57;
Boden kommun;Skadegörelsebrott (inkl. mordbrand);2014;Okt;9;32;
Boden kommun;Vissa trafikbrott;2014;Okt;15;54;
Boden kommun;Alkohol- och narkotikabrott;2014;Okt;18;65;
Boden kommun;Vapenbrott;2014;Okt;1;4;
Bollebygd kommun;Totalt antal brott;2014;Okt;58;674;
Bollebygd kommun;Våldsbrott ;2014;Okt;1;12;
Bollebygd kommun;Hot-, kränknings- och frihetsbrott;2014;Okt;2;23;
Bollebygd kommun;Vårdslöshet- och vållandebrott;2014;Okt;0;0;
Bollebygd kommun;Stöldbrott;2014;Okt;28;325;
Bollebygd kommun;Bilbrott;2014;Okt;15;174;
Bollebygd kommun;Skadegörelsebrott (inkl. mordbrand);2014;Okt;9;105;
Bollebygd kommun;Vissa trafikbrott;2014;Okt;9;105;
Bollebygd kommun;Alkohol- och narkotikabrott;2014;Okt;7;81;
Bollebygd kommun;Vapenbrott;2014;Okt;0;0;
Bollnäs kommun;Totalt antal brott;2014;Okt;323;1230;
Bollnäs kommun;Våldsbrott ;2014;Okt;16;61;
Bollnäs kommun;Hot-, kränknings- och frihetsbrott;2014;Okt;41;156;
Bollnäs kommun;Vårdslöshet- och vållandebrott;2014;Okt;1;4;
Bollnäs kommun;Stöldbrott;2014;Okt;132;503;
Bollnäs kommun;Bilbrott;2014;Okt;18;69;
Bollnäs kommun;Skadegörelsebrott (inkl. mordbrand);2014;Okt;22;84;
Bollnäs kommun;Vissa trafikbrott;2014;Okt;15;57;
Bollnäs kommun;Alkohol- och narkotikabrott;2014;Okt;27;103;
Bollnäs kommun;Vapenbrott;2014;Okt;0;0;
Borgholm kommun;Totalt antal brott;2014;Okt;57;535;
Borgholm kommun;Våldsbrott ;2014;Okt;3;28;
Borgholm kommun;Hot-, kränknings- och frihetsbrott;2014;Okt;5;47;
Borgholm kommun;Vårdslöshet- och vållandebrott;2014;Okt;1;9;
Borgholm kommun;Stöldbrott;2014;Okt;18;169;
Borgholm kommun;Bilbrott;2014;Okt;5;47;
Borgholm kommun;Skadegörelsebrott (inkl. mordbrand);2014;Okt;3;28;
Borgholm kommun;Vissa trafikbrott;2014;Okt;7;66;
Borgholm kommun;Alkohol- och narkotikabrott;2014;Okt;15;141;
Borgholm kommun;Vapenbrott;2014;Okt;0;0;
Borlänge kommun;Totalt antal brott;2014;Okt;535;1062;
Borlänge kommun;Våldsbrott ;2014;Okt;63;125;
Borlänge kommun;Hot-, kränknings- och frihetsbrott;2014;Okt;77;153;
Borlänge kommun;Vårdslöshet- och vållandebrott;2014;Okt;2;4;
Borlänge kommun;Stöldbrott;2014;Okt;200;397;
Borlänge kommun;Bilbrott;2014;Okt;36;71;
Borlänge kommun;Skadegörelsebrott (inkl. mordbrand);2014;Okt;67;133;
Borlänge kommun;Vissa trafikbrott;2014;Okt;24;48;
Borlänge kommun;Alkohol- och narkotikabrott;2014;Okt;59;117;
Borlänge kommun;Vapenbrott;2014;Okt;4;8;
Borås kommun;Totalt antal brott;2014;Okt;1156;1085;
Borås kommun;Våldsbrott ;2014;Okt;100;94;
Borås kommun;Hot-, kränknings- och frihetsbrott;2014;Okt;116;109;
Borås kommun;Vårdslöshet- och vållandebrott;2014;Okt;11;10;
Borås kommun;Stöldbrott;2014;Okt;404;379;
Borås kommun;Bilbrott;2014;Okt;105;99;
Borås kommun;Skadegörelsebrott (inkl. mordbrand);2014;Okt;102;96;
Borås kommun;Vissa trafikbrott;2014;Okt;132;124;
Borås kommun;Alkohol- och narkotikabrott;2014;Okt;153;144;
Borås kommun;Vapenbrott;2014;Okt;17;16;
Botkyrka kommun;Totalt antal brott;2014;Okt;1310;1485;
Botkyrka kommun;Våldsbrott ;2014;Okt;143;162;
Botkyrka kommun;Hot-, kränknings- och frihetsbrott;2014;Okt;143;162;
Botkyrka kommun;Vårdslöshet- och vållandebrott;2014;Okt;4;5;
Botkyrka kommun;Stöldbrott;2014;Okt;401;454;
Botkyrka kommun;Bilbrott;2014;Okt;108;122;
Botkyrka kommun;Skadegörelsebrott (inkl. mordbrand);2014;Okt;184;209;
Botkyrka kommun;Vissa trafikbrott;2014;Okt;143;162;
Botkyrka kommun;Alkohol- och narkotikabrott;2014;Okt;184;209;
Botkyrka kommun;Vapenbrott;2014;Okt;18;20;
Boxholm kommun;Totalt antal brott;2014;Okt;42;792;
Boxholm kommun;Våldsbrott ;2014;Okt;1;19;
Boxholm kommun;Hot-, kränknings- och frihetsbrott;2014;Okt;10;189;
Boxholm kommun;Vårdslöshet- och vållandebrott;2014;Okt;0;0;
Boxholm kommun;Stöldbrott;2014;Okt;15;283;
Boxholm kommun;Bilbrott;2014;Okt;4;75;
Boxholm kommun;Skadegörelsebrott (inkl. mordbrand);2014;Okt;6;113;
Boxholm kommun;Vissa trafikbrott;2014;Okt;3;57;
Boxholm kommun;Alkohol- och narkotikabrott;2014;Okt;5;94;
Boxholm kommun;Vapenbrott;2014;Okt;0;0;
Bromölla kommun;Totalt antal brott;2014;Okt;98;792;
Bromölla kommun;Våldsbrott ;2014;Okt;14;113;
Bromölla kommun;Hot-, kränknings- och frihetsbrott;2014;Okt;11;89;
Bromölla kommun;Vårdslöshet- och vållandebrott;2014;Okt;0;0;
Bromölla kommun;Stöldbrott;2014;Okt;44;356;
Bromölla kommun;Bilbrott;2014;Okt;6;49;
Bromölla kommun;Skadegörelsebrott (inkl. mordbrand);2014;Okt;2;16;
Bromölla kommun;Vissa trafikbrott;2014;Okt;6;49;
Bromölla kommun;Alkohol- och narkotikabrott;2014;Okt;3;24;
Bromölla kommun;Vapenbrott;2014;Okt;1;8;
Bräcke kommun;Totalt antal brott;2014;Okt;26;399;
Bräcke kommun;Våldsbrott ;2014;Okt;3;46;
Bräcke kommun;Hot-, kränknings- och frihetsbrott;2014;Okt;3;46;
Bräcke kommun;Vårdslöshet- och vållandebrott;2014;Okt;0;0;
Bräcke kommun;Stöldbrott;2014;Okt;5;77;
Bräcke kommun;Bilbrott;2014;Okt;0;0;
Bräcke kommun;Skadegörelsebrott (inkl. mordbrand);2014;Okt;1;15;
Bräcke kommun;Vissa trafikbrott;2014;Okt;8;123;
Bräcke kommun;Alkohol- och narkotikabrott;2014;Okt;3;46;
Bräcke kommun;Vapenbrott;2014;Okt;0;0;
Burlöv kommun;Totalt antal brott;2014;Okt;253;1474;
Burlöv kommun;Våldsbrott ;2014;Okt;8;47;
Burlöv kommun;Hot-, kränknings- och frihetsbrott;2014;Okt;30;175;
Burlöv kommun;Vårdslöshet- och vållandebrott;2014;Okt;1;6;
Burlöv kommun;Stöldbrott;2014;Okt;91;530;
Burlöv kommun;Bilbrott;2014;Okt;18;105;
Burlöv kommun;Skadegörelsebrott (inkl. mordbrand);2014;Okt;12;70;
Burlöv kommun;Vissa trafikbrott;2014;Okt;9;52;
Burlöv kommun;Alkohol- och narkotikabrott;2014;Okt;19;111;
Burlöv kommun;Vapenbrott;2014;Okt;3;17;
Båstad kommun;Totalt antal brott;2014;Okt;141;983;
Båstad kommun;Våldsbrott ;2014;Okt;10;70;
Båstad kommun;Hot-, kränknings- och frihetsbrott;2014;Okt;19;132;
Båstad kommun;Vårdslöshet- och vållandebrott;2014;Okt;0;0;
Båstad kommun;Stöldbrott;2014;Okt;64;446;
Båstad kommun;Bilbrott;2014;Okt;14;98;
Båstad kommun;Skadegörelsebrott (inkl. mordbrand);2014;Okt;10;70;
Båstad kommun;Vissa trafikbrott;2014;Okt;10;70;
Båstad kommun;Alkohol- och narkotikabrott;2014;Okt;10;70;
Båstad kommun;Vapenbrott;2014;Okt;0;0;
Dals-Ed kommun;Totalt antal brott;2014;Okt;39;821;
Dals-Ed kommun;Våldsbrott ;2014;Okt;6;126;
Dals-Ed kommun;Hot-, kränknings- och frihetsbrott;2014;Okt;5;105;
Dals-Ed kommun;Vårdslöshet- och vållandebrott;2014;Okt;0;0;
Dals-Ed kommun;Stöldbrott;2014;Okt;12;253;
Dals-Ed kommun;Bilbrott;2014;Okt;4;84;
Dals-Ed kommun;Skadegörelsebrott (inkl. mordbrand);2014;Okt;3;63;
Dals-Ed kommun;Vissa trafikbrott;2014;Okt;2;42;
Dals-Ed kommun;Alkohol- och narkotikabrott;2014;Okt;1;21;
Dals-Ed kommun;Vapenbrott;2014;Okt;0;0;
Danderyd kommun;Totalt antal brott;2014;Okt;379;1175;
Danderyd kommun;Våldsbrott ;2014;Okt;23;71;
Danderyd kommun;Hot-, kränknings- och frihetsbrott;2014;Okt;25;77;
Danderyd kommun;Vårdslöshet- och vållandebrott;2014;Okt;1;3;
Danderyd kommun;Stöldbrott;2014;Okt;162;502;
Danderyd kommun;Bilbrott;2014;Okt;49;152;
Danderyd kommun;Skadegörelsebrott (inkl. mordbrand);2014;Okt;116;360;
Danderyd kommun;Vissa trafikbrott;2014;Okt;14;43;
Danderyd kommun;Alkohol- och narkotikabrott;2014;Okt;19;59;
Danderyd kommun;Vapenbrott;2014;Okt;1;3;
Degerfors kommun;Totalt antal brott;2014;Okt;75;788;
Degerfors kommun;Våldsbrott ;2014;Okt;4;42;
Degerfors kommun;Hot-, kränknings- och frihetsbrott;2014;Okt;13;137;
Degerfors kommun;Vårdslöshet- och vållandebrott;2014;Okt;2;21;
Degerfors kommun;Stöldbrott;2014;Okt;29;305;
Degerfors kommun;Bilbrott;2014;Okt;7;74;
Degerfors kommun;Skadegörelsebrott (inkl. mordbrand);2014;Okt;8;84;
Degerfors kommun;Vissa trafikbrott;2014;Okt;10;105;
Degerfors kommun;Alkohol- och narkotikabrott;2014;Okt;5;53;
Degerfors kommun;Vapenbrott;2014;Okt;0;0;
Dorotea kommun;Totalt antal brott;2014;Okt;10;363;
Dorotea kommun;Våldsbrott ;2014;Okt;0;0;
Dorotea kommun;Hot-, kränknings- och frihetsbrott;2014;Okt;2;73;
Dorotea kommun;Vårdslöshet- och vållandebrott;2014;Okt;0;0;
Dorotea kommun;Stöldbrott;2014;Okt;3;109;
Dorotea kommun;Bilbrott;2014;Okt;0;0;
Dorotea kommun;Skadegörelsebrott (inkl. mordbrand);2014;Okt;0;0;
Dorotea kommun;Vissa trafikbrott;2014;Okt;2;73;
Dorotea kommun;Alkohol- och narkotikabrott;2014;Okt;1;36;
Dorotea kommun;Vapenbrott;2014;Okt;0;0;
Eda kommun;Totalt antal brott;2014;Okt;105;1244;
Eda kommun;Våldsbrott ;2014;Okt;3;36;
Eda kommun;Hot-, kränknings- och frihetsbrott;2014;Okt;17;201;
Eda kommun;Vårdslöshet- och vållandebrott;2014;Okt;0;0;
Eda kommun;Stöldbrott;2014;Okt;31;367;
Eda kommun;Bilbrott;2014;Okt;6;71;
Eda kommun;Skadegörelsebrott (inkl. mordbrand);2014;Okt;9;107;
Eda kommun;Vissa trafikbrott;2014;Okt;9;107;
Eda kommun;Alkohol- och narkotikabrott;2014;Okt;22;261;
Eda kommun;Vapenbrott;2014;Okt;4;47;
Ekerö kommun;Totalt antal brott;2014;Okt;140;528;
Ekerö kommun;Våldsbrott ;2014;Okt;13;49;
Ekerö kommun;Hot-, kränknings- och frihetsbrott;2014;Okt;25;94;
Ekerö kommun;Vårdslöshet- och vållandebrott;2014;Okt;1;4;
Ekerö kommun;Stöldbrott;2014;Okt;56;211;
Ekerö kommun;Bilbrott;2014;Okt;19;72;
Ekerö kommun;Skadegörelsebrott (inkl. mordbrand);2014;Okt;22;83;
Ekerö kommun;Vissa trafikbrott;2014;Okt;6;23;
Ekerö kommun;Alkohol- och narkotikabrott;2014;Okt;8;30;
Ekerö kommun;Vapenbrott;2014;Okt;0;0;
Eksjö kommun;Totalt antal brott;2014;Okt;202;1222;
Eksjö kommun;Våldsbrott ;2014;Okt;19;115;
Eksjö kommun;Hot-, kränknings- och frihetsbrott;2014;Okt;19;115;
Eksjö kommun;Vårdslöshet- och vållandebrott;2014;Okt;1;6;
Eksjö kommun;Stöldbrott;2014;Okt;84;508;
Eksjö kommun;Bilbrott;2014;Okt;15;91;
Eksjö kommun;Skadegörelsebrott (inkl. mordbrand);2014;Okt;12;73;
Eksjö kommun;Vissa trafikbrott;2014;Okt;19;115;
Eksjö kommun;Alkohol- och narkotikabrott;2014;Okt;38;230;
Eksjö kommun;Vapenbrott;2014;Okt;3;18;
Emmaboda kommun;Totalt antal brott;2014;Okt;140;1558;
Emmaboda kommun;Våldsbrott ;2014;Okt;11;122;
Emmaboda kommun;Hot-, kränknings- och frihetsbrott;2014;Okt;24;267;
Emmaboda kommun;Vårdslöshet- och vållandebrott;2014;Okt;0;0;
Emmaboda kommun;Stöldbrott;2014;Okt;42;467;
Emmaboda kommun;Bilbrott;2014;Okt;6;67;
Emmaboda kommun;Skadegörelsebrott (inkl. mordbrand);2014;Okt;6;67;
Emmaboda kommun;Vissa trafikbrott;2014;Okt;34;378;
Emmaboda kommun;Alkohol- och narkotikabrott;2014;Okt;32;356;
Emmaboda kommun;Vapenbrott;2014;Okt;1;11;
Enköping kommun;Totalt antal brott;2014;Okt;449;1098;
Enköping kommun;Våldsbrott ;2014;Okt;40;98;
Enköping kommun;Hot-, kränknings- och frihetsbrott;2014;Okt;49;120;
Enköping kommun;Vårdslöshet- och vållandebrott;2014;Okt;2;5;
Enköping kommun;Stöldbrott;2014;Okt;114;279;
Enköping kommun;Bilbrott;2014;Okt;25;61;
Enköping kommun;Skadegörelsebrott (inkl. mordbrand);2014;Okt;25;61;
Enköping kommun;Vissa trafikbrott;2014;Okt;72;176;
Enköping kommun;Alkohol- och narkotikabrott;2014;Okt;126;308;
Enköping kommun;Vapenbrott;2014;Okt;9;22;
Eskilstuna kommun;Totalt antal brott;2014;Okt;1431;1426;
Eskilstuna kommun;Våldsbrott ;2014;Okt;150;150;
Eskilstuna kommun;Hot-, kränknings- och frihetsbrott;2014;Okt;206;205;
Eskilstuna kommun;Vårdslöshet- och vållandebrott;2014;Okt;9;9;
Eskilstuna kommun;Stöldbrott;2014;Okt;475;473;
Eskilstuna kommun;Bilbrott;2014;Okt;134;134;
Eskilstuna kommun;Skadegörelsebrott (inkl. mordbrand);2014;Okt;168;167;
Eskilstuna kommun;Vissa trafikbrott;2014;Okt;84;84;
Eskilstuna kommun;Alkohol- och narkotikabrott;2014;Okt;226;225;
Eskilstuna kommun;Vapenbrott;2014;Okt;28;28;
Eslöv kommun;Totalt antal brott;2014;Okt;304;949;
Eslöv kommun;Våldsbrott ;2014;Okt;14;44;
Eslöv kommun;Hot-, kränknings- och frihetsbrott;2014;Okt;34;106;
Eslöv kommun;Vårdslöshet- och vållandebrott;2014;Okt;5;16;
Eslöv kommun;Stöldbrott;2014;Okt;145;452;
Eslöv kommun;Bilbrott;2014;Okt;34;106;
Eslöv kommun;Skadegörelsebrott (inkl. mordbrand);2014;Okt;17;53;
Eslöv kommun;Vissa trafikbrott;2014;Okt;23;72;
Eslöv kommun;Alkohol- och narkotikabrott;2014;Okt;33;103;
Eslöv kommun;Vapenbrott;2014;Okt;6;19;
Essunga kommun;Totalt antal brott;2014;Okt;33;598;
Essunga kommun;Våldsbrott ;2014;Okt;1;18;
Essunga kommun;Hot-, kränknings- och frihetsbrott;2014;Okt;7;127;
Essunga kommun;Vårdslöshet- och vållandebrott;2014;Okt;1;18;
Essunga kommun;Stöldbrott;2014;Okt;20;363;
Essunga kommun;Bilbrott;2014;Okt;3;54;
Essunga kommun;Skadegörelsebrott (inkl. mordbrand);2014;Okt;0;0;
Essunga kommun;Vissa trafikbrott;2014;Okt;2;36;
Essunga kommun;Alkohol- och narkotikabrott;2014;Okt;2;36;
Essunga kommun;Vapenbrott;2014;Okt;0;0;
Fagersta kommun;Totalt antal brott;2014;Okt;153;1177;
Fagersta kommun;Våldsbrott ;2014;Okt;10;77;
Fagersta kommun;Hot-, kränknings- och frihetsbrott;2014;Okt;25;192;
Fagersta kommun;Vårdslöshet- och vållandebrott;2014;Okt;1;8;
Fagersta kommun;Stöldbrott;2014;Okt;38;292;
Fagersta kommun;Bilbrott;2014;Okt;8;62;
Fagersta kommun;Skadegörelsebrott (inkl. mordbrand);2014;Okt;14;108;
Fagersta kommun;Vissa trafikbrott;2014;Okt;21;162;
Fagersta kommun;Alkohol- och narkotikabrott;2014;Okt;40;308;
Fagersta kommun;Vapenbrott;2014;Okt;0;0;
Falkenberg kommun;Totalt antal brott;2014;Okt;401;951;
Falkenberg kommun;Våldsbrott ;2014;Okt;42;100;
Falkenberg kommun;Hot-, kränknings- och frihetsbrott;2014;Okt;60;142;
Falkenberg kommun;Vårdslöshet- och vållandebrott;2014;Okt;5;12;
Falkenberg kommun;Stöldbrott;2014;Okt;171;405;
Falkenberg kommun;Bilbrott;2014;Okt;36;85;
Falkenberg kommun;Skadegörelsebrott (inkl. mordbrand);2014;Okt;22;52;
Falkenberg kommun;Vissa trafikbrott;2014;Okt;45;107;
Falkenberg kommun;Alkohol- och narkotikabrott;2014;Okt;30;71;
Falkenberg kommun;Vapenbrott;2014;Okt;6;14;
Falköping kommun;Totalt antal brott;2014;Okt;243;757;
Falköping kommun;Våldsbrott ;2014;Okt;29;90;
Falköping kommun;Hot-, kränknings- och frihetsbrott;2014;Okt;39;122;
Falköping kommun;Vårdslöshet- och vållandebrott;2014;Okt;3;9;
Falköping kommun;Stöldbrott;2014;Okt;90;280;
Falköping kommun;Bilbrott;2014;Okt;15;47;
Falköping kommun;Skadegörelsebrott (inkl. mordbrand);2014;Okt;21;65;
Falköping kommun;Vissa trafikbrott;2014;Okt;16;50;
Falköping kommun;Alkohol- och narkotikabrott;2014;Okt;25;78;
Falköping kommun;Vapenbrott;2014;Okt;3;9;
Falun kommun;Totalt antal brott;2014;Okt;403;709;
Falun kommun;Våldsbrott ;2014;Okt;46;81;
Falun kommun;Hot-, kränknings- och frihetsbrott;2014;Okt;41;72;
Falun kommun;Vårdslöshet- och vållandebrott;2014;Okt;1;2;
Falun kommun;Stöldbrott;2014;Okt;157;276;
Falun kommun;Bilbrott;2014;Okt;28;49;
Falun kommun;Skadegörelsebrott (inkl. mordbrand);2014;Okt;38;67;
Falun kommun;Vissa trafikbrott;2014;Okt;26;46;
