Region;Brott;År;Period;Antal;/100 000 inv
Askersund kommun;Bilbrott;2016 prel.;Jul;3;27;
Askersund kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Jul;9;81;
Askersund kommun;Vissa trafikbrott;2016 prel.;Jul;11;99;
Askersund kommun;Alkohol- och narkotikabrott;2016 prel.;Jul;12;108;
Askersund kommun;Vapenbrott;2016 prel.;Jul;0;0;
Avesta kommun;Totalt antal brott;2016 prel.;Jul;198;869;
Avesta kommun;Våldsbrott ;2016 prel.;Jul;21;92;
Avesta kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Jul;28;123;
Avesta kommun;Vårdslöshet- och vållandebrott;2016 prel.;Jul;0;0;
Avesta kommun;Stöldbrott;2016 prel.;Jul;72;316;
Avesta kommun;Bilbrott;2016 prel.;Jul;16;70;
Avesta kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Jul;20;88;
Avesta kommun;Vissa trafikbrott;2016 prel.;Jul;23;101;
Avesta kommun;Alkohol- och narkotikabrott;2016 prel.;Jul;15;66;
Avesta kommun;Vapenbrott;2016 prel.;Jul;2;9;
Bengtsfors kommun;Totalt antal brott;2016 prel.;Jul;64;665;
Bengtsfors kommun;Våldsbrott ;2016 prel.;Jul;12;125;
Bengtsfors kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Jul;15;156;
Bengtsfors kommun;Vårdslöshet- och vållandebrott;2016 prel.;Jul;2;21;
Bengtsfors kommun;Stöldbrott;2016 prel.;Jul;15;156;
Bengtsfors kommun;Bilbrott;2016 prel.;Jul;5;52;
Bengtsfors kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Jul;6;62;
Bengtsfors kommun;Vissa trafikbrott;2016 prel.;Jul;5;52;
Bengtsfors kommun;Alkohol- och narkotikabrott;2016 prel.;Jul;4;42;
Bengtsfors kommun;Vapenbrott;2016 prel.;Jul;0;0;
Berg kommun;Totalt antal brott;2016 prel.;Jul;37;526;
Berg kommun;Våldsbrott ;2016 prel.;Jul;2;28;
Berg kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Jul;10;142;
Berg kommun;Vårdslöshet- och vållandebrott;2016 prel.;Jul;0;0;
Berg kommun;Stöldbrott;2016 prel.;Jul;10;142;
Berg kommun;Bilbrott;2016 prel.;Jul;3;43;
Berg kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Jul;4;57;
Berg kommun;Vissa trafikbrott;2016 prel.;Jul;5;71;
Berg kommun;Alkohol- och narkotikabrott;2016 prel.;Jul;2;28;
Berg kommun;Vapenbrott;2016 prel.;Jul;2;28;
Bjurholm kommun;Totalt antal brott;2016 prel.;Jul;12;489;
Bjurholm kommun;Våldsbrott ;2016 prel.;Jul;0;0;
Bjurholm kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Jul;3;122;
Bjurholm kommun;Vårdslöshet- och vållandebrott;2016 prel.;Jul;0;0;
Bjurholm kommun;Stöldbrott;2016 prel.;Jul;2;82;
Bjurholm kommun;Bilbrott;2016 prel.;Jul;0;0;
Bjurholm kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Jul;0;0;
Bjurholm kommun;Vissa trafikbrott;2016 prel.;Jul;2;82;
Bjurholm kommun;Alkohol- och narkotikabrott;2016 prel.;Jul;2;82;
Bjurholm kommun;Vapenbrott;2016 prel.;Jul;0;0;
Bjuv kommun;Totalt antal brott;2016 prel.;Jul;125;835;
Bjuv kommun;Våldsbrott ;2016 prel.;Jul;18;120;
Bjuv kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Jul;34;227;
Bjuv kommun;Vårdslöshet- och vållandebrott;2016 prel.;Jul;1;7;
Bjuv kommun;Stöldbrott;2016 prel.;Jul;40;267;
Bjuv kommun;Bilbrott;2016 prel.;Jul;8;53;
Bjuv kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Jul;13;87;
Bjuv kommun;Vissa trafikbrott;2016 prel.;Jul;2;13;
Bjuv kommun;Alkohol- och narkotikabrott;2016 prel.;Jul;4;27;
Bjuv kommun;Vapenbrott;2016 prel.;Jul;1;7;
Boden kommun;Totalt antal brott;2016 prel.;Jul;235;842;
Boden kommun;Våldsbrott ;2016 prel.;Jul;30;107;
Boden kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Jul;34;122;
Boden kommun;Vårdslöshet- och vållandebrott;2016 prel.;Jul;1;4;
Boden kommun;Stöldbrott;2016 prel.;Jul;72;258;
Boden kommun;Bilbrott;2016 prel.;Jul;10;36;
Boden kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Jul;28;100;
Boden kommun;Vissa trafikbrott;2016 prel.;Jul;14;50;
Boden kommun;Alkohol- och narkotikabrott;2016 prel.;Jul;19;68;
Boden kommun;Vapenbrott;2016 prel.;Jul;0;0;
Bollebygd kommun;Totalt antal brott;2016 prel.;Jul;29;330;
Bollebygd kommun;Våldsbrott ;2016 prel.;Jul;2;23;
Bollebygd kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Jul;2;23;
Bollebygd kommun;Vårdslöshet- och vållandebrott;2016 prel.;Jul;1;11;
Bollebygd kommun;Stöldbrott;2016 prel.;Jul;12;136;
Bollebygd kommun;Bilbrott;2016 prel.;Jul;1;11;
Bollebygd kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Jul;2;23;
Bollebygd kommun;Vissa trafikbrott;2016 prel.;Jul;2;23;
Bollebygd kommun;Alkohol- och narkotikabrott;2016 prel.;Jul;0;0;
Bollebygd kommun;Vapenbrott;2016 prel.;Jul;2;23;
Bollnäs kommun;Totalt antal brott;2016 prel.;Jul;200;752;
Bollnäs kommun;Våldsbrott ;2016 prel.;Jul;29;109;
Bollnäs kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Jul;30;113;
Bollnäs kommun;Vårdslöshet- och vållandebrott;2016 prel.;Jul;1;4;
Bollnäs kommun;Stöldbrott;2016 prel.;Jul;67;252;
Bollnäs kommun;Bilbrott;2016 prel.;Jul;21;79;
Bollnäs kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Jul;18;68;
Bollnäs kommun;Vissa trafikbrott;2016 prel.;Jul;24;90;
Bollnäs kommun;Alkohol- och narkotikabrott;2016 prel.;Jul;21;79;
Bollnäs kommun;Vapenbrott;2016 prel.;Jul;5;19;
Borgholm kommun;Totalt antal brott;2016 prel.;Jul;148;1386;
Borgholm kommun;Våldsbrott ;2016 prel.;Jul;25;234;
Borgholm kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Jul;21;197;
Borgholm kommun;Vårdslöshet- och vållandebrott;2016 prel.;Jul;2;19;
Borgholm kommun;Stöldbrott;2016 prel.;Jul;60;562;
Borgholm kommun;Bilbrott;2016 prel.;Jul;7;66;
Borgholm kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Jul;16;150;
Borgholm kommun;Vissa trafikbrott;2016 prel.;Jul;4;37;
Borgholm kommun;Alkohol- och narkotikabrott;2016 prel.;Jul;4;37;
Borgholm kommun;Vapenbrott;2016 prel.;Jul;0;0;
Borlänge kommun;Totalt antal brott;2016 prel.;Jul;680;1334;
Borlänge kommun;Våldsbrott ;2016 prel.;Jul;66;129;
Borlänge kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Jul;89;175;
Borlänge kommun;Vårdslöshet- och vållandebrott;2016 prel.;Jul;3;6;
Borlänge kommun;Stöldbrott;2016 prel.;Jul;295;579;
Borlänge kommun;Bilbrott;2016 prel.;Jul;69;135;
Borlänge kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Jul;87;171;
Borlänge kommun;Vissa trafikbrott;2016 prel.;Jul;37;73;
Borlänge kommun;Alkohol- och narkotikabrott;2016 prel.;Jul;34;67;
Borlänge kommun;Vapenbrott;2016 prel.;Jul;6;12;
Borås kommun;Totalt antal brott;2016 prel.;Jul;870;802;
Borås kommun;Våldsbrott ;2016 prel.;Jul;98;90;
Borås kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Jul;135;124;
Borås kommun;Vårdslöshet- och vållandebrott;2016 prel.;Jul;10;9;
Borås kommun;Stöldbrott;2016 prel.;Jul;291;268;
Borås kommun;Bilbrott;2016 prel.;Jul;70;65;
Borås kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Jul;85;78;
Borås kommun;Vissa trafikbrott;2016 prel.;Jul;65;60;
Borås kommun;Alkohol- och narkotikabrott;2016 prel.;Jul;79;73;
Borås kommun;Vapenbrott;2016 prel.;Jul;7;6;
Botkyrka kommun;Totalt antal brott;2016 prel.;Jul;1058;1183;
Botkyrka kommun;Våldsbrott ;2016 prel.;Jul;95;106;
Botkyrka kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Jul;139;155;
Botkyrka kommun;Vårdslöshet- och vållandebrott;2016 prel.;Jul;8;9;
Botkyrka kommun;Stöldbrott;2016 prel.;Jul;344;385;
Botkyrka kommun;Bilbrott;2016 prel.;Jul;97;108;
Botkyrka kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Jul;217;243;
Botkyrka kommun;Vissa trafikbrott;2016 prel.;Jul;57;64;
Botkyrka kommun;Alkohol- och narkotikabrott;2016 prel.;Jul;46;51;
Botkyrka kommun;Vapenbrott;2016 prel.;Jul;13;15;
Boxholm kommun;Totalt antal brott;2016 prel.;Jul;25;469;
Boxholm kommun;Våldsbrott ;2016 prel.;Jul;0;0;
Boxholm kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Jul;1;19;
Boxholm kommun;Vårdslöshet- och vållandebrott;2016 prel.;Jul;0;0;
Boxholm kommun;Stöldbrott;2016 prel.;Jul;16;300;
Boxholm kommun;Bilbrott;2016 prel.;Jul;4;75;
Boxholm kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Jul;2;38;
Boxholm kommun;Vissa trafikbrott;2016 prel.;Jul;0;0;
Boxholm kommun;Alkohol- och narkotikabrott;2016 prel.;Jul;0;0;
Boxholm kommun;Vapenbrott;2016 prel.;Jul;0;0;
Bromölla kommun;Totalt antal brott;2016 prel.;Jul;68;543;
Bromölla kommun;Våldsbrott ;2016 prel.;Jul;6;48;
Bromölla kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Jul;18;144;
Bromölla kommun;Vårdslöshet- och vållandebrott;2016 prel.;Jul;0;0;
Bromölla kommun;Stöldbrott;2016 prel.;Jul;13;104;
Bromölla kommun;Bilbrott;2016 prel.;Jul;3;24;
Bromölla kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Jul;22;176;
Bromölla kommun;Vissa trafikbrott;2016 prel.;Jul;2;16;
Bromölla kommun;Alkohol- och narkotikabrott;2016 prel.;Jul;1;8;
Bromölla kommun;Vapenbrott;2016 prel.;Jul;0;0;
Bräcke kommun;Totalt antal brott;2016 prel.;Jul;37;573;
Bräcke kommun;Våldsbrott ;2016 prel.;Jul;3;46;
Bräcke kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Jul;11;170;
Bräcke kommun;Vårdslöshet- och vållandebrott;2016 prel.;Jul;0;0;
Bräcke kommun;Stöldbrott;2016 prel.;Jul;12;186;
Bräcke kommun;Bilbrott;2016 prel.;Jul;1;15;
Bräcke kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Jul;2;31;
Bräcke kommun;Vissa trafikbrott;2016 prel.;Jul;2;31;
Bräcke kommun;Alkohol- och narkotikabrott;2016 prel.;Jul;0;0;
Bräcke kommun;Vapenbrott;2016 prel.;Jul;0;0;
Burlöv kommun;Totalt antal brott;2016 prel.;Jul;152;872;
Burlöv kommun;Våldsbrott ;2016 prel.;Jul;12;69;
Burlöv kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Jul;19;109;
Burlöv kommun;Vårdslöshet- och vållandebrott;2016 prel.;Jul;2;11;
Burlöv kommun;Stöldbrott;2016 prel.;Jul;60;344;
Burlöv kommun;Bilbrott;2016 prel.;Jul;11;63;
Burlöv kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Jul;26;149;
Burlöv kommun;Vissa trafikbrott;2016 prel.;Jul;11;63;
Burlöv kommun;Alkohol- och narkotikabrott;2016 prel.;Jul;14;80;
Burlöv kommun;Vapenbrott;2016 prel.;Jul;1;6;
Båstad kommun;Totalt antal brott;2016 prel.;Jul;202;1405;
Båstad kommun;Våldsbrott ;2016 prel.;Jul;15;104;
Båstad kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Jul;18;125;
Båstad kommun;Vårdslöshet- och vållandebrott;2016 prel.;Jul;2;14;
Båstad kommun;Stöldbrott;2016 prel.;Jul;110;765;
Båstad kommun;Bilbrott;2016 prel.;Jul;30;209;
Båstad kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Jul;18;125;
Båstad kommun;Vissa trafikbrott;2016 prel.;Jul;10;70;
Båstad kommun;Alkohol- och narkotikabrott;2016 prel.;Jul;6;42;
Båstad kommun;Vapenbrott;2016 prel.;Jul;2;14;
Dals-Ed kommun;Totalt antal brott;2016 prel.;Jul;32;667;
Dals-Ed kommun;Våldsbrott ;2016 prel.;Jul;1;21;
Dals-Ed kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Jul;3;63;
Dals-Ed kommun;Vårdslöshet- och vållandebrott;2016 prel.;Jul;1;21;
Dals-Ed kommun;Stöldbrott;2016 prel.;Jul;20;417;
Dals-Ed kommun;Bilbrott;2016 prel.;Jul;8;167;
Dals-Ed kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Jul;4;83;
Dals-Ed kommun;Vissa trafikbrott;2016 prel.;Jul;1;21;
Dals-Ed kommun;Alkohol- och narkotikabrott;2016 prel.;Jul;1;21;
Dals-Ed kommun;Vapenbrott;2016 prel.;Jul;0;0;
Danderyd kommun;Totalt antal brott;2016 prel.;Jul;284;876;
Danderyd kommun;Våldsbrott ;2016 prel.;Jul;12;37;
Danderyd kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Jul;18;56;
Danderyd kommun;Vårdslöshet- och vållandebrott;2016 prel.;Jul;1;3;
Danderyd kommun;Stöldbrott;2016 prel.;Jul;121;373;
Danderyd kommun;Bilbrott;2016 prel.;Jul;19;59;
Danderyd kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Jul;82;253;
Danderyd kommun;Vissa trafikbrott;2016 prel.;Jul;10;31;
Danderyd kommun;Alkohol- och narkotikabrott;2016 prel.;Jul;8;25;
Danderyd kommun;Vapenbrott;2016 prel.;Jul;2;6;
Degerfors kommun;Totalt antal brott;2016 prel.;Jul;52;545;
Degerfors kommun;Våldsbrott ;2016 prel.;Jul;6;63;
Degerfors kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Jul;9;94;
Degerfors kommun;Vårdslöshet- och vållandebrott;2016 prel.;Jul;0;0;
Degerfors kommun;Stöldbrott;2016 prel.;Jul;18;189;
Degerfors kommun;Bilbrott;2016 prel.;Jul;2;21;
Degerfors kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Jul;1;10;
Degerfors kommun;Vissa trafikbrott;2016 prel.;Jul;6;63;
Degerfors kommun;Alkohol- och narkotikabrott;2016 prel.;Jul;6;63;
Degerfors kommun;Vapenbrott;2016 prel.;Jul;1;10;
Dorotea kommun;Totalt antal brott;2016 prel.;Jul;20;730;
Dorotea kommun;Våldsbrott ;2016 prel.;Jul;1;36;
Dorotea kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Jul;8;292;
Dorotea kommun;Vårdslöshet- och vållandebrott;2016 prel.;Jul;0;0;
Dorotea kommun;Stöldbrott;2016 prel.;Jul;2;73;
Dorotea kommun;Bilbrott;2016 prel.;Jul;0;0;
Dorotea kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Jul;1;36;
Dorotea kommun;Vissa trafikbrott;2016 prel.;Jul;3;109;
Dorotea kommun;Alkohol- och narkotikabrott;2016 prel.;Jul;1;36;
Dorotea kommun;Vapenbrott;2016 prel.;Jul;0;0;
Eda kommun;Totalt antal brott;2016 prel.;Jul;73;858;
Eda kommun;Våldsbrott ;2016 prel.;Jul;8;94;
Eda kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Jul;12;141;
Eda kommun;Vårdslöshet- och vållandebrott;2016 prel.;Jul;0;0;
Eda kommun;Stöldbrott;2016 prel.;Jul;32;376;
Eda kommun;Bilbrott;2016 prel.;Jul;9;106;
Eda kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Jul;7;82;
Eda kommun;Vissa trafikbrott;2016 prel.;Jul;4;47;
Eda kommun;Alkohol- och narkotikabrott;2016 prel.;Jul;2;24;
Eda kommun;Vapenbrott;2016 prel.;Jul;2;24;
Ekerö kommun;Totalt antal brott;2016 prel.;Jul;207;767;
Ekerö kommun;Våldsbrott ;2016 prel.;Jul;27;100;
Ekerö kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Jul;28;104;
Ekerö kommun;Vårdslöshet- och vållandebrott;2016 prel.;Jul;2;7;
Ekerö kommun;Stöldbrott;2016 prel.;Jul;104;385;
Ekerö kommun;Bilbrott;2016 prel.;Jul;17;63;
Ekerö kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Jul;18;67;
Ekerö kommun;Vissa trafikbrott;2016 prel.;Jul;6;22;
Ekerö kommun;Alkohol- och narkotikabrott;2016 prel.;Jul;0;0;
Ekerö kommun;Vapenbrott;2016 prel.;Jul;1;4;
Eksjö kommun;Totalt antal brott;2016 prel.;Jul;171;1018;
Eksjö kommun;Våldsbrott ;2016 prel.;Jul;15;89;
Eksjö kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Jul;29;173;
Eksjö kommun;Vårdslöshet- och vållandebrott;2016 prel.;Jul;5;30;
Eksjö kommun;Stöldbrott;2016 prel.;Jul;48;286;
Eksjö kommun;Bilbrott;2016 prel.;Jul;6;36;
Eksjö kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Jul;24;143;
Eksjö kommun;Vissa trafikbrott;2016 prel.;Jul;17;101;
Eksjö kommun;Alkohol- och narkotikabrott;2016 prel.;Jul;15;89;
Eksjö kommun;Vapenbrott;2016 prel.;Jul;1;6;
Emmaboda kommun;Totalt antal brott;2016 prel.;Jul;396;4356;
Emmaboda kommun;Våldsbrott ;2016 prel.;Jul;12;132;
Emmaboda kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Jul;20;220;
Emmaboda kommun;Vårdslöshet- och vållandebrott;2016 prel.;Jul;1;11;
Emmaboda kommun;Stöldbrott;2016 prel.;Jul;132;1452;
Emmaboda kommun;Bilbrott;2016 prel.;Jul;8;88;
Emmaboda kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Jul;23;253;
Emmaboda kommun;Vissa trafikbrott;2016 prel.;Jul;5;55;
Emmaboda kommun;Alkohol- och narkotikabrott;2016 prel.;Jul;174;1914;
Emmaboda kommun;Vapenbrott;2016 prel.;Jul;6;66;
