Region;Brott;År;Period;Antal;/100 000 inv
Avesta kommun;Bilbrott;2013;Maj;25;116;
Avesta kommun;Skadegörelsebrott (inkl. mordbrand);2013;Maj;42;195;
Avesta kommun;Vissa trafikbrott;2013;Maj;13;60;
Avesta kommun;Alkohol- och narkotikabrott;2013;Maj;8;37;
Avesta kommun;Vapenbrott;2013;Maj;2;9;
Bengtsfors kommun;Totalt antal brott;2013;Maj;90;941;
Bengtsfors kommun;Våldsbrott ;2013;Maj;3;31;
Bengtsfors kommun;Hot-, kränknings- och frihetsbrott;2013;Maj;11;115;
Bengtsfors kommun;Vårdslöshet- och vållandebrott;2013;Maj;3;31;
Bengtsfors kommun;Stöldbrott;2013;Maj;32;334;
Bengtsfors kommun;Bilbrott;2013;Maj;6;63;
Bengtsfors kommun;Skadegörelsebrott (inkl. mordbrand);2013;Maj;8;84;
Bengtsfors kommun;Vissa trafikbrott;2013;Maj;11;115;
Bengtsfors kommun;Alkohol- och narkotikabrott;2013;Maj;12;125;
Bengtsfors kommun;Vapenbrott;2013;Maj;2;21;
Berg kommun;Totalt antal brott;2013;Maj;22;306;
Berg kommun;Våldsbrott ;2013;Maj;2;28;
Berg kommun;Hot-, kränknings- och frihetsbrott;2013;Maj;2;28;
Berg kommun;Vårdslöshet- och vållandebrott;2013;Maj;0;0;
Berg kommun;Stöldbrott;2013;Maj;10;139;
Berg kommun;Bilbrott;2013;Maj;1;14;
Berg kommun;Skadegörelsebrott (inkl. mordbrand);2013;Maj;2;28;
Berg kommun;Vissa trafikbrott;2013;Maj;4;56;
Berg kommun;Alkohol- och narkotikabrott;2013;Maj;1;14;
Berg kommun;Vapenbrott;2013;Maj;0;0;
Bjurholm kommun;Totalt antal brott;2013;Maj;15;618;
Bjurholm kommun;Våldsbrott ;2013;Maj;2;82;
Bjurholm kommun;Hot-, kränknings- och frihetsbrott;2013;Maj;5;206;
Bjurholm kommun;Vårdslöshet- och vållandebrott;2013;Maj;1;41;
Bjurholm kommun;Stöldbrott;2013;Maj;2;82;
Bjurholm kommun;Bilbrott;2013;Maj;0;0;
Bjurholm kommun;Skadegörelsebrott (inkl. mordbrand);2013;Maj;2;82;
Bjurholm kommun;Vissa trafikbrott;2013;Maj;2;82;
Bjurholm kommun;Alkohol- och narkotikabrott;2013;Maj;1;41;
Bjurholm kommun;Vapenbrott;2013;Maj;0;0;
Bjuv kommun;Totalt antal brott;2013;Maj;200;1348;
Bjuv kommun;Våldsbrott ;2013;Maj;12;81;
Bjuv kommun;Hot-, kränknings- och frihetsbrott;2013;Maj;42;283;
Bjuv kommun;Vårdslöshet- och vållandebrott;2013;Maj;3;20;
Bjuv kommun;Stöldbrott;2013;Maj;66;445;
Bjuv kommun;Bilbrott;2013;Maj;15;101;
Bjuv kommun;Skadegörelsebrott (inkl. mordbrand);2013;Maj;23;155;
Bjuv kommun;Vissa trafikbrott;2013;Maj;15;101;
Bjuv kommun;Alkohol- och narkotikabrott;2013;Maj;19;128;
Bjuv kommun;Vapenbrott;2013;Maj;5;34;
Boden kommun;Totalt antal brott;2013;Maj;209;754;
Boden kommun;Våldsbrott ;2013;Maj;21;76;
Boden kommun;Hot-, kränknings- och frihetsbrott;2013;Maj;30;108;
Boden kommun;Vårdslöshet- och vållandebrott;2013;Maj;3;11;
Boden kommun;Stöldbrott;2013;Maj;78;281;
Boden kommun;Bilbrott;2013;Maj;18;65;
Boden kommun;Skadegörelsebrott (inkl. mordbrand);2013;Maj;23;83;
Boden kommun;Vissa trafikbrott;2013;Maj;18;65;
Boden kommun;Alkohol- och narkotikabrott;2013;Maj;26;94;
Boden kommun;Vapenbrott;2013;Maj;4;14;
Bollebygd kommun;Totalt antal brott;2013;Maj;44;516;
Bollebygd kommun;Våldsbrott ;2013;Maj;4;47;
Bollebygd kommun;Hot-, kränknings- och frihetsbrott;2013;Maj;3;35;
Bollebygd kommun;Vårdslöshet- och vållandebrott;2013;Maj;1;12;
Bollebygd kommun;Stöldbrott;2013;Maj;16;187;
Bollebygd kommun;Bilbrott;2013;Maj;2;23;
Bollebygd kommun;Skadegörelsebrott (inkl. mordbrand);2013;Maj;2;23;
Bollebygd kommun;Vissa trafikbrott;2013;Maj;10;117;
Bollebygd kommun;Alkohol- och narkotikabrott;2013;Maj;12;141;
Bollebygd kommun;Vapenbrott;2013;Maj;0;0;
Bollnäs kommun;Totalt antal brott;2013;Maj;174;665;
Bollnäs kommun;Våldsbrott ;2013;Maj;32;122;
Bollnäs kommun;Hot-, kränknings- och frihetsbrott;2013;Maj;15;57;
Bollnäs kommun;Vårdslöshet- och vållandebrott;2013;Maj;0;0;
Bollnäs kommun;Stöldbrott;2013;Maj;50;191;
Bollnäs kommun;Bilbrott;2013;Maj;19;73;
Bollnäs kommun;Skadegörelsebrott (inkl. mordbrand);2013;Maj;20;76;
Bollnäs kommun;Vissa trafikbrott;2013;Maj;19;73;
Bollnäs kommun;Alkohol- och narkotikabrott;2013;Maj;19;73;
Bollnäs kommun;Vapenbrott;2013;Maj;2;8;
Borgholm kommun;Totalt antal brott;2013;Maj;63;589;
Borgholm kommun;Våldsbrott ;2013;Maj;6;56;
Borgholm kommun;Hot-, kränknings- och frihetsbrott;2013;Maj;9;84;
Borgholm kommun;Vårdslöshet- och vållandebrott;2013;Maj;1;9;
Borgholm kommun;Stöldbrott;2013;Maj;8;75;
Borgholm kommun;Bilbrott;2013;Maj;5;47;
Borgholm kommun;Skadegörelsebrott (inkl. mordbrand);2013;Maj;13;122;
Borgholm kommun;Vissa trafikbrott;2013;Maj;6;56;
Borgholm kommun;Alkohol- och narkotikabrott;2013;Maj;10;94;
Borgholm kommun;Vapenbrott;2013;Maj;1;9;
Borlänge kommun;Totalt antal brott;2013;Maj;594;1194;
Borlänge kommun;Våldsbrott ;2013;Maj;54;109;
Borlänge kommun;Hot-, kränknings- och frihetsbrott;2013;Maj;71;143;
Borlänge kommun;Vårdslöshet- och vållandebrott;2013;Maj;7;14;
Borlänge kommun;Stöldbrott;2013;Maj;205;412;
Borlänge kommun;Bilbrott;2013;Maj;40;80;
Borlänge kommun;Skadegörelsebrott (inkl. mordbrand);2013;Maj;63;127;
Borlänge kommun;Vissa trafikbrott;2013;Maj;43;86;
Borlänge kommun;Alkohol- och narkotikabrott;2013;Maj;57;115;
Borlänge kommun;Vapenbrott;2013;Maj;4;8;
Borås kommun;Totalt antal brott;2013;Maj;1124;1066;
Borås kommun;Våldsbrott ;2013;Maj;113;107;
Borås kommun;Hot-, kränknings- och frihetsbrott;2013;Maj;116;110;
Borås kommun;Vårdslöshet- och vållandebrott;2013;Maj;7;7;
Borås kommun;Stöldbrott;2013;Maj;381;361;
Borås kommun;Bilbrott;2013;Maj;93;88;
Borås kommun;Skadegörelsebrott (inkl. mordbrand);2013;Maj;144;137;
Borås kommun;Vissa trafikbrott;2013;Maj;78;74;
Borås kommun;Alkohol- och narkotikabrott;2013;Maj;178;169;
Borås kommun;Vapenbrott;2013;Maj;18;17;
Botkyrka kommun;Totalt antal brott;2013;Maj;1088;1252;
Botkyrka kommun;Våldsbrott ;2013;Maj;133;153;
Botkyrka kommun;Hot-, kränknings- och frihetsbrott;2013;Maj;146;168;
Botkyrka kommun;Vårdslöshet- och vållandebrott;2013;Maj;5;6;
Botkyrka kommun;Stöldbrott;2013;Maj;371;427;
Botkyrka kommun;Bilbrott;2013;Maj;89;102;
Botkyrka kommun;Skadegörelsebrott (inkl. mordbrand);2013;Maj;195;224;
Botkyrka kommun;Vissa trafikbrott;2013;Maj;84;97;
Botkyrka kommun;Alkohol- och narkotikabrott;2013;Maj;80;92;
Botkyrka kommun;Vapenbrott;2013;Maj;9;10;
Boxholm kommun;Totalt antal brott;2013;Maj;31;591;
Boxholm kommun;Våldsbrott ;2013;Maj;3;57;
Boxholm kommun;Hot-, kränknings- och frihetsbrott;2013;Maj;5;95;
Boxholm kommun;Vårdslöshet- och vållandebrott;2013;Maj;0;0;
Boxholm kommun;Stöldbrott;2013;Maj;15;286;
Boxholm kommun;Bilbrott;2013;Maj;2;38;
Boxholm kommun;Skadegörelsebrott (inkl. mordbrand);2013;Maj;4;76;
Boxholm kommun;Vissa trafikbrott;2013;Maj;1;19;
Boxholm kommun;Alkohol- och narkotikabrott;2013;Maj;0;0;
Boxholm kommun;Vapenbrott;2013;Maj;0;0;
Bromölla kommun;Totalt antal brott;2013;Maj;100;813;
Bromölla kommun;Våldsbrott ;2013;Maj;9;73;
Bromölla kommun;Hot-, kränknings- och frihetsbrott;2013;Maj;13;106;
Bromölla kommun;Vårdslöshet- och vållandebrott;2013;Maj;2;16;
Bromölla kommun;Stöldbrott;2013;Maj;41;334;
Bromölla kommun;Bilbrott;2013;Maj;10;81;
Bromölla kommun;Skadegörelsebrott (inkl. mordbrand);2013;Maj;12;98;
Bromölla kommun;Vissa trafikbrott;2013;Maj;4;33;
Bromölla kommun;Alkohol- och narkotikabrott;2013;Maj;13;106;
Bromölla kommun;Vapenbrott;2013;Maj;1;8;
Bräcke kommun;Totalt antal brott;2013;Maj;43;651;
Bräcke kommun;Våldsbrott ;2013;Maj;4;61;
Bräcke kommun;Hot-, kränknings- och frihetsbrott;2013;Maj;7;106;
Bräcke kommun;Vårdslöshet- och vållandebrott;2013;Maj;0;0;
Bräcke kommun;Stöldbrott;2013;Maj;13;197;
Bräcke kommun;Bilbrott;2013;Maj;2;30;
Bräcke kommun;Skadegörelsebrott (inkl. mordbrand);2013;Maj;8;121;
Bräcke kommun;Vissa trafikbrott;2013;Maj;1;15;
Bräcke kommun;Alkohol- och narkotikabrott;2013;Maj;1;15;
Bräcke kommun;Vapenbrott;2013;Maj;4;61;
Burlöv kommun;Totalt antal brott;2013;Maj;216;1266;
Burlöv kommun;Våldsbrott ;2013;Maj;18;105;
Burlöv kommun;Hot-, kränknings- och frihetsbrott;2013;Maj;29;170;
Burlöv kommun;Vårdslöshet- och vållandebrott;2013;Maj;1;6;
Burlöv kommun;Stöldbrott;2013;Maj;83;486;
Burlöv kommun;Bilbrott;2013;Maj;21;123;
Burlöv kommun;Skadegörelsebrott (inkl. mordbrand);2013;Maj;25;147;
Burlöv kommun;Vissa trafikbrott;2013;Maj;11;64;
Burlöv kommun;Alkohol- och narkotikabrott;2013;Maj;29;170;
Burlöv kommun;Vapenbrott;2013;Maj;0;0;
Båstad kommun;Totalt antal brott;2013;Maj;132;925;
Båstad kommun;Våldsbrott ;2013;Maj;11;77;
Båstad kommun;Hot-, kränknings- och frihetsbrott;2013;Maj;11;77;
Båstad kommun;Vårdslöshet- och vållandebrott;2013;Maj;2;14;
Båstad kommun;Stöldbrott;2013;Maj;65;456;
Båstad kommun;Bilbrott;2013;Maj;7;49;
Båstad kommun;Skadegörelsebrott (inkl. mordbrand);2013;Maj;13;91;
Båstad kommun;Vissa trafikbrott;2013;Maj;7;49;
Båstad kommun;Alkohol- och narkotikabrott;2013;Maj;3;21;
Båstad kommun;Vapenbrott;2013;Maj;0;0;
Dals-Ed kommun;Totalt antal brott;2013;Maj;33;702;
Dals-Ed kommun;Våldsbrott ;2013;Maj;0;0;
Dals-Ed kommun;Hot-, kränknings- och frihetsbrott;2013;Maj;2;43;
Dals-Ed kommun;Vårdslöshet- och vållandebrott;2013;Maj;0;0;
Dals-Ed kommun;Stöldbrott;2013;Maj;20;425;
Dals-Ed kommun;Bilbrott;2013;Maj;9;191;
Dals-Ed kommun;Skadegörelsebrott (inkl. mordbrand);2013;Maj;6;128;
Dals-Ed kommun;Vissa trafikbrott;2013;Maj;3;64;
Dals-Ed kommun;Alkohol- och narkotikabrott;2013;Maj;0;0;
Dals-Ed kommun;Vapenbrott;2013;Maj;0;0;
Danderyd kommun;Totalt antal brott;2013;Maj;247;770;
Danderyd kommun;Våldsbrott ;2013;Maj;9;28;
Danderyd kommun;Hot-, kränknings- och frihetsbrott;2013;Maj;16;50;
Danderyd kommun;Vårdslöshet- och vållandebrott;2013;Maj;3;9;
Danderyd kommun;Stöldbrott;2013;Maj;149;464;
Danderyd kommun;Bilbrott;2013;Maj;32;100;
