Region;Brott;År;Period;Antal;/100 000 inv
Askersund kommun;Bilbrott;2016 prel.;Sep;4;36;
Askersund kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Sep;14;126;
Askersund kommun;Vissa trafikbrott;2016 prel.;Sep;17;152;
Askersund kommun;Alkohol- och narkotikabrott;2016 prel.;Sep;33;296;
Askersund kommun;Vapenbrott;2016 prel.;Sep;0;0;
Avesta kommun;Totalt antal brott;2016 prel.;Sep;295;1295;
Avesta kommun;Våldsbrott ;2016 prel.;Sep;29;127;
Avesta kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Sep;38;167;
Avesta kommun;Vårdslöshet- och vållandebrott;2016 prel.;Sep;0;0;
Avesta kommun;Stöldbrott;2016 prel.;Sep;73;320;
Avesta kommun;Bilbrott;2016 prel.;Sep;5;22;
Avesta kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Sep;16;70;
Avesta kommun;Vissa trafikbrott;2016 prel.;Sep;14;61;
Avesta kommun;Alkohol- och narkotikabrott;2016 prel.;Sep;18;79;
Avesta kommun;Vapenbrott;2016 prel.;Sep;3;13;
Bengtsfors kommun;Totalt antal brott;2016 prel.;Sep;91;945;
Bengtsfors kommun;Våldsbrott ;2016 prel.;Sep;11;114;
Bengtsfors kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Sep;15;156;
Bengtsfors kommun;Vårdslöshet- och vållandebrott;2016 prel.;Sep;0;0;
Bengtsfors kommun;Stöldbrott;2016 prel.;Sep;34;353;
Bengtsfors kommun;Bilbrott;2016 prel.;Sep;10;104;
Bengtsfors kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Sep;7;73;
Bengtsfors kommun;Vissa trafikbrott;2016 prel.;Sep;9;93;
Bengtsfors kommun;Alkohol- och narkotikabrott;2016 prel.;Sep;12;125;
Bengtsfors kommun;Vapenbrott;2016 prel.;Sep;1;10;
Berg kommun;Totalt antal brott;2016 prel.;Sep;50;711;
Berg kommun;Våldsbrott ;2016 prel.;Sep;7;100;
Berg kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Sep;9;128;
Berg kommun;Vårdslöshet- och vållandebrott;2016 prel.;Sep;0;0;
Berg kommun;Stöldbrott;2016 prel.;Sep;6;85;
Berg kommun;Bilbrott;2016 prel.;Sep;2;28;
Berg kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Sep;8;114;
Berg kommun;Vissa trafikbrott;2016 prel.;Sep;9;128;
Berg kommun;Alkohol- och narkotikabrott;2016 prel.;Sep;3;43;
Berg kommun;Vapenbrott;2016 prel.;Sep;1;14;
Bjurholm kommun;Totalt antal brott;2016 prel.;Sep;9;367;
Bjurholm kommun;Våldsbrott ;2016 prel.;Sep;0;0;
Bjurholm kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Sep;3;122;
Bjurholm kommun;Vårdslöshet- och vållandebrott;2016 prel.;Sep;0;0;
Bjurholm kommun;Stöldbrott;2016 prel.;Sep;5;204;
Bjurholm kommun;Bilbrott;2016 prel.;Sep;0;0;
Bjurholm kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Sep;0;0;
Bjurholm kommun;Vissa trafikbrott;2016 prel.;Sep;0;0;
Bjurholm kommun;Alkohol- och narkotikabrott;2016 prel.;Sep;0;0;
Bjurholm kommun;Vapenbrott;2016 prel.;Sep;0;0;
Bjuv kommun;Totalt antal brott;2016 prel.;Sep;162;1083;
Bjuv kommun;Våldsbrott ;2016 prel.;Sep;22;147;
Bjuv kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Sep;35;234;
Bjuv kommun;Vårdslöshet- och vållandebrott;2016 prel.;Sep;3;20;
Bjuv kommun;Stöldbrott;2016 prel.;Sep;38;254;
Bjuv kommun;Bilbrott;2016 prel.;Sep;13;87;
Bjuv kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Sep;16;107;
Bjuv kommun;Vissa trafikbrott;2016 prel.;Sep;25;167;
Bjuv kommun;Alkohol- och narkotikabrott;2016 prel.;Sep;17;114;
Bjuv kommun;Vapenbrott;2016 prel.;Sep;2;13;
Boden kommun;Totalt antal brott;2016 prel.;Sep;247;885;
