Region;Brott;År;Period;Antal;/100 000 inv
Arjeplog kommun;Vårdslöshet- och vållandebrott;2016 prel.;Jun;0;0;
Arjeplog kommun;Stöldbrott;2016 prel.;Jun;6;208;
Arjeplog kommun;Bilbrott;2016 prel.;Jun;1;35;
Arjeplog kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Jun;2;69;
Arjeplog kommun;Vissa trafikbrott;2016 prel.;Jun;2;69;
Arjeplog kommun;Alkohol- och narkotikabrott;2016 prel.;Jun;9;312;
Arjeplog kommun;Vapenbrott;2016 prel.;Jun;0;0;
Arvidsjaur kommun;Totalt antal brott;2016 prel.;Jun;42;649;
Arvidsjaur kommun;Våldsbrott ;2016 prel.;Jun;8;124;
Arvidsjaur kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Jun;9;139;
Arvidsjaur kommun;Vårdslöshet- och vållandebrott;2016 prel.;Jun;0;0;
Arvidsjaur kommun;Stöldbrott;2016 prel.;Jun;11;170;
Arvidsjaur kommun;Bilbrott;2016 prel.;Jun;2;31;
Arvidsjaur kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Jun;2;31;
Arvidsjaur kommun;Vissa trafikbrott;2016 prel.;Jun;2;31;
Arvidsjaur kommun;Alkohol- och narkotikabrott;2016 prel.;Jun;6;93;
Arvidsjaur kommun;Vapenbrott;2016 prel.;Jun;0;0;
Arvika kommun;Totalt antal brott;2016 prel.;Jun;237;917;
Arvika kommun;Våldsbrott ;2016 prel.;Jun;22;85;
Arvika kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Jun;40;155;
Arvika kommun;Vårdslöshet- och vållandebrott;2016 prel.;Jun;0;0;
Arvika kommun;Stöldbrott;2016 prel.;Jun;89;344;
Arvika kommun;Bilbrott;2016 prel.;Jun;23;89;
Arvika kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Jun;23;89;
Arvika kommun;Vissa trafikbrott;2016 prel.;Jun;14;54;
Arvika kommun;Alkohol- och narkotikabrott;2016 prel.;Jun;24;93;
Arvika kommun;Vapenbrott;2016 prel.;Jun;4;15;
Askersund kommun;Totalt antal brott;2016 prel.;Jun;101;906;
Askersund kommun;Våldsbrott ;2016 prel.;Jun;6;54;
Askersund kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Jun;12;108;
Askersund kommun;Vårdslöshet- och vållandebrott;2016 prel.;Jun;1;9;
Askersund kommun;Stöldbrott;2016 prel.;Jun;32;287;
Askersund kommun;Bilbrott;2016 prel.;Jun;5;45;
Askersund kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Jun;10;90;
Askersund kommun;Vissa trafikbrott;2016 prel.;Jun;16;143;
Askersund kommun;Alkohol- och narkotikabrott;2016 prel.;Jun;21;188;
Askersund kommun;Vapenbrott;2016 prel.;Jun;1;9;
Avesta kommun;Totalt antal brott;2016 prel.;Jun;241;1058;
Avesta kommun;Våldsbrott ;2016 prel.;Jun;13;57;
Avesta kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Jun;48;211;
Avesta kommun;Vårdslöshet- och vållandebrott;2016 prel.;Jun;1;4;
Avesta kommun;Stöldbrott;2016 prel.;Jun;102;448;
Avesta kommun;Bilbrott;2016 prel.;Jun;14;61;
Avesta kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Jun;22;97;
Avesta kommun;Vissa trafikbrott;2016 prel.;Jun;21;92;
Avesta kommun;Alkohol- och narkotikabrott;2016 prel.;Jun;16;70;
Avesta kommun;Vapenbrott;2016 prel.;Jun;4;18;
Bengtsfors kommun;Totalt antal brott;2016 prel.;Jun;73;758;
Bengtsfors kommun;Våldsbrott ;2016 prel.;Jun;9;93;
Bengtsfors kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Jun;21;218;
Bengtsfors kommun;Vårdslöshet- och vållandebrott;2016 prel.;Jun;1;10;
Bengtsfors kommun;Stöldbrott;2016 prel.;Jun;19;197;
Bengtsfors kommun;Bilbrott;2016 prel.;Jun;3;31;
Bengtsfors kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Jun;6;62;
Bengtsfors kommun;Vissa trafikbrott;2016 prel.;Jun;8;83;
Bengtsfors kommun;Alkohol- och narkotikabrott;2016 prel.;Jun;3;31;
Bengtsfors kommun;Vapenbrott;2016 prel.;Jun;0;0;
Berg kommun;Totalt antal brott;2016 prel.;Jun;41;583;
Berg kommun;Våldsbrott ;2016 prel.;Jun;6;85;
Berg kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Jun;9;128;
Berg kommun;Vårdslöshet- och vållandebrott;2016 prel.;Jun;0;0;
Berg kommun;Stöldbrott;2016 prel.;Jun;3;43;
Berg kommun;Bilbrott;2016 prel.;Jun;1;14;
Berg kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Jun;5;71;
Berg kommun;Vissa trafikbrott;2016 prel.;Jun;7;100;
Berg kommun;Alkohol- och narkotikabrott;2016 prel.;Jun;3;43;
Berg kommun;Vapenbrott;2016 prel.;Jun;0;0;
Bjurholm kommun;Totalt antal brott;2016 prel.;Jun;11;448;
Bjurholm kommun;Våldsbrott ;2016 prel.;Jun;0;0;
Bjurholm kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Jun;3;122;
Bjurholm kommun;Vårdslöshet- och vållandebrott;2016 prel.;Jun;0;0;
Bjurholm kommun;Stöldbrott;2016 prel.;Jun;1;41;
Bjurholm kommun;Bilbrott;2016 prel.;Jun;1;41;
Bjurholm kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Jun;0;0;
Bjurholm kommun;Vissa trafikbrott;2016 prel.;Jun;0;0;
Bjurholm kommun;Alkohol- och narkotikabrott;2016 prel.;Jun;2;82;
Bjurholm kommun;Vapenbrott;2016 prel.;Jun;0;0;
Bjuv kommun;Totalt antal brott;2016 prel.;Jun;150;1003;
Bjuv kommun;Våldsbrott ;2016 prel.;Jun;20;134;
Bjuv kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Jun;20;134;
Bjuv kommun;Vårdslöshet- och vållandebrott;2016 prel.;Jun;1;7;
Bjuv kommun;Stöldbrott;2016 prel.;Jun;55;368;
Bjuv kommun;Bilbrott;2016 prel.;Jun;10;67;
Bjuv kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Jun;13;87;
Bjuv kommun;Vissa trafikbrott;2016 prel.;Jun;7;47;
Bjuv kommun;Alkohol- och narkotikabrott;2016 prel.;Jun;9;60;
Bjuv kommun;Vapenbrott;2016 prel.;Jun;1;7;
Boden kommun;Totalt antal brott;2016 prel.;Jun;248;888;
Boden kommun;Våldsbrott ;2016 prel.;Jun;35;125;
Boden kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Jun;35;125;
Boden kommun;Vårdslöshet- och vållandebrott;2016 prel.;Jun;0;0;
Boden kommun;Stöldbrott;2016 prel.;Jun;72;258;
Boden kommun;Bilbrott;2016 prel.;Jun;16;57;
Boden kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Jun;22;79;
Boden kommun;Vissa trafikbrott;2016 prel.;Jun;17;61;
Boden kommun;Alkohol- och narkotikabrott;2016 prel.;Jun;35;125;
Boden kommun;Vapenbrott;2016 prel.;Jun;4;14;
Bollebygd kommun;Totalt antal brott;2016 prel.;Jun;34;386;
Bollebygd kommun;Våldsbrott ;2016 prel.;Jun;0;0;
Bollebygd kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Jun;2;23;
Bollebygd kommun;Vårdslöshet- och vållandebrott;2016 prel.;Jun;0;0;
Bollebygd kommun;Stöldbrott;2016 prel.;Jun;13;148;
Bollebygd kommun;Bilbrott;2016 prel.;Jun;3;34;
Bollebygd kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Jun;1;11;
Bollebygd kommun;Vissa trafikbrott;2016 prel.;Jun;2;23;
Bollebygd kommun;Alkohol- och narkotikabrott;2016 prel.;Jun;4;45;
Bollebygd kommun;Vapenbrott;2016 prel.;Jun;2;23;
Bollnäs kommun;Totalt antal brott;2016 prel.;Jun;195;733;
Bollnäs kommun;Våldsbrott ;2016 prel.;Jun;24;90;
Bollnäs kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Jun;21;79;
Bollnäs kommun;Vårdslöshet- och vållandebrott;2016 prel.;Jun;1;4;
Bollnäs kommun;Stöldbrott;2016 prel.;Jun;68;256;
Bollnäs kommun;Bilbrott;2016 prel.;Jun;10;38;
Bollnäs kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Jun;25;94;
Bollnäs kommun;Vissa trafikbrott;2016 prel.;Jun;17;64;
Bollnäs kommun;Alkohol- och narkotikabrott;2016 prel.;Jun;24;90;
Bollnäs kommun;Vapenbrott;2016 prel.;Jun;0;0;
Borgholm kommun;Totalt antal brott;2016 prel.;Jun;156;1461;
Borgholm kommun;Våldsbrott ;2016 prel.;Jun;27;253;
Borgholm kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Jun;18;169;
Borgholm kommun;Vårdslöshet- och vållandebrott;2016 prel.;Jun;0;0;
Borgholm kommun;Stöldbrott;2016 prel.;Jun;58;543;
Borgholm kommun;Bilbrott;2016 prel.;Jun;11;103;
Borgholm kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Jun;11;103;
Borgholm kommun;Vissa trafikbrott;2016 prel.;Jun;12;112;
Borgholm kommun;Alkohol- och narkotikabrott;2016 prel.;Jun;18;169;
Borgholm kommun;Vapenbrott;2016 prel.;Jun;4;37;
Borlänge kommun;Totalt antal brott;2016 prel.;Jun;662;1298;
Borlänge kommun;Våldsbrott ;2016 prel.;Jun;57;112;
Borlänge kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Jun;79;155;
Borlänge kommun;Vårdslöshet- och vållandebrott;2016 prel.;Jun;2;4;
Borlänge kommun;Stöldbrott;2016 prel.;Jun;301;590;
Borlänge kommun;Bilbrott;2016 prel.;Jun;54;106;
Borlänge kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Jun;80;157;
Borlänge kommun;Vissa trafikbrott;2016 prel.;Jun;31;61;
Borlänge kommun;Alkohol- och narkotikabrott;2016 prel.;Jun;29;57;
Borlänge kommun;Vapenbrott;2016 prel.;Jun;6;12;
Borås kommun;Totalt antal brott;2016 prel.;Jun;1179;1087;
Borås kommun;Våldsbrott ;2016 prel.;Jun;95;88;
Borås kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Jun;150;138;
Borås kommun;Vårdslöshet- och vållandebrott;2016 prel.;Jun;10;9;
Borås kommun;Stöldbrott;2016 prel.;Jun;363;335;
Borås kommun;Bilbrott;2016 prel.;Jun;75;69;
Borås kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Jun;124;114;
Borås kommun;Vissa trafikbrott;2016 prel.;Jun;102;94;
Borås kommun;Alkohol- och narkotikabrott;2016 prel.;Jun;178;164;
Borås kommun;Vapenbrott;2016 prel.;Jun;21;19;
Botkyrka kommun;Totalt antal brott;2016 prel.;Jun;1094;1223;
Botkyrka kommun;Våldsbrott ;2016 prel.;Jun;149;167;
Botkyrka kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Jun;168;188;
Botkyrka kommun;Vårdslöshet- och vållandebrott;2016 prel.;Jun;9;10;
Botkyrka kommun;Stöldbrott;2016 prel.;Jun;353;395;
Botkyrka kommun;Bilbrott;2016 prel.;Jun;80;89;
Botkyrka kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Jun;148;166;
Botkyrka kommun;Vissa trafikbrott;2016 prel.;Jun;59;66;
Botkyrka kommun;Alkohol- och narkotikabrott;2016 prel.;Jun;84;94;
Botkyrka kommun;Vapenbrott;2016 prel.;Jun;15;17;
Boxholm kommun;Totalt antal brott;2016 prel.;Jun;24;450;
Boxholm kommun;Våldsbrott ;2016 prel.;Jun;1;19;
Boxholm kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Jun;5;94;
Boxholm kommun;Vårdslöshet- och vållandebrott;2016 prel.;Jun;2;38;
Boxholm kommun;Stöldbrott;2016 prel.;Jun;13;244;
Boxholm kommun;Bilbrott;2016 prel.;Jun;2;38;
Boxholm kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Jun;1;19;
Boxholm kommun;Vissa trafikbrott;2016 prel.;Jun;0;0;
Boxholm kommun;Alkohol- och narkotikabrott;2016 prel.;Jun;0;0;
Boxholm kommun;Vapenbrott;2016 prel.;Jun;0;0;
Bromölla kommun;Totalt antal brott;2016 prel.;Jun;78;623;
Bromölla kommun;Våldsbrott ;2016 prel.;Jun;7;56;
Bromölla kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Jun;11;88;
Bromölla kommun;Vårdslöshet- och vållandebrott;2016 prel.;Jun;1;8;
Bromölla kommun;Stöldbrott;2016 prel.;Jun;23;184;
Bromölla kommun;Bilbrott;2016 prel.;Jun;5;40;
Bromölla kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Jun;9;72;
Bromölla kommun;Vissa trafikbrott;2016 prel.;Jun;4;32;
Bromölla kommun;Alkohol- och narkotikabrott;2016 prel.;Jun;8;64;
Bromölla kommun;Vapenbrott;2016 prel.;Jun;4;32;
Bräcke kommun;Totalt antal brott;2016 prel.;Jun;31;480;
Bräcke kommun;Våldsbrott ;2016 prel.;Jun;4;62;
Bräcke kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Jun;5;77;
Bräcke kommun;Vårdslöshet- och vållandebrott;2016 prel.;Jun;0;0;
Bräcke kommun;Stöldbrott;2016 prel.;Jun;12;186;
Bräcke kommun;Bilbrott;2016 prel.;Jun;3;46;
Bräcke kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Jun;2;31;
Bräcke kommun;Vissa trafikbrott;2016 prel.;Jun;3;46;
Bräcke kommun;Alkohol- och narkotikabrott;2016 prel.;Jun;0;0;
Bräcke kommun;Vapenbrott;2016 prel.;Jun;0;0;
Burlöv kommun;Totalt antal brott;2016 prel.;Jun;209;1199;
Burlöv kommun;Våldsbrott ;2016 prel.;Jun;24;138;
Burlöv kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Jun;23;132;
Burlöv kommun;Vårdslöshet- och vållandebrott;2016 prel.;Jun;4;23;
Burlöv kommun;Stöldbrott;2016 prel.;Jun;84;482;
Burlöv kommun;Bilbrott;2016 prel.;Jun;10;57;
Burlöv kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Jun;18;103;
Burlöv kommun;Vissa trafikbrott;2016 prel.;Jun;22;126;
Burlöv kommun;Alkohol- och narkotikabrott;2016 prel.;Jun;24;138;
Burlöv kommun;Vapenbrott;2016 prel.;Jun;1;6;
Båstad kommun;Totalt antal brott;2016 prel.;Jun;181;1259;
Båstad kommun;Våldsbrott ;2016 prel.;Jun;25;174;
Båstad kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Jun;20;139;
Båstad kommun;Vårdslöshet- och vållandebrott;2016 prel.;Jun;3;21;
Båstad kommun;Stöldbrott;2016 prel.;Jun;91;633;
Båstad kommun;Bilbrott;2016 prel.;Jun;20;139;
Båstad kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Jun;14;97;
Båstad kommun;Vissa trafikbrott;2016 prel.;Jun;7;49;
Båstad kommun;Alkohol- och narkotikabrott;2016 prel.;Jun;5;35;
Båstad kommun;Vapenbrott;2016 prel.;Jun;0;0;
Dals-Ed kommun;Totalt antal brott;2016 prel.;Jun;28;583;
Dals-Ed kommun;Våldsbrott ;2016 prel.;Jun;1;21;
Dals-Ed kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Jun;3;63;
Dals-Ed kommun;Vårdslöshet- och vållandebrott;2016 prel.;Jun;1;21;
Dals-Ed kommun;Stöldbrott;2016 prel.;Jun;10;208;
Dals-Ed kommun;Bilbrott;2016 prel.;Jun;0;0;
Dals-Ed kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Jun;2;42;
Dals-Ed kommun;Vissa trafikbrott;2016 prel.;Jun;0;0;
Dals-Ed kommun;Alkohol- och narkotikabrott;2016 prel.;Jun;0;0;
Dals-Ed kommun;Vapenbrott;2016 prel.;Jun;0;0;
Danderyd kommun;Totalt antal brott;2016 prel.;Jun;338;1043;
Danderyd kommun;Våldsbrott ;2016 prel.;Jun;25;77;
Danderyd kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Jun;36;111;
Danderyd kommun;Vårdslöshet- och vållandebrott;2016 prel.;Jun;1;3;
Danderyd kommun;Stöldbrott;2016 prel.;Jun;153;472;
Danderyd kommun;Bilbrott;2016 prel.;Jun;22;68;
Danderyd kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Jun;65;200;
Danderyd kommun;Vissa trafikbrott;2016 prel.;Jun;17;52;
Danderyd kommun;Alkohol- och narkotikabrott;2016 prel.;Jun;10;31;
Danderyd kommun;Vapenbrott;2016 prel.;Jun;3;9;
Degerfors kommun;Totalt antal brott;2016 prel.;Jun;79;828;
Degerfors kommun;Våldsbrott ;2016 prel.;Jun;7;73;
Degerfors kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Jun;13;136;
Degerfors kommun;Vårdslöshet- och vållandebrott;2016 prel.;Jun;1;10;
Degerfors kommun;Stöldbrott;2016 prel.;Jun;24;251;
Degerfors kommun;Bilbrott;2016 prel.;Jun;9;94;
Degerfors kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Jun;11;115;
Degerfors kommun;Vissa trafikbrott;2016 prel.;Jun;9;94;
Degerfors kommun;Alkohol- och narkotikabrott;2016 prel.;Jun;7;73;
Degerfors kommun;Vapenbrott;2016 prel.;Jun;3;31;
Dorotea kommun;Totalt antal brott;2016 prel.;Jun;15;547;
Dorotea kommun;Våldsbrott ;2016 prel.;Jun;1;36;
Dorotea kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Jun;1;36;
Dorotea kommun;Vårdslöshet- och vållandebrott;2016 prel.;Jun;1;36;
Dorotea kommun;Stöldbrott;2016 prel.;Jun;2;73;
Dorotea kommun;Bilbrott;2016 prel.;Jun;1;36;
Dorotea kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Jun;10;365;
Dorotea kommun;Vissa trafikbrott;2016 prel.;Jun;0;0;
Dorotea kommun;Alkohol- och narkotikabrott;2016 prel.;Jun;0;0;
Dorotea kommun;Vapenbrott;2016 prel.;Jun;0;0;
Eda kommun;Totalt antal brott;2016 prel.;Jun;57;670;
Eda kommun;Våldsbrott ;2016 prel.;Jun;5;59;
Eda kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Jun;12;141;
Eda kommun;Vårdslöshet- och vållandebrott;2016 prel.;Jun;0;0;
Eda kommun;Stöldbrott;2016 prel.;Jun;19;223;
Eda kommun;Bilbrott;2016 prel.;Jun;3;35;
Eda kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Jun;4;47;
Eda kommun;Vissa trafikbrott;2016 prel.;Jun;7;82;
Eda kommun;Alkohol- och narkotikabrott;2016 prel.;Jun;4;47;
Eda kommun;Vapenbrott;2016 prel.;Jun;0;0;
Ekerö kommun;Totalt antal brott;2016 prel.;Jun;251;930;
Ekerö kommun;Våldsbrott ;2016 prel.;Jun;13;48;
Ekerö kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Jun;25;93;
Ekerö kommun;Vårdslöshet- och vållandebrott;2016 prel.;Jun;0;0;
Ekerö kommun;Stöldbrott;2016 prel.;Jun;103;382;
Ekerö kommun;Bilbrott;2016 prel.;Jun;8;30;
Ekerö kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Jun;21;78;
Ekerö kommun;Vissa trafikbrott;2016 prel.;Jun;14;52;
Ekerö kommun;Alkohol- och narkotikabrott;2016 prel.;Jun;12;44;
Ekerö kommun;Vapenbrott;2016 prel.;Jun;0;0;
Eksjö kommun;Totalt antal brott;2016 prel.;Jun;157;935;
Eksjö kommun;Våldsbrott ;2016 prel.;Jun;13;77;
Eksjö kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Jun;34;203;
Eksjö kommun;Vårdslöshet- och vållandebrott;2016 prel.;Jun;0;0;
Eksjö kommun;Stöldbrott;2016 prel.;Jun;44;262;
Eksjö kommun;Bilbrott;2016 prel.;Jun;6;36;
Eksjö kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Jun;18;107;
Eksjö kommun;Vissa trafikbrott;2016 prel.;Jun;17;101;
Eksjö kommun;Alkohol- och narkotikabrott;2016 prel.;Jun;18;107;
Eksjö kommun;Vapenbrott;2016 prel.;Jun;1;6;
Emmaboda kommun;Totalt antal brott;2016 prel.;Jun;70;770;
Emmaboda kommun;Våldsbrott ;2016 prel.;Jun;4;44;
Emmaboda kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Jun;16;176;
Emmaboda kommun;Vårdslöshet- och vållandebrott;2016 prel.;Jun;0;0;
Emmaboda kommun;Stöldbrott;2016 prel.;Jun;31;341;
Emmaboda kommun;Bilbrott;2016 prel.;Jun;3;33;
Emmaboda kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Jun;7;77;
Emmaboda kommun;Vissa trafikbrott;2016 prel.;Jun;5;55;
Emmaboda kommun;Alkohol- och narkotikabrott;2016 prel.;Jun;3;33;
Emmaboda kommun;Vapenbrott;2016 prel.;Jun;0;0;
Enköping kommun;Totalt antal brott;2016 prel.;Jun;516;1232;
Enköping kommun;Våldsbrott ;2016 prel.;Jun;49;117;
Enköping kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Jun;39;93;
Enköping kommun;Vårdslöshet- och vållandebrott;2016 prel.;Jun;4;10;
Enköping kommun;Stöldbrott;2016 prel.;Jun;142;339;
Enköping kommun;Bilbrott;2016 prel.;Jun;33;79;
Enköping kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Jun;79;189;
Enköping kommun;Vissa trafikbrott;2016 prel.;Jun;56;134;
Enköping kommun;Alkohol- och narkotikabrott;2016 prel.;Jun;107;255;
Enköping kommun;Vapenbrott;2016 prel.;Jun;6;14;
Eskilstuna kommun;Totalt antal brott;2016 prel.;Jun;1453;1424;
Eskilstuna kommun;Våldsbrott ;2016 prel.;Jun;135;132;
Eskilstuna kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Jun;209;205;
Eskilstuna kommun;Vårdslöshet- och vållandebrott;2016 prel.;Jun;11;11;
Eskilstuna kommun;Stöldbrott;2016 prel.;Jun;391;383;
Eskilstuna kommun;Bilbrott;2016 prel.;Jun;73;72;
Eskilstuna kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Jun;264;259;
Eskilstuna kommun;Vissa trafikbrott;2016 prel.;Jun;109;107;
Eskilstuna kommun;Alkohol- och narkotikabrott;2016 prel.;Jun;212;208;
Eskilstuna kommun;Vapenbrott;2016 prel.;Jun;16;16;
Eslöv kommun;Totalt antal brott;2016 prel.;Jun;362;1116;
Eslöv kommun;Våldsbrott ;2016 prel.;Jun;42;129;
Eslöv kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Jun;38;117;
Eslöv kommun;Vårdslöshet- och vållandebrott;2016 prel.;Jun;1;3;
Eslöv kommun;Stöldbrott;2016 prel.;Jun;152;469;
Eslöv kommun;Bilbrott;2016 prel.;Jun;43;133;
Eslöv kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Jun;28;86;
Eslöv kommun;Vissa trafikbrott;2016 prel.;Jun;27;83;
Eslöv kommun;Alkohol- och narkotikabrott;2016 prel.;Jun;23;71;
Eslöv kommun;Vapenbrott;2016 prel.;Jun;1;3;
Essunga kommun;Totalt antal brott;2016 prel.;Jun;41;733;
Essunga kommun;Våldsbrott ;2016 prel.;Jun;3;54;
Essunga kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Jun;4;72;
