Region;Brott;År;Period;Antal;/100 000 inv
Aneby kommun;Stöldbrott;2013;Sep;5;78;
Aneby kommun;Bilbrott;2013;Sep;3;47;
Aneby kommun;Skadegörelsebrott (inkl. mordbrand);2013;Sep;4;63;
Aneby kommun;Vissa trafikbrott;2013;Sep;1;16;
Aneby kommun;Alkohol- och narkotikabrott;2013;Sep;0;0;
Aneby kommun;Vapenbrott;2013;Sep;0;0;
Arboga kommun;Totalt antal brott;2013;Sep;97;723;
Arboga kommun;Våldsbrott ;2013;Sep;6;45;
Arboga kommun;Hot-, kränknings- och frihetsbrott;2013;Sep;7;52;
Arboga kommun;Vårdslöshet- och vållandebrott;2013;Sep;2;15;
Arboga kommun;Stöldbrott;2013;Sep;34;253;
Arboga kommun;Bilbrott;2013;Sep;9;67;
Arboga kommun;Skadegörelsebrott (inkl. mordbrand);2013;Sep;12;89;
Arboga kommun;Vissa trafikbrott;2013;Sep;20;149;
Arboga kommun;Alkohol- och narkotikabrott;2013;Sep;12;89;
Arboga kommun;Vapenbrott;2013;Sep;1;7;
Arjeplog kommun;Totalt antal brott;2013;Sep;15;497;
Arjeplog kommun;Våldsbrott ;2013;Sep;4;133;
Arjeplog kommun;Hot-, kränknings- och frihetsbrott;2013;Sep;3;99;
Arjeplog kommun;Vårdslöshet- och vållandebrott;2013;Sep;0;0;
Arjeplog kommun;Stöldbrott;2013;Sep;4;133;
Arjeplog kommun;Bilbrott;2013;Sep;1;33;
Arjeplog kommun;Skadegörelsebrott (inkl. mordbrand);2013;Sep;1;33;
Arjeplog kommun;Vissa trafikbrott;2013;Sep;2;66;
Arjeplog kommun;Alkohol- och narkotikabrott;2013;Sep;1;33;
Arjeplog kommun;Vapenbrott;2013;Sep;0;0;
Arvidsjaur kommun;Totalt antal brott;2013;Sep;42;649;
Arvidsjaur kommun;Våldsbrott ;2013;Sep;2;31;
Arvidsjaur kommun;Hot-, kränknings- och frihetsbrott;2013;Sep;7;108;
Arvidsjaur kommun;Vårdslöshet- och vållandebrott;2013;Sep;0;0;
Arvidsjaur kommun;Stöldbrott;2013;Sep;9;139;
Arvidsjaur kommun;Bilbrott;2013;Sep;4;62;
Arvidsjaur kommun;Skadegörelsebrott (inkl. mordbrand);2013;Sep;9;139;
Arvidsjaur kommun;Vissa trafikbrott;2013;Sep;3;46;
Arvidsjaur kommun;Alkohol- och narkotikabrott;2013;Sep;9;139;
Arvidsjaur kommun;Vapenbrott;2013;Sep;0;0;
Arvika kommun;Totalt antal brott;2013;Sep;190;736;
Arvika kommun;Våldsbrott ;2013;Sep;20;77;
Arvika kommun;Hot-, kränknings- och frihetsbrott;2013;Sep;22;85;
Arvika kommun;Vårdslöshet- och vållandebrott;2013;Sep;4;15;
Arvika kommun;Stöldbrott;2013;Sep;70;271;
Arvika kommun;Bilbrott;2013;Sep;16;62;
Arvika kommun;Skadegörelsebrott (inkl. mordbrand);2013;Sep;13;50;
Arvika kommun;Vissa trafikbrott;2013;Sep;14;54;
Arvika kommun;Alkohol- och narkotikabrott;2013;Sep;36;139;
Arvika kommun;Vapenbrott;2013;Sep;2;8;
Askersund kommun;Totalt antal brott;2013;Sep;100;905;
Askersund kommun;Våldsbrott ;2013;Sep;10;90;
Askersund kommun;Hot-, kränknings- och frihetsbrott;2013;Sep;23;208;
Askersund kommun;Vårdslöshet- och vållandebrott;2013;Sep;0;0;
Askersund kommun;Stöldbrott;2013;Sep;26;235;
Askersund kommun;Bilbrott;2013;Sep;5;45;
Askersund kommun;Skadegörelsebrott (inkl. mordbrand);2013;Sep;12;109;
Askersund kommun;Vissa trafikbrott;2013;Sep;7;63;
Askersund kommun;Alkohol- och narkotikabrott;2013;Sep;16;145;
Askersund kommun;Vapenbrott;2013;Sep;0;0;
Avesta kommun;Totalt antal brott;2013;Sep;164;762;
Avesta kommun;Våldsbrott ;2013;Sep;15;70;
Avesta kommun;Hot-, kränknings- och frihetsbrott;2013;Sep;34;158;
Avesta kommun;Vårdslöshet- och vållandebrott;2013;Sep;1;5;
Avesta kommun;Stöldbrott;2013;Sep;70;325;
Avesta kommun;Bilbrott;2013;Sep;16;74;
Avesta kommun;Skadegörelsebrott (inkl. mordbrand);2013;Sep;9;42;
Avesta kommun;Vissa trafikbrott;2013;Sep;10;46;
Avesta kommun;Alkohol- och narkotikabrott;2013;Sep;9;42;
Avesta kommun;Vapenbrott;2013;Sep;3;14;
Bengtsfors kommun;Totalt antal brott;2013;Sep;36;376;
Bengtsfors kommun;Våldsbrott ;2013;Sep;3;31;
Bengtsfors kommun;Hot-, kränknings- och frihetsbrott;2013;Sep;2;21;
Bengtsfors kommun;Vårdslöshet- och vållandebrott;2013;Sep;0;0;
Bengtsfors kommun;Stöldbrott;2013;Sep;19;199;
Bengtsfors kommun;Bilbrott;2013;Sep;4;42;
Bengtsfors kommun;Skadegörelsebrott (inkl. mordbrand);2013;Sep;2;21;
Bengtsfors kommun;Vissa trafikbrott;2013;Sep;5;52;
Bengtsfors kommun;Alkohol- och narkotikabrott;2013;Sep;5;52;
Bengtsfors kommun;Vapenbrott;2013;Sep;0;0;
Berg kommun;Totalt antal brott;2013;Sep;48;668;
Berg kommun;Våldsbrott ;2013;Sep;6;83;
Berg kommun;Hot-, kränknings- och frihetsbrott;2013;Sep;5;70;
Berg kommun;Vårdslöshet- och vållandebrott;2013;Sep;1;14;
Berg kommun;Stöldbrott;2013;Sep;16;223;
Berg kommun;Bilbrott;2013;Sep;2;28;
Berg kommun;Skadegörelsebrott (inkl. mordbrand);2013;Sep;6;83;
Berg kommun;Vissa trafikbrott;2013;Sep;1;14;
Berg kommun;Alkohol- och narkotikabrott;2013;Sep;2;28;
Berg kommun;Vapenbrott;2013;Sep;1;14;
Bjurholm kommun;Totalt antal brott;2013;Sep;4;165;
Bjurholm kommun;Våldsbrott ;2013;Sep;0;0;
Bjurholm kommun;Hot-, kränknings- och frihetsbrott;2013;Sep;2;82;
Bjurholm kommun;Vårdslöshet- och vållandebrott;2013;Sep;0;0;
Bjurholm kommun;Stöldbrott;2013;Sep;1;41;
Bjurholm kommun;Bilbrott;2013;Sep;0;0;
Bjurholm kommun;Skadegörelsebrott (inkl. mordbrand);2013;Sep;0;0;
Bjurholm kommun;Vissa trafikbrott;2013;Sep;0;0;
Bjurholm kommun;Alkohol- och narkotikabrott;2013;Sep;0;0;
Bjurholm kommun;Vapenbrott;2013;Sep;0;0;
Bjuv kommun;Totalt antal brott;2013;Sep;152;1025;
Bjuv kommun;Våldsbrott ;2013;Sep;6;40;
Bjuv kommun;Hot-, kränknings- och frihetsbrott;2013;Sep;25;169;
Bjuv kommun;Vårdslöshet- och vållandebrott;2013;Sep;0;0;
Bjuv kommun;Stöldbrott;2013;Sep;49;330;
Bjuv kommun;Bilbrott;2013;Sep;13;88;
Bjuv kommun;Skadegörelsebrott (inkl. mordbrand);2013;Sep;15;101;
Bjuv kommun;Vissa trafikbrott;2013;Sep;9;61;
Bjuv kommun;Alkohol- och narkotikabrott;2013;Sep;4;27;
Bjuv kommun;Vapenbrott;2013;Sep;0;0;
Boden kommun;Totalt antal brott;2013;Sep;247;891;
Boden kommun;Våldsbrott ;2013;Sep;22;79;
Boden kommun;Hot-, kränknings- och frihetsbrott;2013;Sep;34;123;
Boden kommun;Vårdslöshet- och vållandebrott;2013;Sep;1;4;
Boden kommun;Stöldbrott;2013;Sep;94;339;
Boden kommun;Bilbrott;2013;Sep;21;76;
Boden kommun;Skadegörelsebrott (inkl. mordbrand);2013;Sep;14;51;
Boden kommun;Vissa trafikbrott;2013;Sep;22;79;
Boden kommun;Alkohol- och narkotikabrott;2013;Sep;35;126;
Boden kommun;Vapenbrott;2013;Sep;2;7;
Bollebygd kommun;Totalt antal brott;2013;Sep;29;340;
Bollebygd kommun;Våldsbrott ;2013;Sep;0;0;
Bollebygd kommun;Hot-, kränknings- och frihetsbrott;2013;Sep;0;0;
Bollebygd kommun;Vårdslöshet- och vållandebrott;2013;Sep;0;0;
Bollebygd kommun;Stöldbrott;2013;Sep;6;70;
Bollebygd kommun;Bilbrott;2013;Sep;2;23;
Bollebygd kommun;Skadegörelsebrott (inkl. mordbrand);2013;Sep;2;23;
Bollebygd kommun;Vissa trafikbrott;2013;Sep;12;141;
Bollebygd kommun;Alkohol- och narkotikabrott;2013;Sep;8;94;
Bollebygd kommun;Vapenbrott;2013;Sep;1;12;
Bollnäs kommun;Totalt antal brott;2013;Sep;224;857;
Bollnäs kommun;Våldsbrott ;2013;Sep;36;138;
Bollnäs kommun;Hot-, kränknings- och frihetsbrott;2013;Sep;51;195;
Bollnäs kommun;Vårdslöshet- och vållandebrott;2013;Sep;1;4;
Bollnäs kommun;Stöldbrott;2013;Sep;79;302;
Bollnäs kommun;Bilbrott;2013;Sep;13;50;
Bollnäs kommun;Skadegörelsebrott (inkl. mordbrand);2013;Sep;21;80;
Bollnäs kommun;Vissa trafikbrott;2013;Sep;9;34;
Bollnäs kommun;Alkohol- och narkotikabrott;2013;Sep;10;38;
Bollnäs kommun;Vapenbrott;2013;Sep;1;4;
Borgholm kommun;Totalt antal brott;2013;Sep;50;468;
Borgholm kommun;Våldsbrott ;2013;Sep;3;28;
Borgholm kommun;Hot-, kränknings- och frihetsbrott;2013;Sep;9;84;
Borgholm kommun;Vårdslöshet- och vållandebrott;2013;Sep;0;0;
Borgholm kommun;Stöldbrott;2013;Sep;13;122;
Borgholm kommun;Bilbrott;2013;Sep;2;19;
Borgholm kommun;Skadegörelsebrott (inkl. mordbrand);2013;Sep;10;94;
Borgholm kommun;Vissa trafikbrott;2013;Sep;6;56;
Borgholm kommun;Alkohol- och narkotikabrott;2013;Sep;4;37;
Borgholm kommun;Vapenbrott;2013;Sep;1;9;
Borlänge kommun;Totalt antal brott;2013;Sep;596;1198;
Borlänge kommun;Våldsbrott ;2013;Sep;56;113;
Borlänge kommun;Hot-, kränknings- och frihetsbrott;2013;Sep;77;155;
Borlänge kommun;Vårdslöshet- och vållandebrott;2013;Sep;2;4;
Borlänge kommun;Stöldbrott;2013;Sep;263;529;
Borlänge kommun;Bilbrott;2013;Sep;66;133;
Borlänge kommun;Skadegörelsebrott (inkl. mordbrand);2013;Sep;64;129;
Borlänge kommun;Vissa trafikbrott;2013;Sep;43;86;
Borlänge kommun;Alkohol- och narkotikabrott;2013;Sep;65;131;
Borlänge kommun;Vapenbrott;2013;Sep;9;18;
Borås kommun;Totalt antal brott;2013;Sep;1071;1016;
Borås kommun;Våldsbrott ;2013;Sep;103;98;
Borås kommun;Hot-, kränknings- och frihetsbrott;2013;Sep;128;121;
Borås kommun;Vårdslöshet- och vållandebrott;2013;Sep;13;12;
Borås kommun;Stöldbrott;2013;Sep;359;341;
Borås kommun;Bilbrott;2013;Sep;94;89;
Borås kommun;Skadegörelsebrott (inkl. mordbrand);2013;Sep;122;116;
Borås kommun;Vissa trafikbrott;2013;Sep;75;71;
Borås kommun;Alkohol- och narkotikabrott;2013;Sep;172;163;
Borås kommun;Vapenbrott;2013;Sep;13;12;
Botkyrka kommun;Totalt antal brott;2013;Sep;1011;1163;
Botkyrka kommun;Våldsbrott ;2013;Sep;82;94;
Botkyrka kommun;Hot-, kränknings- och frihetsbrott;2013;Sep;117;135;
Botkyrka kommun;Vårdslöshet- och vållandebrott;2013;Sep;4;5;
Botkyrka kommun;Stöldbrott;2013;Sep;429;494;
Botkyrka kommun;Bilbrott;2013;Sep;83;95;
Botkyrka kommun;Skadegörelsebrott (inkl. mordbrand);2013;Sep;178;205;
Botkyrka kommun;Vissa trafikbrott;2013;Sep;56;64;
Botkyrka kommun;Alkohol- och narkotikabrott;2013;Sep;62;71;
Botkyrka kommun;Vapenbrott;2013;Sep;5;6;
Boxholm kommun;Totalt antal brott;2013;Sep;39;744;
Boxholm kommun;Våldsbrott ;2013;Sep;0;0;
Boxholm kommun;Hot-, kränknings- och frihetsbrott;2013;Sep;2;38;
Boxholm kommun;Vårdslöshet- och vållandebrott;2013;Sep;4;76;
Boxholm kommun;Stöldbrott;2013;Sep;11;210;
Boxholm kommun;Bilbrott;2013;Sep;3;57;
Boxholm kommun;Skadegörelsebrott (inkl. mordbrand);2013;Sep;6;114;
Boxholm kommun;Vissa trafikbrott;2013;Sep;3;57;
Boxholm kommun;Alkohol- och narkotikabrott;2013;Sep;8;153;
Boxholm kommun;Vapenbrott;2013;Sep;0;0;
Bromölla kommun;Totalt antal brott;2013;Sep;112;911;
Bromölla kommun;Våldsbrott ;2013;Sep;10;81;
Bromölla kommun;Hot-, kränknings- och frihetsbrott;2013;Sep;22;179;
Bromölla kommun;Vårdslöshet- och vållandebrott;2013;Sep;1;8;
Bromölla kommun;Stöldbrott;2013;Sep;48;390;
Bromölla kommun;Bilbrott;2013;Sep;9;73;
Bromölla kommun;Skadegörelsebrott (inkl. mordbrand);2013;Sep;10;81;
Bromölla kommun;Vissa trafikbrott;2013;Sep;10;81;
Bromölla kommun;Alkohol- och narkotikabrott;2013;Sep;6;49;
Bromölla kommun;Vapenbrott;2013;Sep;2;16;
Bräcke kommun;Totalt antal brott;2013;Sep;31;469;
Bräcke kommun;Våldsbrott ;2013;Sep;6;91;
Bräcke kommun;Hot-, kränknings- och frihetsbrott;2013;Sep;6;91;
Bräcke kommun;Vårdslöshet- och vållandebrott;2013;Sep;0;0;
Bräcke kommun;Stöldbrott;2013;Sep;9;136;
Bräcke kommun;Bilbrott;2013;Sep;1;15;
Bräcke kommun;Skadegörelsebrott (inkl. mordbrand);2013;Sep;4;61;
Bräcke kommun;Vissa trafikbrott;2013;Sep;2;30;
Bräcke kommun;Alkohol- och narkotikabrott;2013;Sep;0;0;
Bräcke kommun;Vapenbrott;2013;Sep;0;0;
Burlöv kommun;Totalt antal brott;2013;Sep;220;1289;
Burlöv kommun;Våldsbrott ;2013;Sep;19;111;
Burlöv kommun;Hot-, kränknings- och frihetsbrott;2013;Sep;20;117;
Burlöv kommun;Vårdslöshet- och vållandebrott;2013;Sep;1;6;
Burlöv kommun;Stöldbrott;2013;Sep;110;645;
Burlöv kommun;Bilbrott;2013;Sep;30;176;
Burlöv kommun;Skadegörelsebrott (inkl. mordbrand);2013;Sep;13;76;
Burlöv kommun;Vissa trafikbrott;2013;Sep;15;88;
Burlöv kommun;Alkohol- och narkotikabrott;2013;Sep;21;123;
Burlöv kommun;Vapenbrott;2013;Sep;1;6;
Båstad kommun;Totalt antal brott;2013;Sep;106;743;
Båstad kommun;Våldsbrott ;2013;Sep;8;56;
Båstad kommun;Hot-, kränknings- och frihetsbrott;2013;Sep;10;70;
Båstad kommun;Vårdslöshet- och vållandebrott;2013;Sep;0;0;
Båstad kommun;Stöldbrott;2013;Sep;44;308;
Båstad kommun;Bilbrott;2013;Sep;10;70;
Båstad kommun;Skadegörelsebrott (inkl. mordbrand);2013;Sep;13;91;
Båstad kommun;Vissa trafikbrott;2013;Sep;11;77;
Båstad kommun;Alkohol- och narkotikabrott;2013;Sep;8;56;
Båstad kommun;Vapenbrott;2013;Sep;0;0;
Dals-Ed kommun;Totalt antal brott;2013;Sep;20;425;
Dals-Ed kommun;Våldsbrott ;2013;Sep;0;0;
Dals-Ed kommun;Hot-, kränknings- och frihetsbrott;2013;Sep;1;21;
Dals-Ed kommun;Vårdslöshet- och vållandebrott;2013;Sep;0;0;
Dals-Ed kommun;Stöldbrott;2013;Sep;10;213;
Dals-Ed kommun;Bilbrott;2013;Sep;0;0;
Dals-Ed kommun;Skadegörelsebrott (inkl. mordbrand);2013;Sep;1;21;
Dals-Ed kommun;Vissa trafikbrott;2013;Sep;2;43;
Dals-Ed kommun;Alkohol- och narkotikabrott;2013;Sep;4;85;
Dals-Ed kommun;Vapenbrott;2013;Sep;0;0;
Danderyd kommun;Totalt antal brott;2013;Sep;315;982;
Danderyd kommun;Våldsbrott ;2013;Sep;5;16;
Danderyd kommun;Hot-, kränknings- och frihetsbrott;2013;Sep;25;78;
Danderyd kommun;Vårdslöshet- och vållandebrott;2013;Sep;0;0;
Danderyd kommun;Stöldbrott;2013;Sep;200;623;
Danderyd kommun;Bilbrott;2013;Sep;58;181;
Danderyd kommun;Skadegörelsebrott (inkl. mordbrand);2013;Sep;38;118;
Danderyd kommun;Vissa trafikbrott;2013;Sep;11;34;
Danderyd kommun;Alkohol- och narkotikabrott;2013;Sep;6;19;
Danderyd kommun;Vapenbrott;2013;Sep;3;9;
Degerfors kommun;Totalt antal brott;2013;Sep;71;748;
Degerfors kommun;Våldsbrott ;2013;Sep;11;116;
Degerfors kommun;Hot-, kränknings- och frihetsbrott;2013;Sep;12;126;
Degerfors kommun;Vårdslöshet- och vållandebrott;2013;Sep;0;0;
Degerfors kommun;Stöldbrott;2013;Sep;32;337;
Degerfors kommun;Bilbrott;2013;Sep;7;74;
Degerfors kommun;Skadegörelsebrott (inkl. mordbrand);2013;Sep;6;63;
Degerfors kommun;Vissa trafikbrott;2013;Sep;1;11;
Degerfors kommun;Alkohol- och narkotikabrott;2013;Sep;6;63;
Degerfors kommun;Vapenbrott;2013;Sep;0;0;
Dorotea kommun;Totalt antal brott;2013;Sep;19;685;
Dorotea kommun;Våldsbrott ;2013;Sep;5;180;
Dorotea kommun;Hot-, kränknings- och frihetsbrott;2013;Sep;4;144;
Dorotea kommun;Vårdslöshet- och vållandebrott;2013;Sep;0;0;
Dorotea kommun;Stöldbrott;2013;Sep;10;360;
Dorotea kommun;Bilbrott;2013;Sep;0;0;
Dorotea kommun;Skadegörelsebrott (inkl. mordbrand);2013;Sep;0;0;
Dorotea kommun;Vissa trafikbrott;2013;Sep;0;0;
Dorotea kommun;Alkohol- och narkotikabrott;2013;Sep;0;0;
Dorotea kommun;Vapenbrott;2013;Sep;0;0;
Eda kommun;Totalt antal brott;2013;Sep;99;1170;
Eda kommun;Våldsbrott ;2013;Sep;12;142;
Eda kommun;Hot-, kränknings- och frihetsbrott;2013;Sep;8;95;
Eda kommun;Vårdslöshet- och vållandebrott;2013;Sep;0;0;
Eda kommun;Stöldbrott;2013;Sep;37;437;
Eda kommun;Bilbrott;2013;Sep;11;130;
Eda kommun;Skadegörelsebrott (inkl. mordbrand);2013;Sep;11;130;
Eda kommun;Vissa trafikbrott;2013;Sep;14;165;
Eda kommun;Alkohol- och narkotikabrott;2013;Sep;14;165;
Eda kommun;Vapenbrott;2013;Sep;0;0;
Ekerö kommun;Totalt antal brott;2013;Sep;172;655;
Ekerö kommun;Våldsbrott ;2013;Sep;20;76;
Ekerö kommun;Hot-, kränknings- och frihetsbrott;2013;Sep;16;61;
Ekerö kommun;Vårdslöshet- och vållandebrott;2013;Sep;1;4;
Ekerö kommun;Stöldbrott;2013;Sep;72;274;
Ekerö kommun;Bilbrott;2013;Sep;19;72;
Ekerö kommun;Skadegörelsebrott (inkl. mordbrand);2013;Sep;29;110;
Ekerö kommun;Vissa trafikbrott;2013;Sep;10;38;
Ekerö kommun;Alkohol- och narkotikabrott;2013;Sep;4;15;
Ekerö kommun;Vapenbrott;2013;Sep;1;4;
Eksjö kommun;Totalt antal brott;2013;Sep;173;1054;
Eksjö kommun;Våldsbrott ;2013;Sep;16;97;
Eksjö kommun;Hot-, kränknings- och frihetsbrott;2013;Sep;26;158;
Eksjö kommun;Vårdslöshet- och vållandebrott;2013;Sep;0;0;
Eksjö kommun;Stöldbrott;2013;Sep;78;475;
Eksjö kommun;Bilbrott;2013;Sep;17;104;
Eksjö kommun;Skadegörelsebrott (inkl. mordbrand);2013;Sep;17;104;
Eksjö kommun;Vissa trafikbrott;2013;Sep;11;67;
Eksjö kommun;Alkohol- och narkotikabrott;2013;Sep;12;73;
Eksjö kommun;Vapenbrott;2013;Sep;2;12;
Emmaboda kommun;Totalt antal brott;2013;Sep;96;1069;
Emmaboda kommun;Våldsbrott ;2013;Sep;14;156;
Emmaboda kommun;Hot-, kränknings- och frihetsbrott;2013;Sep;14;156;
Emmaboda kommun;Vårdslöshet- och vållandebrott;2013;Sep;0;0;
Emmaboda kommun;Stöldbrott;2013;Sep;44;490;
Emmaboda kommun;Bilbrott;2013;Sep;13;145;
Emmaboda kommun;Skadegörelsebrott (inkl. mordbrand);2013;Sep;5;56;
Emmaboda kommun;Vissa trafikbrott;2013;Sep;7;78;
Emmaboda kommun;Alkohol- och narkotikabrott;2013;Sep;13;145;
Emmaboda kommun;Vapenbrott;2013;Sep;1;11;
Enköping kommun;Totalt antal brott;2013;Sep;443;1094;
Enköping kommun;Våldsbrott ;2013;Sep;33;81;
Enköping kommun;Hot-, kränknings- och frihetsbrott;2013;Sep;58;143;
Enköping kommun;Vårdslöshet- och vållandebrott;2013;Sep;3;7;
Enköping kommun;Stöldbrott;2013;Sep;128;316;
Enköping kommun;Bilbrott;2013;Sep;36;89;
Enköping kommun;Skadegörelsebrott (inkl. mordbrand);2013;Sep;42;104;
Enköping kommun;Vissa trafikbrott;2013;Sep;72;178;
Enköping kommun;Alkohol- och narkotikabrott;2013;Sep;105;259;
Enköping kommun;Vapenbrott;2013;Sep;4;10;
Eskilstuna kommun;Totalt antal brott;2013;Sep;1191;1200;
Eskilstuna kommun;Våldsbrott ;2013;Sep;111;112;
Eskilstuna kommun;Hot-, kränknings- och frihetsbrott;2013;Sep;148;149;
Eskilstuna kommun;Vårdslöshet- och vållandebrott;2013;Sep;8;8;
Eskilstuna kommun;Stöldbrott;2013;Sep;490;494;
Eskilstuna kommun;Bilbrott;2013;Sep;93;94;
Eskilstuna kommun;Skadegörelsebrott (inkl. mordbrand);2013;Sep;177;178;
Eskilstuna kommun;Vissa trafikbrott;2013;Sep;55;55;
Eskilstuna kommun;Alkohol- och narkotikabrott;2013;Sep;109;110;
Eskilstuna kommun;Vapenbrott;2013;Sep;11;11;
Eslöv kommun;Totalt antal brott;2013;Sep;298;936;
Eslöv kommun;Våldsbrott ;2013;Sep;25;79;
Eslöv kommun;Hot-, kränknings- och frihetsbrott;2013;Sep;36;113;
Eslöv kommun;Vårdslöshet- och vållandebrott;2013;Sep;3;9;
Eslöv kommun;Stöldbrott;2013;Sep;122;383;
Eslöv kommun;Bilbrott;2013;Sep;24;75;
Eslöv kommun;Skadegörelsebrott (inkl. mordbrand);2013;Sep;38;119;
Eslöv kommun;Vissa trafikbrott;2013;Sep;12;38;
Eslöv kommun;Alkohol- och narkotikabrott;2013;Sep;32;101;
Eslöv kommun;Vapenbrott;2013;Sep;3;9;
Essunga kommun;Totalt antal brott;2013;Sep;31;564;
Essunga kommun;Våldsbrott ;2013;Sep;3;55;
Essunga kommun;Hot-, kränknings- och frihetsbrott;2013;Sep;5;91;
Essunga kommun;Vårdslöshet- och vållandebrott;2013;Sep;0;0;
Essunga kommun;Stöldbrott;2013;Sep;12;218;
Essunga kommun;Bilbrott;2013;Sep;1;18;
Essunga kommun;Skadegörelsebrott (inkl. mordbrand);2013;Sep;5;91;
Essunga kommun;Vissa trafikbrott;2013;Sep;2;36;
Essunga kommun;Alkohol- och narkotikabrott;2013;Sep;4;73;
Essunga kommun;Vapenbrott;2013;Sep;0;0;
Fagersta kommun;Totalt antal brott;2013;Sep;140;1098;
Fagersta kommun;Våldsbrott ;2013;Sep;14;110;
Fagersta kommun;Hot-, kränknings- och frihetsbrott;2013;Sep;35;274;
Fagersta kommun;Vårdslöshet- och vållandebrott;2013;Sep;1;8;
Fagersta kommun;Stöldbrott;2013;Sep;41;321;
Fagersta kommun;Bilbrott;2013;Sep;4;31;
Fagersta kommun;Skadegörelsebrott (inkl. mordbrand);2013;Sep;3;24;
Fagersta kommun;Vissa trafikbrott;2013;Sep;16;125;
Fagersta kommun;Alkohol- och narkotikabrott;2013;Sep;21;165;
Fagersta kommun;Vapenbrott;2013;Sep;1;8;
Falkenberg kommun;Totalt antal brott;2013;Sep;419;1006;
Falkenberg kommun;Våldsbrott ;2013;Sep;33;79;
Falkenberg kommun;Hot-, kränknings- och frihetsbrott;2013;Sep;50;120;
Falkenberg kommun;Vårdslöshet- och vållandebrott;2013;Sep;6;14;
Falkenberg kommun;Stöldbrott;2013;Sep;183;439;
Falkenberg kommun;Bilbrott;2013;Sep;30;72;
Falkenberg kommun;Skadegörelsebrott (inkl. mordbrand);2013;Sep;28;67;
Falkenberg kommun;Vissa trafikbrott;2013;Sep;33;79;
Falkenberg kommun;Alkohol- och narkotikabrott;2013;Sep;50;120;
Falkenberg kommun;Vapenbrott;2013;Sep;3;7;
Falköping kommun;Totalt antal brott;2013;Sep;259;813;
Falköping kommun;Våldsbrott ;2013;Sep;21;66;
Falköping kommun;Hot-, kränknings- och frihetsbrott;2013;Sep;37;116;
Falköping kommun;Vårdslöshet- och vållandebrott;2013;Sep;1;3;
Falköping kommun;Stöldbrott;2013;Sep;105;330;
Falköping kommun;Bilbrott;2013;Sep;30;94;
Falköping kommun;Skadegörelsebrott (inkl. mordbrand);2013;Sep;20;63;
Falköping kommun;Vissa trafikbrott;2013;Sep;9;28;
Falköping kommun;Alkohol- och narkotikabrott;2013;Sep;14;44;
Falköping kommun;Vapenbrott;2013;Sep;1;3;
Falun kommun;Totalt antal brott;2013;Sep;426;753;
Falun kommun;Våldsbrott ;2013;Sep;31;55;
Falun kommun;Hot-, kränknings- och frihetsbrott;2013;Sep;62;110;
Falun kommun;Vårdslöshet- och vållandebrott;2013;Sep;5;9;
Falun kommun;Stöldbrott;2013;Sep;172;304;
Falun kommun;Bilbrott;2013;Sep;33;58;
Falun kommun;Skadegörelsebrott (inkl. mordbrand);2013;Sep;48;85;
Falun kommun;Vissa trafikbrott;2013;Sep;28;49;
