Region;Brott;År;Period;Antal;/100 000 inv
Borlänge kommun;Stöldbrott;2014;Nov;173;343;
Borlänge kommun;Bilbrott;2014;Nov;35;69;
Borlänge kommun;Skadegörelsebrott (inkl. mordbrand);2014;Nov;59;117;
Borlänge kommun;Vissa trafikbrott;2014;Nov;14;28;
Borlänge kommun;Alkohol- och narkotikabrott;2014;Nov;32;64;
Borlänge kommun;Vapenbrott;2014;Nov;8;16;
Borås kommun;Totalt antal brott;2014;Nov;1109;1041;
Borås kommun;Våldsbrott ;2014;Nov;86;81;
Borås kommun;Hot-, kränknings- och frihetsbrott;2014;Nov;120;113;
Borås kommun;Vårdslöshet- och vållandebrott;2014;Nov;4;4;
Borås kommun;Stöldbrott;2014;Nov;413;388;
Borås kommun;Bilbrott;2014;Nov;80;75;
Borås kommun;Skadegörelsebrott (inkl. mordbrand);2014;Nov;99;93;
Borås kommun;Vissa trafikbrott;2014;Nov;100;94;
Borås kommun;Alkohol- och narkotikabrott;2014;Nov;171;161;
Borås kommun;Vapenbrott;2014;Nov;17;16;
Botkyrka kommun;Totalt antal brott;2014;Nov;1182;1340;
Botkyrka kommun;Våldsbrott ;2014;Nov;114;129;
Botkyrka kommun;Hot-, kränknings- och frihetsbrott;2014;Nov;143;162;
Botkyrka kommun;Vårdslöshet- och vållandebrott;2014;Nov;3;3;
Botkyrka kommun;Stöldbrott;2014;Nov;408;462;
Botkyrka kommun;Bilbrott;2014;Nov;97;110;
Botkyrka kommun;Skadegörelsebrott (inkl. mordbrand);2014;Nov;193;219;
Botkyrka kommun;Vissa trafikbrott;2014;Nov;79;90;
Botkyrka kommun;Alkohol- och narkotikabrott;2014;Nov;113;128;
Botkyrka kommun;Vapenbrott;2014;Nov;15;17;
Boxholm kommun;Totalt antal brott;2014;Nov;19;358;
Boxholm kommun;Våldsbrott ;2014;Nov;2;38;
Boxholm kommun;Hot-, kränknings- och frihetsbrott;2014;Nov;3;57;
Boxholm kommun;Vårdslöshet- och vållandebrott;2014;Nov;2;38;
Boxholm kommun;Stöldbrott;2014;Nov;4;75;
Boxholm kommun;Bilbrott;2014;Nov;1;19;
Boxholm kommun;Skadegörelsebrott (inkl. mordbrand);2014;Nov;2;38;
Boxholm kommun;Vissa trafikbrott;2014;Nov;1;19;
Boxholm kommun;Alkohol- och narkotikabrott;2014;Nov;0;0;
Boxholm kommun;Vapenbrott;2014;Nov;0;0;
Bromölla kommun;Totalt antal brott;2014;Nov;101;817;
Bromölla kommun;Våldsbrott ;2014;Nov;5;40;
Bromölla kommun;Hot-, kränknings- och frihetsbrott;2014;Nov;23;186;
Bromölla kommun;Vårdslöshet- och vållandebrott;2014;Nov;0;0;
Bromölla kommun;Stöldbrott;2014;Nov;38;307;
Bromölla kommun;Bilbrott;2014;Nov;9;73;
Bromölla kommun;Skadegörelsebrott (inkl. mordbrand);2014;Nov;12;97;
Bromölla kommun;Vissa trafikbrott;2014;Nov;4;32;
Bromölla kommun;Alkohol- och narkotikabrott;2014;Nov;9;73;
Bromölla kommun;Vapenbrott;2014;Nov;0;0;
Bräcke kommun;Totalt antal brott;2014;Nov;32;491;
Bräcke kommun;Våldsbrott ;2014;Nov;4;61;
Bräcke kommun;Hot-, kränknings- och frihetsbrott;2014;Nov;3;46;
Bräcke kommun;Vårdslöshet- och vållandebrott;2014;Nov;0;0;
Bräcke kommun;Stöldbrott;2014;Nov;12;184;
Bräcke kommun;Bilbrott;2014;Nov;3;46;
Bräcke kommun;Skadegörelsebrott (inkl. mordbrand);2014;Nov;3;46;
Bräcke kommun;Vissa trafikbrott;2014;Nov;5;77;
Bräcke kommun;Alkohol- och narkotikabrott;2014;Nov;2;31;
Bräcke kommun;Vapenbrott;2014;Nov;2;31;
Burlöv kommun;Totalt antal brott;2014;Nov;185;1078;
Burlöv kommun;Våldsbrott ;2014;Nov;13;76;
Burlöv kommun;Hot-, kränknings- och frihetsbrott;2014;Nov;25;146;
Burlöv kommun;Vårdslöshet- och vållandebrott;2014;Nov;2;12;
Burlöv kommun;Stöldbrott;2014;Nov;97;565;
Burlöv kommun;Bilbrott;2014;Nov;25;146;
Burlöv kommun;Skadegörelsebrott (inkl. mordbrand);2014;Nov;19;111;
Burlöv kommun;Vissa trafikbrott;2014;Nov;4;23;
Burlöv kommun;Alkohol- och narkotikabrott;2014;Nov;8;47;
Burlöv kommun;Vapenbrott;2014;Nov;1;6;
Båstad kommun;Totalt antal brott;2014;Nov;128;892;
Båstad kommun;Våldsbrott ;2014;Nov;2;14;
Båstad kommun;Hot-, kränknings- och frihetsbrott;2014;Nov;14;98;
Båstad kommun;Vårdslöshet- och vållandebrott;2014;Nov;2;14;
Båstad kommun;Stöldbrott;2014;Nov;72;502;
Båstad kommun;Bilbrott;2014;Nov;19;132;
Båstad kommun;Skadegörelsebrott (inkl. mordbrand);2014;Nov;9;63;
Båstad kommun;Vissa trafikbrott;2014;Nov;6;42;
Båstad kommun;Alkohol- och narkotikabrott;2014;Nov;4;28;
Båstad kommun;Vapenbrott;2014;Nov;0;0;
Dals-Ed kommun;Totalt antal brott;2014;Nov;41;863;
Dals-Ed kommun;Våldsbrott ;2014;Nov;3;63;
Dals-Ed kommun;Hot-, kränknings- och frihetsbrott;2014;Nov;14;295;
Dals-Ed kommun;Vårdslöshet- och vållandebrott;2014;Nov;0;0;
Dals-Ed kommun;Stöldbrott;2014;Nov;14;295;
Dals-Ed kommun;Bilbrott;2014;Nov;1;21;
Dals-Ed kommun;Skadegörelsebrott (inkl. mordbrand);2014;Nov;4;84;
Dals-Ed kommun;Vissa trafikbrott;2014;Nov;2;42;
Dals-Ed kommun;Alkohol- och narkotikabrott;2014;Nov;2;42;
Dals-Ed kommun;Vapenbrott;2014;Nov;0;0;
Danderyd kommun;Totalt antal brott;2014;Nov;319;989;
Danderyd kommun;Våldsbrott ;2014;Nov;16;50;
Danderyd kommun;Hot-, kränknings- och frihetsbrott;2014;Nov;16;50;
Danderyd kommun;Vårdslöshet- och vållandebrott;2014;Nov;1;3;
Danderyd kommun;Stöldbrott;2014;Nov;133;412;
Danderyd kommun;Bilbrott;2014;Nov;29;90;
Danderyd kommun;Skadegörelsebrott (inkl. mordbrand);2014;Nov;93;288;
Danderyd kommun;Vissa trafikbrott;2014;Nov;11;34;
Danderyd kommun;Alkohol- och narkotikabrott;2014;Nov;20;62;
Danderyd kommun;Vapenbrott;2014;Nov;2;6;
Degerfors kommun;Totalt antal brott;2014;Nov;100;1051;
Degerfors kommun;Våldsbrott ;2014;Nov;8;84;
Degerfors kommun;Hot-, kränknings- och frihetsbrott;2014;Nov;10;105;
Degerfors kommun;Vårdslöshet- och vållandebrott;2014;Nov;1;11;
Degerfors kommun;Stöldbrott;2014;Nov;36;378;
Degerfors kommun;Bilbrott;2014;Nov;3;32;
Degerfors kommun;Skadegörelsebrott (inkl. mordbrand);2014;Nov;14;147;
Degerfors kommun;Vissa trafikbrott;2014;Nov;7;74;
Degerfors kommun;Alkohol- och narkotikabrott;2014;Nov;20;210;
Degerfors kommun;Vapenbrott;2014;Nov;0;0;
Dorotea kommun;Totalt antal brott;2014;Nov;10;363;
Dorotea kommun;Våldsbrott ;2014;Nov;1;36;
Dorotea kommun;Hot-, kränknings- och frihetsbrott;2014;Nov;3;109;
Dorotea kommun;Vårdslöshet- och vållandebrott;2014;Nov;1;36;
Dorotea kommun;Stöldbrott;2014;Nov;2;73;
Dorotea kommun;Bilbrott;2014;Nov;1;36;
