Region;Brott;År;Period;Antal;/100 000 inv
Avesta kommun;Skadegörelsebrott (inkl. mordbrand);2014;Aug;21;96;
Avesta kommun;Vissa trafikbrott;2014;Aug;6;28;
Avesta kommun;Alkohol- och narkotikabrott;2014;Aug;6;28;
Avesta kommun;Vapenbrott;2014;Aug;0;0;
Bengtsfors kommun;Totalt antal brott;2014;Aug;82;858;
Bengtsfors kommun;Våldsbrott ;2014;Aug;6;63;
Bengtsfors kommun;Hot-, kränknings- och frihetsbrott;2014;Aug;12;126;
Bengtsfors kommun;Vårdslöshet- och vållandebrott;2014;Aug;1;10;
Bengtsfors kommun;Stöldbrott;2014;Aug;26;272;
Bengtsfors kommun;Bilbrott;2014;Aug;5;52;
Bengtsfors kommun;Skadegörelsebrott (inkl. mordbrand);2014;Aug;16;167;
Bengtsfors kommun;Vissa trafikbrott;2014;Aug;9;94;
Bengtsfors kommun;Alkohol- och narkotikabrott;2014;Aug;8;84;
Bengtsfors kommun;Vapenbrott;2014;Aug;0;0;
Berg kommun;Totalt antal brott;2014;Aug;42;590;
Berg kommun;Våldsbrott ;2014;Aug;6;84;
Berg kommun;Hot-, kränknings- och frihetsbrott;2014;Aug;10;141;
Berg kommun;Vårdslöshet- och vållandebrott;2014;Aug;0;0;
Berg kommun;Stöldbrott;2014;Aug;15;211;
Berg kommun;Bilbrott;2014;Aug;5;70;
Berg kommun;Skadegörelsebrott (inkl. mordbrand);2014;Aug;6;84;
Berg kommun;Vissa trafikbrott;2014;Aug;4;56;
Berg kommun;Alkohol- och narkotikabrott;2014;Aug;4;56;
Berg kommun;Vapenbrott;2014;Aug;0;0;
Bjurholm kommun;Totalt antal brott;2014;Aug;18;737;
Bjurholm kommun;Våldsbrott ;2014;Aug;2;82;
Bjurholm kommun;Hot-, kränknings- och frihetsbrott;2014;Aug;1;41;
Bjurholm kommun;Vårdslöshet- och vållandebrott;2014;Aug;0;0;
Bjurholm kommun;Stöldbrott;2014;Aug;4;164;
Bjurholm kommun;Bilbrott;2014;Aug;0;0;
Bjurholm kommun;Skadegörelsebrott (inkl. mordbrand);2014;Aug;2;82;
Bjurholm kommun;Vissa trafikbrott;2014;Aug;4;164;
Bjurholm kommun;Alkohol- och narkotikabrott;2014;Aug;3;123;
Bjurholm kommun;Vapenbrott;2014;Aug;0;0;
Bjuv kommun;Totalt antal brott;2014;Aug;170;1145;
Bjuv kommun;Våldsbrott ;2014;Aug;9;61;
Bjuv kommun;Hot-, kränknings- och frihetsbrott;2014;Aug;21;141;
Bjuv kommun;Vårdslöshet- och vållandebrott;2014;Aug;2;13;
Bjuv kommun;Stöldbrott;2014;Aug;57;384;
Bjuv kommun;Bilbrott;2014;Aug;13;88;
Bjuv kommun;Skadegörelsebrott (inkl. mordbrand);2014;Aug;22;148;
Bjuv kommun;Vissa trafikbrott;2014;Aug;16;108;
Bjuv kommun;Alkohol- och narkotikabrott;2014;Aug;17;114;
Bjuv kommun;Vapenbrott;2014;Aug;6;40;
Boden kommun;Totalt antal brott;2014;Aug;210;754;
Boden kommun;Våldsbrott ;2014;Aug;21;75;
Boden kommun;Hot-, kränknings- och frihetsbrott;2014;Aug;37;133;
Boden kommun;Vårdslöshet- och vållandebrott;2014;Aug;0;0;
Boden kommun;Stöldbrott;2014;Aug;104;373;
Boden kommun;Bilbrott;2014;Aug;15;54;
Boden kommun;Skadegörelsebrott (inkl. mordbrand);2014;Aug;15;54;
Boden kommun;Vissa trafikbrott;2014;Aug;4;14;
Boden kommun;Alkohol- och narkotikabrott;2014;Aug;8;29;
Boden kommun;Vapenbrott;2014;Aug;0;0;
Bollebygd kommun;Totalt antal brott;2014;Aug;40;465;
Bollebygd kommun;Våldsbrott ;2014;Aug;0;0;
Bollebygd kommun;Hot-, kränknings- och frihetsbrott;2014;Aug;2;23;
Bollebygd kommun;Vårdslöshet- och vållandebrott;2014;Aug;1;12;
Bollebygd kommun;Stöldbrott;2014;Aug;23;267;
Bollebygd kommun;Bilbrott;2014;Aug;7;81;
Bollebygd kommun;Skadegörelsebrott (inkl. mordbrand);2014;Aug;6;70;
Bollebygd kommun;Vissa trafikbrott;2014;Aug;2;23;
Bollebygd kommun;Alkohol- och narkotikabrott;2014;Aug;2;23;
Bollebygd kommun;Vapenbrott;2014;Aug;1;12;
Bollnäs kommun;Totalt antal brott;2014;Aug;272;1036;
